kw1	kw2	pg	R1C1	edge_weight	crit_p	iteration	inv_edge_weight
NLRP3	bacterial toxins/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	lung/blood supply	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	hemodynamics/drug effects	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
NLRP3	HMGB1	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	monocrotaline/toxicity	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	cells cultured	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
HMGB1	inflammasomes/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	bacterial toxins/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	lung/blood supply	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	hemodynamics/drug effects	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
HMGB1	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	cells cultured	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
monocrotaline/toxicity	bacterial toxins/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	inflammasomes/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	hemodynamics/drug effects	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	lung/blood supply	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
monocrotaline/toxicity	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
cells cultured	tuberculosis/metabolism	3.852536852755328e-06	1	0.074074074074074	1.840585975780964e-05	0	0.4910900271113151
cells cultured	iron chelating agents/pharmacology	3.852536852755328e-06	1	0.074074074074074	1.840585975780964e-05	0	0.4910900271113151
cells cultured	bacterial toxins/metabolism	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	inflammasomes/metabolism	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	hemodynamics/drug effects	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	phospholipid hydroperoxide glutathione peroxidase/metabolism	0.0030517326101732	1	0.1452991452991453	0.0063715079694041	0	0.4910900271113151
cells cultured	lung/blood supply	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	heart ventricles/diagnostic imaging	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	toll-like receptor 4/metabolism	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	hypertension pulmonary/chemically induced	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
cells cultured	host-pathogen interactions	3.852536852755328e-06	1	0.074074074074074	1.840585975780964e-05	0	0.4910900271113151
cells cultured	nlr family pyrin domain-containing 3 protein/metabolism	0.0038613323464813	1	0.074074074074074	0.0078913768885101	0	0.4910900271113151
bacterial toxins/metabolism	inflammasomes/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
bacterial toxins/metabolism	hemodynamics/drug effects	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
bacterial toxins/metabolism	lung/blood supply	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
bacterial toxins/metabolism	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
bacterial toxins/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
bacterial toxins/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
bacterial toxins/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
inflammasomes/metabolism	hemodynamics/drug effects	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
inflammasomes/metabolism	lung/blood supply	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
inflammasomes/metabolism	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
inflammasomes/metabolism	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
inflammasomes/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
inflammasomes/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
hemodynamics/drug effects	lung/blood supply	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
hemodynamics/drug effects	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
hemodynamics/drug effects	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
hemodynamics/drug effects	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
hemodynamics/drug effects	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
lung/blood supply	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
lung/blood supply	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
lung/blood supply	heart ventricles/diagnostic imaging	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
lung/blood supply	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
heart ventricles/diagnostic imaging	toll-like receptor 4/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
heart ventricles/diagnostic imaging	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
heart ventricles/diagnostic imaging	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
toll-like receptor 4/metabolism	hypertension pulmonary/chemically induced	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
toll-like receptor 4/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
hypertension pulmonary/chemically induced	nlr family pyrin domain-containing 3 protein/metabolism	0.0005241692955735	1	0.037037037037037	0.0012925943513292	0	0.4910900271113151
piperazines/pharmacology	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	phospholipid hydroperoxide glutathione peroxidase	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
piperazines/pharmacology	glutathione	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
piperazines/pharmacology	kidney	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
piperazines/pharmacology	cell proliferation/drug effects	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	folic acid antagonists/pharmacology	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	tetrahydrofolate dehydrogenase/genetics	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	vitamin e/pharmacology	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	antioxidants/pharmacology	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	malondialdehyde/blood	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
piperazines/pharmacology	spleen/pathology	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
piperazines/pharmacology	methotrexate/pharmacology	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	biopterins/analogs &amp; derivatives	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	iron/blood	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
piperazines/pharmacology	cystine/antagonists &amp; inhibitors	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
piperazines/pharmacology	liver/pathology	7.083931083951001e-07	1	0.074074074074074	3.6948561409096944e-06	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	cell proliferation/drug effects	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	folic acid antagonists/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	tetrahydrofolate dehydrogenase/genetics	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	vitamin e/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	antioxidants/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	methotrexate/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase	glutathione	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase	kidney	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase	malondialdehyde/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase	spleen/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase	iron/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
phospholipid hydroperoxide glutathione peroxidase	liver/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
glutathione	kidney	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
glutathione	malondialdehyde/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
glutathione	spleen/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
glutathione	iron/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
glutathione	liver/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
kidney	malondialdehyde/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
kidney	spleen/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
kidney	iron/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
kidney	liver/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
cell proliferation/drug effects	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
cell proliferation/drug effects	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
cell proliferation/drug effects	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
cell proliferation/drug effects	vitamin e/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
cell proliferation/drug effects	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
cell proliferation/drug effects	antioxidants/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
cell proliferation/drug effects	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
cell proliferation/drug effects	methotrexate/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
cell proliferation/drug effects	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
cell proliferation/drug effects	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
cell proliferation/drug effects	folic acid antagonists/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
cell proliferation/drug effects	tetrahydrofolate dehydrogenase/genetics	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
folic acid antagonists/pharmacology	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
folic acid antagonists/pharmacology	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
folic acid antagonists/pharmacology	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
folic acid antagonists/pharmacology	tetrahydrofolate dehydrogenase/genetics	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
folic acid antagonists/pharmacology	vitamin e/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
folic acid antagonists/pharmacology	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
folic acid antagonists/pharmacology	antioxidants/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
folic acid antagonists/pharmacology	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
folic acid antagonists/pharmacology	methotrexate/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
folic acid antagonists/pharmacology	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
folic acid antagonists/pharmacology	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	vitamin e/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	antioxidants/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	methotrexate/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
tetrahydrofolate dehydrogenase/genetics	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
vitamin e/pharmacology	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
vitamin e/pharmacology	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
vitamin e/pharmacology	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
vitamin e/pharmacology	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
vitamin e/pharmacology	antioxidants/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
vitamin e/pharmacology	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
vitamin e/pharmacology	methotrexate/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
vitamin e/pharmacology	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
vitamin e/pharmacology	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
antioxidants/pharmacology	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
antioxidants/pharmacology	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
antioxidants/pharmacology	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
antioxidants/pharmacology	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
antioxidants/pharmacology	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
antioxidants/pharmacology	methotrexate/pharmacology	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
antioxidants/pharmacology	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
antioxidants/pharmacology	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
malondialdehyde/blood	spleen/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
malondialdehyde/blood	iron/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
malondialdehyde/blood	liver/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
spleen/pathology	iron/blood	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
spleen/pathology	liver/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
methotrexate/pharmacology	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
methotrexate/pharmacology	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
methotrexate/pharmacology	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
methotrexate/pharmacology	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
methotrexate/pharmacology	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
methotrexate/pharmacology	biopterins/analogs &amp; derivatives	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
methotrexate/pharmacology	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
biopterins/analogs &amp; derivatives	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
biopterins/analogs &amp; derivatives	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
biopterins/analogs &amp; derivatives	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
biopterins/analogs &amp; derivatives	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
biopterins/analogs &amp; derivatives	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
biopterins/analogs &amp; derivatives	cystine/antagonists &amp; inhibitors	1.9022900062282133e-05	1	0.037037037037037	6.333686587901055e-05	0	0.4910900271113151
iron/blood	liver/pathology	0.0	1	0.037037037037037	0.0	0	0.4910900271113151
cystine/antagonists &amp; inhibitors	carbolines/pharmacology	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
cystine/antagonists &amp; inhibitors	gene expression regulation neoplastic	0.000860920973641	1	0.074074074074074	0.0020021417991653	0	0.4910900271113151
cystine/antagonists &amp; inhibitors	dose-response relationship drug	0.0010636503730522	1	0.074074074074074	0.0023691137341409	0	0.4910900271113151
cystine/antagonists &amp; inhibitors	jurkat cells	0.0012969225227602	1	0.074074074074074	0.0028666732591499	0	0.4910900271113151
cystine/antagonists &amp; inhibitors	oxidative stress	0.0005390447313372	1	0.074074074074074	0.0013092376221759	0	0.4910900271113151
carbolines/pharmacology	microglia/drug effects	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
carbolines/pharmacology	raw 264.7 cells	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
carbolines/pharmacology	nf-e2-related factor 2/biosynthesis	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
carbolines/pharmacology	gene expression	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
carbolines/pharmacology	lipopolysaccharides/toxicity	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
carbolines/pharmacology	dose-response relationship drug	6.637107976548151e-07	2	0.0028490028490028	3.544680134804722e-06	0	0.1788642125673839
carbolines/pharmacology	inflammation mediators/antagonists &amp; inhibitors	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
gene expression regulation neoplastic	t-lymphocytes cytotoxic/immunology	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	glioblastoma/genetics	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	heat-shock proteins/genetics	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	brain neoplasms/genetics	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	acetaminophen/pharmacology	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	hyaluronan receptors/genetics	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	HSPB1	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	SLC40A1	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	CD44	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
gene expression regulation neoplastic	cation transport proteins/genetics	1.6280822480285728e-05	1	0.074074074074074	6.333686587901055e-05	0	0.4910900271113151
dose-response relationship drug	microglia/drug effects	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
dose-response relationship drug	raw 264.7 cells	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
dose-response relationship drug	nf-e2-related factor 2/biosynthesis	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
dose-response relationship drug	gene expression	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
dose-response relationship drug	inflammation mediators/antagonists &amp; inhibitors	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
dose-response relationship drug	lipopolysaccharides/toxicity	5.149746107091513e-05	1	0.074074074074074	0.0001657520944568	0	0.4910900271113151
jurkat cells	cell cycle/drug effects	0.0001347174188101	1	0.074074074074074	0.000411242646894	0	0.4910900271113151
jurkat cells	precursor cell lymphoblastic leukemia-lymphoma/metabolism	0.0001347174188101	1	0.074074074074074	0.000411242646894	0	0.4910900271113151
jurkat cells	glutathione peroxidase/metabolism	0.0001347174188101	1	0.074074074074074	0.000411242646894	0	0.4910900271113151
jurkat cells	flavonolignans/pharmacology	0.0001347174188101	1	0.074074074074074	0.000411242646894	0	0.4910900271113151
jurkat cells	ATG5	0.0001347174188101	1	0.074074074074074	0.000411242646894	0	0.4910900271113151
