kw1	kw2	crit_p	iteration	R1C1	edge_weight	pg	inv_edge_weight
gene expression regulation neoplastic/drug effects	CD8A	0.0040234307847719	1	1	0.1176470588235294	0.002538011801026	0.5011717509037003
lipid metabolism/drug effects	SLC7A11	0.0079727560452614	0	1	0.148148148148148	0.0039176473670681	0.491090027111315
lipid metabolism/drug effects	SLC9A1	5.27448252559809e-05	0	1	0.074074074074074	1.29861397354381e-05	0.491090027111315
lipid metabolism/drug effects	sulfasalazine/administration &amp; dosage	1.14562710782353e-09	0	1	0.037037037037037	9.441547543787009e-11	0.491090027111315
lipid metabolism/drug effects	CD8A	0.0040234307847719	1	1	0.1176470588235294	0.002538011801026	0.5011717509037003
SLC7A11	SLC9A1	0.0005198624485698	0	2	0.017094017094017	0.0001749606033807	0.178864212567384
SLC7A11	sulfasalazine/administration &amp; dosage	0.0079727560452614	0	1	0.148148148148148	0.0039176473670681	0.491090027111315
SLC7A11	reactive oxygen species/metabolism	0.0054954767874054	1	2	0.0498535704857039	0.0035800727110919	0.1868283063250888
SLC7A11	XK	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	b7-h1 antigen/antagonists &amp; inhibitors	0.0043310494425764	1	1	0.1150131694468832	0.0027501892023392	0.5011717509037003
SLC7A11	cisplatin	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	nivolumab/therapeutic use	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	diterpenes/pharmacology	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	fusion regulatory protein 1 heavy chain/metabolism	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	lymphoma t-cell	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	melanoma/genetics	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	killer cells natural/metabolism	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	asparaginase	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	cysteine/metabolism	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	SLC3A2	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	ASPG	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	NLRP1	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC7A11	interferon-gamma/immunology	3.6237483834998086e-05	1	1	0.0588235294117647	1.6316221617906912e-05	0.5011717509037003
SLC9A1	CD8A	0.006173176357683	0	2	0.0284900284900284	0.0029503525626719	0.178864212567384
SLC9A1	cysteine/metabolism	0.0001786003669477	0	1	0.074074074074074	5.6844185756133e-05	0.491090027111315
SLC9A1	fusion regulatory protein 1 heavy chain/metabolism	0.0001786003669477	0	1	0.074074074074074	5.6844185756133e-05	0.491090027111315
SLC9A1	interferon-gamma/immunology	0.0001786003669477	0	1	0.074074074074074	5.6844185756133e-05	0.491090027111315
SLC9A1	melanoma/genetics	0.0001786003669477	0	1	0.074074074074074	5.6844185756133e-05	0.491090027111315
SLC9A1	nivolumab/therapeutic use	0.0001786003669477	0	1	0.074074074074074	5.6844185756133e-05	0.491090027111315
SLC9A1	SLC3A2	0.0001786003669477	0	1	0.074074074074074	5.6844185756133e-05	0.491090027111315
SLC9A1	sulfasalazine/administration &amp; dosage	5.27448252559809e-05	0	1	0.074074074074074	1.29861397354381e-05	0.491090027111315
SLC9A1	b7-h1 antigen/antagonists &amp; inhibitors	1.4535151350546432e-05	1	1	0.0583845478489903	6.201826821539136e-06	0.5011717509037003
sulfasalazine/administration &amp; dosage	CD8A	0.0040234307847719	1	1	0.1176470588235294	0.002538011801026	0.5011717509037003
cysteine/metabolism	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
cysteine/metabolism	fusion regulatory protein 1 heavy chain/metabolism	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
cysteine/metabolism	interferon-gamma/immunology	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
cysteine/metabolism	melanoma/genetics	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
cysteine/metabolism	nivolumab/therapeutic use	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
cysteine/metabolism	SLC3A2	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
cysteine/metabolism	reactive oxygen species/metabolism	0.0020789136508493	1	1	0.1029411764705882	0.0012446795696657	0.5011717509037003
cysteine/metabolism	CD8A	0.0081371567611152	1	1	0.1176470588235294	0.0054656442930108	0.5011717509037003
fusion regulatory protein 1 heavy chain/metabolism	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
fusion regulatory protein 1 heavy chain/metabolism	interferon-gamma/immunology	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
fusion regulatory protein 1 heavy chain/metabolism	melanoma/genetics	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
fusion regulatory protein 1 heavy chain/metabolism	nivolumab/therapeutic use	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
fusion regulatory protein 1 heavy chain/metabolism	SLC3A2	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
fusion regulatory protein 1 heavy chain/metabolism	reactive oxygen species/metabolism	0.0020789136508493	1	1	0.1029411764705882	0.0012446795696657	0.5011717509037003
fusion regulatory protein 1 heavy chain/metabolism	CD8A	0.0081371567611152	1	1	0.1176470588235294	0.0054656442930108	0.5011717509037003
interferon-gamma/immunology	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
interferon-gamma/immunology	melanoma/genetics	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
interferon-gamma/immunology	nivolumab/therapeutic use	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
interferon-gamma/immunology	SLC3A2	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
interferon-gamma/immunology	reactive oxygen species/metabolism	0.0020789136508493	1	1	0.1029411764705882	0.0012446795696657	0.5011717509037003
interferon-gamma/immunology	CD8A	0.0081371567611152	1	1	0.1176470588235294	0.0054656442930108	0.5011717509037003
melanoma/genetics	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
melanoma/genetics	nivolumab/therapeutic use	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
melanoma/genetics	SLC3A2	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
melanoma/genetics	reactive oxygen species/metabolism	0.0020789136508493	1	1	0.1029411764705882	0.0012446795696657	0.5011717509037003
melanoma/genetics	CD8A	0.0081371567611152	1	1	0.1176470588235294	0.0054656442930108	0.5011717509037003
nivolumab/therapeutic use	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
nivolumab/therapeutic use	SLC3A2	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
nivolumab/therapeutic use	reactive oxygen species/metabolism	0.0020789136508493	1	1	0.1029411764705882	0.0012446795696657	0.5011717509037003
nivolumab/therapeutic use	CD8A	0.0081371567611152	1	1	0.1176470588235294	0.0054656442930108	0.5011717509037003
SLC3A2	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
SLC3A2	reactive oxygen species/metabolism	0.0020789136508493	1	1	0.1029411764705882	0.0012446795696657	0.5011717509037003
SLC3A2	CD8A	0.0081371567611152	1	1	0.1176470588235294	0.0054656442930108	0.5011717509037003
aniline compounds/chemistry	b7-h1 antigen/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	benzylidene compounds/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	cd8-positive t-lymphocytes/cytology	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
aniline compounds/chemistry	exosomes/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	immunogenic cell death/drug effects	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	interferon-gamma/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	metal-organic frameworks/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
aniline compounds/chemistry	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
aniline compounds/chemistry	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
aniline compounds/chemistry	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
aniline compounds/chemistry	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
b7-h1 antigen/metabolism	benzylidene compounds/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	cd8-positive t-lymphocytes/cytology	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
b7-h1 antigen/metabolism	exosomes/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	immunogenic cell death/drug effects	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	interferon-gamma/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	metal-organic frameworks/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
b7-h1 antigen/metabolism	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
b7-h1 antigen/metabolism	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
b7-h1 antigen/metabolism	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
b7-h1 antigen/metabolism	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
benzylidene compounds/chemistry	cd8-positive t-lymphocytes/cytology	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
benzylidene compounds/chemistry	exosomes/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
benzylidene compounds/chemistry	immunogenic cell death/drug effects	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
benzylidene compounds/chemistry	interferon-gamma/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
benzylidene compounds/chemistry	metal-organic frameworks/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
benzylidene compounds/chemistry	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
benzylidene compounds/chemistry	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
benzylidene compounds/chemistry	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
benzylidene compounds/chemistry	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
benzylidene compounds/chemistry	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
benzylidene compounds/chemistry	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
cd8-positive t-lymphocytes/cytology	antibodies monoclonal humanized/pharmacology	0.0005524360047374	0	1	0.074074074074074	0.0001868757657405	0.491090027111315
cd8-positive t-lymphocytes/cytology	CD36	0.0005524360047374	0	1	0.074074074074074	0.0001868757657405	0.491090027111315
cd8-positive t-lymphocytes/cytology	cd36 antigens/antagonists &amp; inhibitors	0.0005524360047374	0	1	0.074074074074074	0.0001868757657405	0.491090027111315
cd8-positive t-lymphocytes/cytology	cytokines/metabolism	0.0068319551167878	0	1	0.145299145299145	0.0032746267628741	0.491090027111315
cd8-positive t-lymphocytes/cytology	exosomes/metabolism	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
cd8-positive t-lymphocytes/cytology	fatty acids/metabolism	0.0005524360047374	0	1	0.074074074074074	0.0001868757657405	0.491090027111315
cd8-positive t-lymphocytes/cytology	immunogenic cell death/drug effects	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
cd8-positive t-lymphocytes/cytology	interferon-gamma/metabolism	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
cd8-positive t-lymphocytes/cytology	metal-organic frameworks/chemistry	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
cd8-positive t-lymphocytes/cytology	multiple myeloma/drug therapy	0.0005524360047374	0	1	0.074074074074074	0.0001868757657405	0.491090027111315
cd8-positive t-lymphocytes/cytology	PDCD1	0.0023571646393645	0	2	0.0085470085470085	0.0010371524413204	0.178864212567384
cd8-positive t-lymphocytes/cytology	phenol/chemistry	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
cd8-positive t-lymphocytes/cytology	programmed cell death 1 receptor/metabolism	0.0012925943513292	0	1	0.074074074074074	0.0004953033165658	0.491090027111315
cd8-positive t-lymphocytes/cytology	RPL17	0.0023571646393645	0	2	0.0085470085470085	0.0010371524413204	0.178864212567384
cd8-positive t-lymphocytes/cytology	RPL17-C18orf32	0.0023571646393645	0	2	0.0085470085470085	0.0010371524413204	0.178864212567384
exosomes/metabolism	immunogenic cell death/drug effects	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
exosomes/metabolism	interferon-gamma/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
exosomes/metabolism	metal-organic frameworks/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
exosomes/metabolism	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
exosomes/metabolism	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
exosomes/metabolism	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
exosomes/metabolism	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
exosomes/metabolism	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
exosomes/metabolism	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
immunogenic cell death/drug effects	interferon-gamma/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
immunogenic cell death/drug effects	metal-organic frameworks/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
immunogenic cell death/drug effects	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
immunogenic cell death/drug effects	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
immunogenic cell death/drug effects	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
immunogenic cell death/drug effects	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
immunogenic cell death/drug effects	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
immunogenic cell death/drug effects	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
interferon-gamma/metabolism	metal-organic frameworks/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
interferon-gamma/metabolism	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
interferon-gamma/metabolism	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
interferon-gamma/metabolism	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
interferon-gamma/metabolism	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
interferon-gamma/metabolism	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
interferon-gamma/metabolism	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
metal-organic frameworks/chemistry	phenol/chemistry	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
metal-organic frameworks/chemistry	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
metal-organic frameworks/chemistry	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
metal-organic frameworks/chemistry	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
metal-organic frameworks/chemistry	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
metal-organic frameworks/chemistry	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
phenol/chemistry	programmed cell death 1 receptor/metabolism	6.67173262777816e-06	0	1	0.037037037037037	1.37805787725487e-06	0.491090027111315
phenol/chemistry	PDCD1	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
phenol/chemistry	CD274	0.0006121276459194	1	1	0.0588235294117647	0.0003359143339474	0.5011717509037003
phenol/chemistry	RPL17-C18orf32	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
phenol/chemistry	RPL17	0.0087908768007707	1	1	0.088235294117647	0.0060053206106562	0.5011717509037003
programmed cell death 1 receptor/metabolism	PDCD1	0.0018393030397213	1	2	0.0065847234416154	0.0010819731568948	0.1868283063250888
programmed cell death 1 receptor/metabolism	RPL17-C18orf32	0.0018393030397213	1	2	0.0065847234416154	0.0010819731568948	0.1868283063250888
programmed cell death 1 receptor/metabolism	RPL17	0.0018393030397213	1	2	0.0065847234416154	0.0010819731568948	0.1868283063250888
programmed cell death 1 receptor/metabolism	obesity/metabolism	0.002964041577522	1	1	0.0583845478489903	0.0018230075727245	0.5011717509037003
programmed cell death 1 receptor/metabolism	drugs chinese herbal	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	diterpenes	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	hepatitis a virus cellular receptor 2/metabolism	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	colorectal neoplasms/drug therapy	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	cd8-positive t-lymphocytes	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	ARHGEF5	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	TPI1	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	CCR2	0.0025467155403098	1	1	0.0583845478489903	0.0015588727606166	0.5011717509037003
programmed cell death 1 receptor/metabolism	HAVCR2	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	HNF4A	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	TCF7	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	HNF1A	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	TIMELESS	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
programmed cell death 1 receptor/metabolism	HAVCR1	0.0001833487290185	1	1	0.0294117647058823	9.007546740258388e-05	0.5011717509037003
aniline compounds/pharmacology	b7-h1 antigen/antagonists &amp; inhibitors	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
aniline compounds/pharmacology	benzylidene compounds/pharmacology	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	cell line tumor/transplantation	0.0004284185297513	0	1	0.074074074074074	0.0001430031506204	0.491090027111315
aniline compounds/pharmacology	drug resistance neoplasm/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	exosomes/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	hyaluronic acid/chemistry	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	immune checkpoint inhibitors/pharmacology	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	immunologic memory	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	skin neoplasms/drug therapy	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	t-lymphocytes cytotoxic/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	tumor escape/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
aniline compounds/pharmacology	tumor microenvironment/drug effects	0.008358574270831	1	1	0.1176470588235294	0.0056610184889931	0.5011717509037003
aniline compounds/pharmacology	CD274	0.0002414879175199	1	1	0.0588235294117647	0.0001203227784936	0.5011717509037003
b7-h1 antigen/antagonists &amp; inhibitors	benzylidene compounds/pharmacology	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	drug resistance neoplasm/drug effects	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	exosomes/drug effects	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	hyaluronic acid/chemistry	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	immune checkpoint inhibitors/pharmacology	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	immunologic memory	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	skin neoplasms/drug therapy	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	t-lymphocytes cytotoxic/drug effects	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	tumor escape/drug effects	0.0003317499471113	0	1	0.074074074074074	0.0001074183449439	0.491090027111315
b7-h1 antigen/antagonists &amp; inhibitors	cell line tumor/transplantation	4.2774683166387306e-05	1	1	0.0583845478489903	1.941482410217077e-05	0.5011717509037003
benzylidene compounds/pharmacology	cell line tumor/transplantation	0.0004284185297513	0	1	0.074074074074074	0.0001430031506204	0.491090027111315
benzylidene compounds/pharmacology	drug resistance neoplasm/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	exosomes/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	hyaluronic acid/chemistry	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	immune checkpoint inhibitors/pharmacology	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	immunologic memory	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	skin neoplasms/drug therapy	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	t-lymphocytes cytotoxic/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	tumor escape/drug effects	1.77908664941026e-07	0	1	0.037037037037037	3.10419946414342e-08	0.491090027111315
benzylidene compounds/pharmacology	tumor microenvironment/drug effects	0.008358574270831	1	1	0.1176470588235294	0.0056610184889931	0.5011717509037003
benzylidene compounds/pharmacology	CD274	0.0002414879175199	1	1	0.0588235294117647	0.0001203227784936	0.5011717509037003
cell line tumor/transplantation	ASAH2	0.0007043559873365	0	1	0.074074074074074	0.0002443386631932	0.491090027111315
cell line tumor/transplantation	colonic neoplasms/drug therapy	0.0007043559873365	0	1	0.074074074074074	0.0002443386631932	0.491090027111315
cell line tumor/transplantation	drug resistance neoplasm/drug effects	0.0004284185297513	0	1	0.074074074074074	0.0001430031506204	0.491090027111315
cell line tumor/transplantation	exosomes/drug effects	0.0004284185297513	0	1	0.074074074074074	0.0001430031506204	0.491090027111315
cell line tumor/transplantation	heme oxygenase-1/metabolism	0.0007043559873365	0	1	0.074074074074074	0.0002443386631932	0.491090027111315
cell line tumor/transplantation	HMOX1	0.0007043559873365	0	1	0.074074074074074	0.0002443386631932	0.491090027111315
cell line tumor/transplantation	hyaluronic acid/chemistry	0.0004284185297513	0	1	0.074074074074074	0.0001430031506204	0.491090027111315
