entity	category	node_weight	occurrence
IL6R	GENE	0.0111111111111111	1
IL6ST	GENE	0.0111111111111111	1
carcinoma lewis lung/immunology	MESH	0.0111111111111111	1
TCIM	GENE	0.0111111111111111	1
melanoma/drug therapy	MESH	0.0111111111111111	1
tyramine/analogs & derivatives	MESH	0.0111111111111111	1
antineoplastic agents phytogenic/therapeutic use	MESH	0.0111111111111111	1
paclitaxel/therapeutic use	MESH	0.0111111111111111	1
XIAP	GENE	0.0222222222222222	2
acetates/therapeutic use	MESH	0.0111111111111111	1
neovascularization pathologic/pathology	MESH	0.0111111111111111	1
thiazoles/pharmacology	MESH	0.0111111111111111	1
neoplasm proteins/metabolism	MESH	0.0111111111111111	1
breast neoplasms/blood supply	MESH	0.0111111111111111	1
lipopolysaccharides/pharmacology	MESH	0.0111111111111111	1
myeloid differentiation factor 88/antagonists & inhibitors	MESH	0.0111111111111111	1
piperazines	MESH	0.0111111111111111	1
ITK	GENE	0.0111111111111111	1
MMP2	GENE	0.0111111111111111	1
MYD88	GENE	0.0111111111111111	1
TRAF6	GENE	0.0111111111111111	1
b7-h1 antigen/genetics	MESH	0.0222222222222222	2
mesenchymal stem cells/drug effects	MESH	0.0111111111111111	1
nerve tissue proteins/metabolism	MESH	0.0111111111111111	1
interleukin-1beta/metabolism	MESH	0.0111111111111111	1
cell adhesion/drug effects	MESH	0.0444444444444444	4
leukemia myeloid acute/drug therapy	MESH	0.0444444444444444	4
CCL2	GENE	0.0444444444444444	4
CCL4	GENE	0.0111111111111111	1
NFKB1	GENE	0.0666666666666666	6
protein kinase c/genetics	MESH	0.0111111111111111	1
receptors vascular endothelial growth factor/genetics	MESH	0.0111111111111111	1
vascular endothelial growth factor a/genetics	MESH	0.0111111111111111	1
C2	GENE	0.0111111111111111	1
FLT1	GENE	0.0111111111111111	1
KDR	GENE	0.0111111111111111	1
cytokines/genetics	MESH	0.0111111111111111	1
receptors estrogen/metabolism	MESH	0.0222222222222222	2
mechanistic target of rapamycin complex 1/antagonists & inhibitors	MESH	0.0111111111111111	1
phosphatidylinositol 3-kinases/metabolism	MESH	0.0444444444444444	4
cell cycle checkpoints/drug effects	MESH	0.0222222222222222	2
breast neoplasms/drug therapy	MESH	0.0444444444444444	4
rank ligand/antagonists & inhibitors	MESH	0.0111111111111111	1
mcf-7 cells	MESH	0.0222222222222222	2
osteoclasts/drug effects	MESH	0.0111111111111111	1
cyclin d1/metabolism	MESH	0.0111111111111111	1
neoplasm recurrence local/pathology	MESH	0.0111111111111111	1
tamoxifen/pharmacology	MESH	0.0111111111111111	1
phosphoinositide-3 kinase inhibitors	MESH	0.0111111111111111	1
breast neoplasms/metabolism	MESH	0.0111111111111111	1
osteoprotegerin/pharmacology	MESH	0.0111111111111111	1
selective estrogen receptor modulators/pharmacology	MESH	0.0111111111111111	1
bone neoplasms/drug therapy	MESH	0.0111111111111111	1
bone density conservation agents/pharmacology	MESH	0.0111111111111111	1
bcl-2-like protein 11/metabolism	MESH	0.0111111111111111	1
ligands	MESH	0.0111111111111111	1
receptors fibroblast growth factor/metabolism	MESH	0.0111111111111111	1
FGF2	GENE	0.0111111111111111	1
MAPK3	GENE	0.0111111111111111	1
PCNA	GENE	0.0111111111111111	1
TNFSF11	GENE	0.0111111111111111	1
fibroblast growth factor 2/pharmacology	MESH	0.0111111111111111	1
plasmids/genetics	MESH	0.0111111111111111	1
muscle skeletal/immunology	MESH	0.0111111111111111	1
recombinant proteins	MESH	0.0111111111111111	1
gene silencing/drug effects	MESH	0.0111111111111111	1
rna small interfering/pharmacology	MESH	0.0111111111111111	1
carcinoma hepatocellular/drug therapy	MESH	0.0444444444444444	4
proto-oncogene proteins/genetics	MESH	0.0111111111111111	1
IRF1	GENE	0.0111111111111111	1
IRF2	GENE	0.0111111111111111	1
MAPK1	GENE	0.0222222222222222	2
interferon regulatory factor-1/genetics	MESH	0.0111111111111111	1
interferon regulatory factor-2/genetics	MESH	0.0111111111111111	1
interferon-gamma/genetics	MESH	0.0111111111111111	1
neoplasm metastasis/pathology	MESH	0.0111111111111111	1
stat3 transcription factor/metabolism	MESH	0.0222222222222222	2
neovascularization pathologic/metabolism	MESH	0.0111111111111111	1
mutation/genetics	MESH	0.0111111111111111	1
interleukin-6/metabolism	MESH	0.0555555555555555	5
head and neck neoplasms/genetics	MESH	0.0111111111111111	1
prostatic neoplasms/metabolism	MESH	0.0111111111111111	1
caspase 8/genetics	MESH	0.0111111111111111	1
hela cells	MESH	0.0111111111111111	1
matrix metalloproteinase 9/metabolism	MESH	0.0111111111111111	1
tnf-related apoptosis-inducing ligand/pharmacology	MESH	0.0111111111111111	1
receptors androgen/metabolism	MESH	0.0111111111111111	1
MMP9	GENE	0.0222222222222222	2
leukemia/drug therapy	MESH	0.0111111111111111	1
hl-60 cells	MESH	0.0222222222222222	2
gene expression/drug effects	MESH	0.0333333333333333	3
butyrates/pharmacology	MESH	0.0111111111111111	1
chemokine ccl5/metabolism	MESH	0.0111111111111111	1
valproic acid/pharmacology	MESH	0.0111111111111111	1
leukocytes mononuclear/drug effects	MESH	0.0111111111111111	1
u937 cells	MESH	0.0222222222222222	2
p38 mitogen-activated protein kinases/metabolism	MESH	0.0111111111111111	1
caspase 3/metabolism	MESH	0.0222222222222222	2
CASP3	GENE	0.0444444444444444	4
CCL5	GENE	0.0222222222222222	2
proto-oncogene proteins c-akt/metabolism	MESH	0.0555555555555555	5
vascular endothelial growth factor a/biosynthesis	MESH	0.0111111111111111	1
antineoplastic agents alkylating/pharmacology	MESH	0.0111111111111111	1
interleukin-8/biosynthesis	MESH	0.0111111111111111	1
ovarian neoplasms/drug therapy	MESH	0.0111111111111111	1
rho gtp-binding proteins/genetics	MESH	0.0111111111111111	1
neovascularization pathologic/prevention & control	MESH	0.0111111111111111	1
caspase 8/metabolism	MESH	0.0111111111111111	1
chemokine ccl2/biosynthesis	MESH	0.0111111111111111	1
trabectedin	MESH	0.0111111111111111	1
BRCA1	GENE	0.0111111111111111	1
CASP8	GENE	0.0222222222222222	2
fibrosarcoma/drug therapy	MESH	0.0111111111111111	1
t-lymphocytes/drug effects	MESH	0.0222222222222222	2
epithelial-mesenchymal transition/drug effects	MESH	0.0222222222222222	2
transforming growth factor beta1/genetics	MESH	0.0222222222222222	2
isoflavones/adverse effects	MESH	0.0111111111111111	1
pancreatic neoplasms/drug therapy	MESH	0.0111111111111111	1
CDKN1A	GENE	0.0111111111111111	1
ZHX2	GENE	0.0111111111111111	1
antibodies neutralizing/metabolism	MESH	0.0111111111111111	1
receptors cxcr4/antagonists & inhibitors	MESH	0.0333333333333333	3
cyclams	MESH	0.0333333333333333	3
benzylamines	MESH	0.0333333333333333	3
cytarabine/pharmacology	MESH	0.0111111111111111	1
transforming growth factor beta/antagonists & inhibitors	MESH	0.0111111111111111	1
CXCR4	GENE	0.0444444444444444	4
liver neoplasms/drug therapy	MESH	0.0222222222222222	2
CXCL10	GENE	0.0222222222222222	2
mutant proteins/metabolism	MESH	0.0111111111111111	1
osteoprotegerin/genetics	MESH	0.0111111111111111	1
mutation	MESH	0.0111111111111111	1
carcinoma hepatocellular/genetics	MESH	0.0111111111111111	1
potassium channels voltage-gated/metabolism	MESH	0.0111111111111111	1
recombinant proteins/metabolism	MESH	0.0111111111111111	1
micrornas/genetics	MESH	0.0111111111111111	1
tnf-related apoptosis-inducing ligand/genetics	MESH	0.0111111111111111	1
immune evasion/drug effects	MESH	0.0111111111111111	1
multiple myeloma/genetics	MESH	0.0111111111111111	1
KCNQ1	GENE	0.0111111111111111	1
KCNQ1OT1	GENE	0.0111111111111111	1
TNFRSF11B	GENE	0.0111111111111111	1
nf-kappa b	MESH	0.0111111111111111	1
neovascularization pathologic/drug therapy	MESH	0.0111111111111111	1
sulfonamides/pharmacology	MESH	0.0111111111111111	1
receptors interleukin-8a/antagonists & inhibitors	MESH	0.0111111111111111	1
receptors interleukin-8b/antagonists & inhibitors	MESH	0.0111111111111111	1
CXCL1	GENE	0.0222222222222222	2
CXCR2	GENE	0.0111111111111111	1
human umbilical vein endothelial cells	MESH	0.0333333333333333	3
immunity innate/drug effects	MESH	0.0222222222222222	2
proteasome inhibitors/pharmacology	MESH	0.0222222222222222	2
receptor cross-talk/drug effects	MESH	0.0111111111111111	1
proteasome endopeptidase complex/metabolism	MESH	0.0111111111111111	1
receptors interleukin-10/genetics	MESH	0.0111111111111111	1
interleukin-10/genetics	MESH	0.0111111111111111	1
rna interference	MESH	0.0444444444444444	4
receptors ccr10/genetics	MESH	0.0111111111111111	1
bortezomib/pharmacology	MESH	0.0111111111111111	1
chemokine ccl27/metabolism	MESH	0.0111111111111111	1
CCL27	GENE	0.0111111111111111	1
CCR10	GENE	0.0111111111111111	1
x-linked inhibitor of apoptosis protein/genetics	MESH	0.0111111111111111	1
proto-oncogene proteins c-bcl-2/genetics	MESH	0.0111111111111111	1
minor histocompatibility antigens	MESH	0.0111111111111111	1
bystander effect/genetics	MESH	0.0111111111111111	1
leukemia lymphocytic chronic b-cell/genetics	MESH	0.0111111111111111	1
gene expression regulation leukemic	MESH	0.0111111111111111	1
chlorambucil/pharmacology	MESH	0.0111111111111111	1
chemokine cxcl12/genetics	MESH	0.0333333333333333	3
dexamethasone/pharmacology	MESH	0.0111111111111111	1
BCL2A1	GENE	0.0111111111111111	1
tumor escape	MESH	0.0111111111111111	1
protein kinases/genetics	MESH	0.0111111111111111	1
carbazoles/pharmacology	MESH	0.0111111111111111	1
carcinoma squamous cell/immunology	MESH	0.0111111111111111	1
rna small interfering/genetics	MESH	0.0222222222222222	2
mouth neoplasms/immunology	MESH	0.0111111111111111	1
maleimides	MESH	0.0111111111111111	1
PRKD1	GENE	0.0111111111111111	1
tumor microenvironment/immunology	MESH	0.0222222222222222	2
transforming growth factor beta/metabolism	MESH	0.0444444444444444	4
AKT1	GENE	0.1111111111111111	10
apoptosis regulatory proteins/metabolism	MESH	0.0222222222222222	2
lung neoplasms/immunology	MESH	0.0222222222222222	2
mitochondrial proteins/metabolism	MESH	0.0222222222222222	2
antineoplastic agents phytogenic/isolation & purification	MESH	0.0111111111111111	1
osteopontin/genetics	MESH	0.0111111111111111	1
plant extracts/isolation & purification	MESH	0.0111111111111111	1
diterpenes/isolation & purification	MESH	0.0111111111111111	1
g2 phase cell cycle checkpoints/drug effects	MESH	0.0111111111111111	1
human umbilical vein endothelial cells/drug effects	MESH	0.0111111111111111	1
PI3	GENE	0.0111111111111111	1
SPP1	GENE	0.0111111111111111	1
biomarkers tumor/genetics	MESH	0.0111111111111111	1
chemokine ccl2/genetics	MESH	0.0111111111111111	1
paracrine communication	MESH	0.0111111111111111	1
oligopeptides/pharmacology	MESH	0.0111111111111111	1
apoptosis regulatory proteins	MESH	0.0111111111111111	1
estrogen receptor beta/agonists	MESH	0.0111111111111111	1
benzopyrans/pharmacology	MESH	0.0111111111111111	1
neoplasms hormone-dependent/immunology	MESH	0.0111111111111111	1
estrogens	MESH	0.0111111111111111	1
specific pathogen-free organisms	MESH	0.0111111111111111	1
interleukin-1beta/deficiency	MESH	0.0111111111111111	1
estrogen receptor modulators/pharmacology	MESH	0.0111111111111111	1
triple negative breast neoplasms/therapy	MESH	0.0111111111111111	1
neutrophil infiltration/drug effects	MESH	0.0111111111111111	1
neutrophils/drug effects	MESH	0.0111111111111111	1
ESR2	GENE	0.0111111111111111	1
IL1B	GENE	0.0111111111111111	1
oncogene proteins/metabolism	MESH	0.0111111111111111	1
antineoplastic agents immunological/pharmacology	MESH	0.0111111111111111	1
breast neoplasms/immunology	MESH	0.0111111111111111	1
th1 cells/drug effects	MESH	0.0111111111111111	1
SOCS1	GENE	0.0111111111111111	1
TBX21	GENE	0.0111111111111111	1
cancer vaccines/pharmacology	MESH	0.0111111111111111	1
docetaxel	MESH	0.0111111111111111	1
bone neoplasms/metabolism	MESH	0.0111111111111111	1
prostatic neoplasms/drug therapy	MESH	0.0111111111111111	1
heterocyclic compounds/pharmacology	MESH	0.0111111111111111	1
lysosomal-associated membrane protein 2/genetics	MESH	0.0111111111111111	1
oxaliplatin	MESH	0.0111111111111111	1
interleukin-17/biosynthesis	MESH	0.0111111111111111	1
cyclin d1/genetics	MESH	0.0111111111111111	1
macrophages/immunology	MESH	0.0111111111111111	1
receptors interleukin-17/genetics	MESH	0.0111111111111111	1
organoplatinum compounds/pharmacology	MESH	0.0111111111111111	1
cell movement/genetics	MESH	0.0111111111111111	1
cyclophosphamide/administration & dosage	MESH	0.0111111111111111	1
receptors cxcr4/genetics	MESH	0.0111111111111111	1
EPHB2	GENE	0.0111111111111111	1
antibiotics antineoplastic/therapeutic use	MESH	0.0111111111111111	1
tumor microenvironment/genetics	MESH	0.0111111111111111	1
paracrine communication/genetics	MESH	0.0111111111111111	1
doxorubicin/therapeutic use	MESH	0.0111111111111111	1
extracellular vesicles/metabolism	MESH	0.0111111111111111	1
embryo nonmammalian	MESH	0.0111111111111111	1
drug resistance neoplasm/genetics	MESH	0.0111111111111111	1
SMAD2	GENE	0.0111111111111111	1
cytarabine/administration & dosage	MESH	0.0111111111111111	1
neoplastic stem cells/immunology	MESH	0.0111111111111111	1
hematopoietic stem cells/drug effects	MESH	0.0111111111111111	1
