KW	category	node_weight	occurrence
amino acid transport system y+/analysis	MESH	0.00847457627118644	1
beta catenin/antagonists & inhibitors	MESH	0.00847457627118644	1
colorectal neoplasms/drug therapy	MESH	0.03389830508474576	4
plant extracts/pharmacology	MESH	0.01694915254237288	2
antimetabolites antineoplastic/pharmacology	MESH	0.00847457627118644	1
CASP9	GENE	0.00847457627118644	1
CTNNB1	GENE	0.00847457627118644	1
GCLM	GENE	0.01694915254237288	2
TCF7L2	GENE	0.00847457627118644	1
intracellular signaling peptides and proteins/metabolism	MESH	0.00847457627118644	1
quinolines/pharmacology	MESH	0.00847457627118644	1
brain neoplasms/prevention & control	MESH	0.00847457627118644	1
isografts	MESH	0.00847457627118644	1
receptor erbb-2/antagonists & inhibitors	MESH	0.00847457627118644	1
ERBB2	GENE	0.00847457627118644	1
carcinogenesis/drug effects	MESH	0.025423728813559324	3
triple negative breast neoplasms/pathology	MESH	0.00847457627118644	1
methylene blue/pharmacology	MESH	0.00847457627118644	1
lipids/chemistry	MESH	0.00847457627118644	1
disease/etiology	MESH	0.00847457627118644	1
metabolism	MESH	0.00847457627118644	1
tumor microenvironment/drug effects	MESH	0.01694915254237288	2
hyaluronic acid/chemistry	MESH	0.00847457627118644	1
immunologic memory	MESH	0.00847457627118644	1
t-lymphocytes cytotoxic/drug effects	MESH	0.00847457627118644	1
cell line tumor/transplantation	MESH	0.00847457627118644	1
tumor escape/drug effects	MESH	0.00847457627118644	1
aniline compounds/pharmacology	MESH	0.00847457627118644	1
benzylidene compounds/pharmacology	MESH	0.00847457627118644	1
exosomes/drug effects	MESH	0.00847457627118644	1
b7-h1 antigen/antagonists & inhibitors	MESH	0.00847457627118644	1
immune checkpoint inhibitors/pharmacology	MESH	0.00847457627118644	1
prodrugs/chemistry	MESH	0.00847457627118644	1
nitriles/chemistry	MESH	0.00847457627118644	1
molecular probes/chemistry	MESH	0.00847457627118644	1
oxides/chemistry	MESH	0.00847457627118644	1
selenocysteine/chemistry	MESH	0.00847457627118644	1
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	MESH	0.00847457627118644	1
enzyme inhibitors/chemistry	MESH	0.00847457627118644	1
small molecule libraries/chemistry	MESH	0.00847457627118644	1
simvastatin/chemistry	MESH	0.00847457627118644	1
triple negative breast neoplasms/metabolism	MESH	0.00847457627118644	1
EEF1A2	GENE	0.00847457627118644	1
HMGCR	GENE	0.00847457627118644	1
blood cells/drug effects	MESH	0.00847457627118644	1
covid-19/therapy	MESH	0.00847457627118644	1
SELP	GENE	0.00847457627118644	1
