KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion	PMIDlist
cd8-positive t-lymphocytes/immunology	nivolumab/therapeutic use	0.0001862810580269	0.0003543196239064	0.0588235294117647	0.5011717509037	1	1	[31043744]
cd8-positive t-lymphocytes/immunology	sulfasalazine/administration &amp; dosage	0.0042660683096238	0.0086454214520678	0.111111111111111	0.491090027111315	1	0	[31554642]
cell cycle/drug effects	flavonolignans/pharmacology	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[33926261]
cell cycle/drug effects	glutathione peroxidase/metabolism	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[33926261]
cell cycle/drug effects	glutathione/metabolism	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0	[33926261]
cell cycle/drug effects	jurkat cells	0.0001347174188101	0.000411242646894	0.074074074074074	0.491090027111315	1	0	[33926261]
cell cycle/drug effects	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.37669306457633e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0	[33926261]
cell cycle/drug effects	reactive oxygen species/metabolism	0.0007858745973121	0.0013687395477366	0.102941176470588	0.5011717509037	1	1	[33926261]
cell line	collagen type i/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	tumor microenvironment/physiology	0.0023366179028878	0.003734732495539	0.1284220608189	0.5011717509037	1	1	[25940439]
cell line tumor/transplantation	colonic neoplasms/drug therapy	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	drug resistance neoplasm/drug effects	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	exosomes/drug effects	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	heme oxygenase-1/metabolism	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	hyaluronic acid/chemistry	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	immune checkpoint inhibitors/pharmacology	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	immunologic memory	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	lymphocytes tumor-infiltrating/immunology	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	membrane proteins/metabolism	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	myeloid-derived suppressor cells/immunology	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	neutral ceramidase/antagonists &amp; inhibitors	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	skin neoplasms/drug therapy	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	t-lymphocytes cytotoxic/drug effects	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	t-lymphocytes/immunology	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
cell line tumor/transplantation	tumor escape/drug effects	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[34593794]
cell line tumor/transplantation	tumor microenvironment/drug effects	0.0026517634703525	0.0055846870472203	0.017094017094017	0.178864212567384	2	0	[33547170,34593794]
cell proliferation/drug effects	cystine/antagonists &amp; inhibitors	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	dose-response relationship drug	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843,30420335]
cell proliferation/drug effects	folic acid antagonists/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	gene expression regulation neoplastic	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	jurkat cells	0.0012969225227602	0.0028666732591499	0.074074074074074	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	methotrexate/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	oxidative stress	0.0005390447313372	0.0013092376221759	0.074074074074074	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	phenotype	0.0021227254844603	0.003419549010368	0.0583845478489903	0.5011717509037	1	1	[30420335]
cell proliferation/drug effects	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	piperazines/pharmacology	0.0005390447313372	0.0013092376221759	0.074074074074074	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	tetrahydrofolate dehydrogenase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cell proliferation/drug effects	vitamin e/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cell survival	coenzyme a ligases/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
cell survival	glutathione/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0	[32814895]
cell survival	iron/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0	[32814895]
cell survival	lymph/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
cell survival	melanoma/blood	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
cell survival	neoplasm metastasis/drug therapy	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
cell survival	oleic acid/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
cell survival	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0	[32814895]
cell survival	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0	[32814895]
cell survival/drug effects	gene expression	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[34717678]
cell survival/drug effects	gene expression regulation neoplastic/drug effects	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[31554642]
cell survival/drug effects	glycogen synthase kinase 3/metabolism	0.0049036293627228	0.0073431491104543	0.0441176470588235	0.5011717509037	1	1	[34093872]
cell survival/drug effects	inflammation mediators/antagonists &amp; inhibitors	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[34717678]
cell survival/drug effects	iron/chemistry	0.0049036293627228	0.0073431491104543	0.0441176470588235	0.5011717509037	1	1	[34093872]
cell survival/drug effects	lipid metabolism/drug effects	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[31554642]
cell survival/drug effects	lipopolysaccharides/toxicity	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[34717678]
cell survival/drug effects	lung neoplasms/drug therapy	0.0049036293627228	0.0073431491104543	0.0441176470588235	0.5011717509037	1	1	[34093872]
cell survival/drug effects	microglia/drug effects	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[34717678]
cell survival/drug effects	nf-e2-related factor 2/biosynthesis	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[34717678]
cell survival/drug effects	nf-e2-related factor 2/genetics	0.0049036293627228	0.0073431491104543	0.0441176470588235	0.5011717509037	1	1	[34093872]
cell survival/drug effects	raw 264.7 cells	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[34717678]
cell survival/drug effects	sulfasalazine/administration &amp; dosage	0.0035872302582571	0.0074200911190768	0.111111111111111	0.491090027111315	1	0	[31554642]
cell survival/drug effects	tor serine-threonine kinases/metabolism	0.0049036293627228	0.0073431491104543	0.0441176470588235	0.5011717509037	1	1	[34093872]
cell transformation neoplastic/genetics	diet	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	dna	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	macrophages	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	membrane proteins/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	quinoxalines/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
cell transformation neoplastic/genetics	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0	[33311482]
cells cultured	cyclohexylamines/pharmacology	0.0026427423852313	0.0041792883219225	0.0869183494293239	0.5011717509037	1	1	[35197507]
cells cultured	endothelial cells/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	glutathione/metabolism	0.0019364221367503	0.0031229382209923	0.1284220608189	0.5011717509037	1	1	[30787033]
cells cultured	heart ventricles/diagnostic imaging	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	hemodynamics/drug effects	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	hmgb1 protein/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	host-pathogen interactions	3.85253685275533e-06	1.84058597578096e-05	0.074074074074074	0.491090027111315	1	0	[30787033]
cells cultured	hypertension pulmonary/chemically induced	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	inflammasomes/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	inflammation/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	iron chelating agents/pharmacology	3.85253685275533e-06	1.84058597578096e-05	0.074074074074074	0.491090027111315	1	0	[30787033]
cells cultured	lung/blood supply	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	macrophages/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507,32359100]
cells cultured	monocrotaline/toxicity	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	nlr family pyrin domain-containing 3 protein/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	phenylenediamines/pharmacology	0.0026427423852313	0.0041792883219225	0.0869183494293239	0.5011717509037	1	1	[35197507]
cells cultured	phospholipid hydroperoxide glutathione peroxidase/metabolism	0.0030517326101732	0.0063715079694041	0.145299145299145	0.491090027111315	1	0	[30787033]
cells cultured	toll-like receptor 4/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0	[35197507]
cells cultured	tuberculosis/metabolism	3.85253685275533e-06	1.84058597578096e-05	0.074074074074074	0.491090027111315	1	0	[30787033]
cells cultured	tumor microenvironment/physiology	0.0026427423852313	0.0041792883219225	0.1284220608189	0.5011717509037	1	1	[32359100]
cisplatin	diterpenes/pharmacology	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[35778693]
cisplatin	killer cells natural/metabolism	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[35778693]
cisplatin	lymphoma t-cell	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[35778693]
cisplatin	reactive oxygen species/metabolism	0.0012446795696657	0.0020789136508493	0.102941176470588	0.5011717509037	1	1	[35778693]
cisplatin	tumor suppressor protein p53/metabolism	0.0001430031506204	0.0004284185297513	0.074074074074074	0.491090027111315	1	0	[35778693]
coenzyme a ligases/metabolism	glutathione/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	iron/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	lymph/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	melanoma/blood	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	neoplasm metastasis/drug therapy	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	oleic acid/metabolism	9.44154754378701e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0	[32814895]
coenzyme a ligases/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0	[32814895]
collagen type i/metabolism	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
collagen type i/metabolism	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
colon/metabolism	glycyrrhizic acid/pharmacology	8.3473228329467e-12	3.63900624961855e-11	0.0147058823529411	0.5011717509037	1	1	[30755716]
colon/metabolism	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
colon/metabolism	phenotype	4.12690011752925e-06	9.71665346331543e-06	0.0294117647058823	0.5011717509037	1	1	[30755716]
colonic neoplasms/drug therapy	heme oxygenase-1/metabolism	2.48910234645905e-07	1.3318075285482e-06	0.037037037037037	0.491090027111315	1	0	[33547170]
colonic neoplasms/drug therapy	lymphocytes tumor-infiltrating/immunology	2.48910234645905e-07	1.3318075285482e-06	0.037037037037037	0.491090027111315	1	0	[33547170]
colonic neoplasms/drug therapy	membrane proteins/metabolism	2.48910234645905e-07	1.3318075285482e-06	0.037037037037037	0.491090027111315	1	0	[33547170]
colonic neoplasms/drug therapy	myeloid-derived suppressor cells/immunology	2.48910234645905e-07	1.3318075285482e-06	0.037037037037037	0.491090027111315	1	0	[33547170]
colonic neoplasms/drug therapy	neutral ceramidase/antagonists &amp; inhibitors	2.48910234645905e-07	1.3318075285482e-06	0.037037037037037	0.491090027111315	1	0	[33547170]
colonic neoplasms/drug therapy	reactive oxygen species/metabolism	0.0018579666779763	0.003012680357705	0.102941176470588	0.5011717509037	1	1	[33547170]
colonic neoplasms/drug therapy	t-lymphocytes/immunology	2.48910234645905e-07	1.3318075285482e-06	0.037037037037037	0.491090027111315	1	0	[33547170]
colonic neoplasms/drug therapy	tumor suppressor protein p53/metabolism	0.0002443386631932	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[33547170]
colorectal neoplasms/metabolism	cytokines/metabolism	0.0027501892023392	0.0043310494425764	0.147058823529412	0.5011717509037	1	1	[36160648]
colorectal neoplasms/metabolism	hyperlipidemias	0	0	0.0147058823529411	0.5011717509037	1	1	[36160648]
colorectal neoplasms/metabolism	lipoproteins ldl	0	0	0.0147058823529411	0.5011717509037	1	1	[36160648]
colorectal neoplasms/metabolism	macrophages/metabolism	0.001413355149255	0.0023329148675058	0.102941176470588	0.5011717509037	1	1	[36160648]
colorectal neoplasms/metabolism	mannose receptor	0	0	0.0147058823529411	0.5011717509037	1	1	[36160648]
colorectal neoplasms/metabolism	nitric oxide synthase type ii/metabolism	0	0	0.0147058823529411	0.5011717509037	1	1	[36160648]
colorectal neoplasms/metabolism	scavenger receptors class e/genetics	0	0	0.0147058823529411	0.5011717509037	1	1	[36160648]
cyclohexylamines/pharmacology	inflammation/drug therapy	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cyclohexylamines/pharmacology	myocardial reperfusion injury/drug therapy	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cyclohexylamines/pharmacology	myocardium/immunology	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cyclohexylamines/pharmacology	neutrophil infiltration	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cyclohexylamines/pharmacology	neutrophils/immunology	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cyclohexylamines/pharmacology	phenylenediamines/pharmacology	5.02924301564178e-05	0.000164058546067	0.0028490028490028	0.178864212567384	2	0	[35197507,30830879]
cyclohexylamines/pharmacology	toll-like receptor 4/genetics	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cyclohexylamines/pharmacology	ventricular function left/drug effects	0.0006867567885109	0.001610019956897	0.074074074074074	0.491090027111315	1	0	[30830879]
cysteine/metabolism	fusion regulatory protein 1 heavy chain/metabolism	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
cysteine/metabolism	interferon-gamma/immunology	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
cysteine/metabolism	melanoma/genetics	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
cysteine/metabolism	nivolumab/therapeutic use	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31043744]
cysteine/metabolism	reactive oxygen species/metabolism	0.0012446795696657	0.0020789136508493	0.102941176470588	0.5011717509037	1	1	[31043744]
cystine/antagonists &amp; inhibitors	dose-response relationship drug	0.0010636503730522	0.0023691137341409	0.074074074074074	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	folic acid antagonists/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	gene expression regulation neoplastic	0.000860920973641	0.0020021417991653	0.074074074074074	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	jurkat cells	0.0012969225227602	0.0028666732591499	0.074074074074074	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	methotrexate/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	oxidative stress	0.0005390447313372	0.0013092376221759	0.074074074074074	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	phospholipid hydroperoxide glutathione peroxidase/antagonists &amp; inhibitors	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	piperazines/pharmacology	0.0005390447313372	0.0013092376221759	0.074074074074074	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	reactive oxygen species/metabolism	0.0047751294388702	0.0071792222967029	0.102941176470588	0.5011717509037	1	1	[32778843]
cystine/antagonists &amp; inhibitors	tetrahydrofolate dehydrogenase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cystine/antagonists &amp; inhibitors	vitamin e/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[32778843]
cytokines/metabolism	drug interactions	4.98566787854315e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0	[32134361]
cytokines/metabolism	fatty acids/metabolism	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0	[33691090]
cytokines/metabolism	hyperlipidemias	0.0027501892023392	0.0043310494425764	0.147058823529412	0.5011717509037	1	1	[36160648]
cytokines/metabolism	ileum/drug effects	4.98566787854315e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0	[32134361]
cytokines/metabolism	lipoproteins ldl	0.0027501892023392	0.0043310494425764	0.147058823529412	0.5011717509037	1	1	[36160648]
cytokines/metabolism	mannose receptor	0.0027501892023392	0.0043310494425764	0.147058823529412	0.5011717509037	1	1	[36160648]
cytokines/metabolism	metabolic reprogramming	0.0058604211555792	0.0086263377330122	0.147058823529412	0.5011717509037	1	1	[38301989]
cytokines/metabolism	multiple myeloma/drug therapy	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0	[33691090]
cytokines/metabolism	necroptosis/drug effects	4.98566787854315e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0	[32134361]
cytokines/metabolism	nitric oxide synthase type ii/metabolism	0.0027501892023392	0.0043310494425764	0.147058823529412	0.5011717509037	1	1	[36160648]
cytokines/metabolism	phenotype	0.0021439631343553	0.0034529851199831	0.0197541703248463	0.186828306325089	2	1	[30755716,30420335]
cytokines/metabolism	radiation-protective agents/pharmacology	4.98566787854315e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0	[32134361]
cytokines/metabolism	scavenger receptors class e/genetics	0.0027501892023392	0.0043310494425764	0.147058823529412	0.5011717509037	1	1	[36160648]
cytokines/metabolism	small molecule libraries/pharmacology	4.98566787854315e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0	[32134361]
cytokines/metabolism	tumor microenvironment	0.0045084315169171	0.0090921080661055	0.145299145299145	0.491090027111315	1	0	[38301989,34919143,36160648,24156623,30420335,33691090]
cytoskeletal proteins/metabolism	glutathione peroxidase/therapeutic use	6.77236045021345e-15	2.3951030860511e-13	0.037037037037037	0.491090027111315	1	0	[31775041]
dextrans/chemistry	ferric compounds/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0	[33236624]
dextrans/chemistry	gels/chemistry	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[33236624]
dextrans/chemistry	gold/chemistry	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[33236624]
dextrans/chemistry	macrophages/cytology	3.26106776693535e-06	1.56574445763452e-05	0.074074074074074	0.491090027111315	1	0	[33236624]
dextrans/chemistry	reactive oxygen species/metabolism	0.000246122170292	0.0004560386748922	0.102941176470588	0.5011717509037	1	1	[33236624]
dextrans/chemistry	urinary bladder neoplasms/pathology	1.51878509768721e-12	3.21494655714812e-11	0.037037037037037	0.491090027111315	1	0	[33236624]
dichloroacetic acid/chemistry	drug synergism	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	energy metabolism/drug effects	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	macrophages/cytology	3.98433250663466e-05	0.000130412689269	0.074074074074074	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	mitochondria/drug effects	0.0028851458065133	0.0060410995226632	0.074074074074074	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	neoplasms/drug therapy	5.6844185756133e-05	0.0001786003669477	0.074074074074074	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	protein kinase inhibitors/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
dichloroacetic acid/chemistry	saponins/chemistry	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[31509699]
diet	dna	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	macrophages	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	membrane proteins/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	pancreas/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	pancreatitis/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	phospholipid hydroperoxide glutathione peroxidase/genetics	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	proto-oncogene proteins p21(ras)/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	quinoxalines/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	spiro compounds/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.037037037037037	0.491090027111315	1	0	[33311482]
diet	tumor microenvironment	0.0015625643362536	0.0033615998331867	0.074074074074074	0.491090027111315	1	0	[33311482]
diterpenes/pharmacology	killer cells natural/metabolism	3.10419946414342e-08	1.77908664941026e-07	0.037037037037037	0.491090027111315	1	0	[35778693]
