kw1	kw2	pg	iteration	R1C1	inv_edge_weight	crit_p	edge_weight
antineoplastic agents/therapeutic use	cystine/antagonists & inhibitors	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
antineoplastic agents/therapeutic use	piperazines/therapeutic use	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
antineoplastic agents/therapeutic use	sulfasalazine/therapeutic use	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
antineoplastic agents/therapeutic use	glutamine/antagonists & inhibitors	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
antineoplastic agents/therapeutic use	amino acid transport system y+/antagonists & inhibitors	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
antineoplastic agents/therapeutic use	cell differentiation	2.3581137043038325e-13	0	1	0.6431935215825413	1.1221765704172437e-12	0.0338983050847457
antineoplastic agents/therapeutic use	sorafenib/therapeutic use	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
antineoplastic agents/therapeutic use	glucose/antagonists & inhibitors	2.601095426824074e-07	0	1	0.6431935215825413	6.832958498605774e-07	0.0338983050847457
cell differentiation	reactive oxygen species/metabolism	0.0023324532785861	0	1	0.6431935215825413	0.0038000818544132	0.144067796610169
cell differentiation	homeostasis	7.771561172376097e-16	0	1	0.6431935215825413	5.694859788419355e-15	0.0254237288135593
cell differentiation	neoplastic stem cells/drug effects	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
hydrogen peroxide/pharmacology	tumor microenvironment	1.4421568432787524e-05	0	1	0.6431935215825413	3.147169859962992e-05	0.1101694915254238
hydrogen peroxide/pharmacology	oxygen	7.771561172376097e-16	0	1	0.6431935215825413	5.694859788419355e-15	0.0254237288135593
hydrogen peroxide/pharmacology	photosensitizing agents	0.0	0	1	0.6431935215825413	0.0	0.0169491525423728
hydrogen peroxide/pharmacology	metal-organic frameworks/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0169491525423728
chlorophyllides	glutathione/metabolism	4.86782468833713e-06	0	2	0.3223370757289844	1.118383295910742e-05	0.0063690449429783
chlorophyllides	metal-organic frameworks/chemistry	1.1128253873948779e-10	0	1	0.6431935215825413	4.1112950058947987e-10	0.0254237288135593
chlorophyllides	mammary neoplasms animal/drug therapy	1.1128253873948779e-10	0	1	0.6431935215825413	4.1112950058947987e-10	0.0254237288135593
chlorophyllides	hemin/chemistry	2.512418173505893e-08	0	1	0.6431935215825413	7.75856385265793e-08	0.0254237288135593
chlorophyllides	hydroxyl radical/metabolism	2.512418173505893e-08	0	1	0.6431935215825413	7.75856385265793e-08	0.0254237288135593
chlorophyllides	photosensitizing agents/administration & dosage	0.0002455556069622	0	1	0.6431935215825413	0.0004654190870194	0.0749711519729055
chlorophyllides	human umbilical vein endothelial cells	2.512418173505893e-08	0	1	0.6431935215825413	7.75856385265793e-08	0.0254237288135593
chlorophyllides	porphyrins	7.49900141983062e-12	0	1	0.6431935215825413	3.1233020443448376e-11	0.0254237288135593
chlorophyllides	hypoxia/drug therapy	0.0003211920873409	0	1	0.6431935215825413	0.0005996816251388	0.0749711519729055
chlorophyllides	porphyrins/administration & dosage	1.072699773496666e-05	0	1	0.6431935215825413	2.384701640624659e-05	0.0504128639721861
chlorophyllides	oxygen/metabolism	2.512418173505893e-08	0	1	0.6431935215825413	7.75856385265793e-08	0.0254237288135593
chlorophyllides	PEBP1	2.512418173505893e-08	0	1	0.6431935215825413	7.75856385265793e-08	0.0254237288135593
chlorophyllides	XAB2	2.512418173505893e-08	0	1	0.6431935215825413	7.75856385265793e-08	0.0254237288135593
chlorophyllides/administration & dosage	photosensitizing agents/administration & dosage	1.2460033005368132e-12	0	1	0.6431935215825413	5.627223432359491e-12	0.0254237288135593
chlorophyllides/administration & dosage	reactive oxygen species	1.683175820943461e-11	0	1	0.6431935215825413	6.818051351169979e-11	0.0338983050847457
chlorophyllides/administration & dosage	carbolines/administration & dosage	0.0	0	1	0.6431935215825413	0.0	0.0169491525423728
chlorophyllides/administration & dosage	piperazines/administration & dosage	3.1553648582871574e-12	0	1	0.6431935215825413	1.4106507297645243e-11	0.0254237288135593
chlorophyllides/administration & dosage	sorafenib	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
neoplastic stem cells/drug effects	reactive oxygen species/metabolism	0.0023324532785861	0	1	0.6431935215825413	0.0038000818544132	0.144067796610169
neoplastic stem cells/drug effects	homeostasis	7.771561172376097e-16	0	1	0.6431935215825413	5.694859788419355e-15	0.0254237288135593
doxorubicin/pharmacology	tumor microenvironment	2.248556896233822e-11	0	1	0.6431935215825413	9.063041981263369e-11	0.1101694915254237
reactive oxygen species	gene expression regulation neoplastic/drug effects	0.0022985782424915	0	1	0.6431935215825413	0.0037688330335334	0.0991023393127429
reactive oxygen species	photosensitizing agents/administration & dosage	0.0003154877109791	0	1	0.6431935215825413	0.0005892570393258	0.0991023393127429
reactive oxygen species	antineoplastic agents	0.0001765303011255	0	1	0.6431935215825413	0.0003450590282329	0.0669274228596261
reactive oxygen species	cytosol/metabolism	4.157156320294675e-07	0	1	0.6431935215825413	1.0523544285088806e-06	0.0338983050847457
reactive oxygen species	alcohol oxidoreductases/genetics	4.157156320294675e-07	0	1	0.6431935215825413	1.0523544285088806e-06	0.0338983050847457
reactive oxygen species	carbolines/administration & dosage	8.665466092794283e-06	0	1	0.6431935215825413	1.940570600651955e-05	0.0669274228596264
reactive oxygen species	deoxycytidine/analogs & derivatives	4.157156320294675e-07	0	1	0.6431935215825413	1.0523544285088806e-06	0.0338983050847457
reactive oxygen species	piperazines/administration & dosage	0.0004092087658349	0	1	0.6431935215825413	0.0007499339285121	0.0991023393127429
reactive oxygen species	flavonoids/pharmacology	4.157156320294675e-07	0	1	0.6431935215825413	1.0523544285088806e-06	0.0338983050847457
reactive oxygen species	pancreatic neoplasms	4.157156320294675e-07	0	1	0.6431935215825413	1.0523544285088806e-06	0.0338983050847457
reactive oxygen species	sorafenib	1.683175820943461e-11	0	1	0.6431935215825413	6.818051351169979e-11	0.0338983050847457
reactive oxygen species	CBR1	4.157156320294675e-07	0	1	0.6431935215825413	1.0523544285088806e-06	0.0338983050847457
lipid metabolism/drug effects	reactive oxygen species/antagonists & inhibitors	0.0	0	1	0.6431935215825413	0.0	0.0337534405331015
lipid metabolism/drug effects	antineoplastic agents/administration & dosage	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0832971171954223
lipid metabolism/drug effects	pyroptosis/drug effects	1.5576429035490946e-13	0	1	0.6431935215825413	7.470860107278287e-13	0.0504128639721861
lipid metabolism/drug effects	drug resistance neoplasm/drug effects	7.141548729572289e-05	0	1	0.6431935215825413	0.0001462831734308	0.1156019122120817
oxidants/chemistry	photosensitizing agents/chemistry	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0423728813559322
oxidants/chemistry	reactive oxygen species/chemistry	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
porphyrins	hypoxia/drug therapy	3.1553648582871574e-12	0	1	0.6431935215825413	1.4106507297645243e-11	0.0254237288135593
doxorubicin/therapeutic use	tumor microenvironment	2.248556896233822e-11	0	1	0.6431935215825413	9.063041981263369e-11	0.1101694915254237
oxygen	photosensitizing agents/chemistry	0.0028023171301814	0	1	0.6431935215825413	0.0045187595550542	0.122810172488723
oxygen	hypoxia/drug therapy	7.141548729572289e-05	0	1	0.6431935215825413	0.0001462831734308	0.0749711519729055
oxygen	dna catalytic	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
oxygen	catalase	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
oxygen	hypoxia-inducible factor 1 alpha subunit	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
oxygen	hydrogen peroxide	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
oxygen	photosensitizing agents	1.422558737473878e-10	0	1	0.6431935215825413	5.251612672507733e-10	0.0504128639721861
oxygen	erythrocytes	0.0	0	1	0.6431935215825413	0.0	0.0254237288135593
oxygen	metal-organic frameworks/pharmacology	1.2188883344865786e-06	0	1	0.6431935215825413	2.9158776897167883e-06	0.0504128639721861
oxygen	hemin	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
oxygen	HIF1A	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
oxygen	NCL	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0254237288135593
reactive oxygen species/chemistry	photosensitizing agents/chemistry	8.4546925016582e-10	0	1	0.6431935215825413	2.953384699683184e-09	0.0423728813559322
iron overload/drug therapy	TF	1.2234853324355475e-05	0	1	0.6431935215825413	2.6965373247211323e-05	0.059322033898305
iron overload/drug therapy	antineoplastic agents/administration & dosage	1.2460033005368132e-12	0	1	0.6431935215825413	5.627223432359491e-12	0.0423728813559322
iron overload/drug therapy	TFRC	0.0	0	1	0.6431935215825413	0.0	0.0254237288135593
metal-organic frameworks/pharmacology	photosensitizing agents	5.215827769688985e-13	0	1	0.6431935215825413	2.4322228441812848e-12	0.0337534405331015
metal-organic frameworks/pharmacology	tumor microenvironment/drug effects	3.209811953563957e-06	0	1	0.6431935215825413	7.483929975941226e-06	0.0337534405331015
metal-organic frameworks/pharmacology	ferric compounds/chemistry	9.950676027603579e-08	0	1	0.6431935215825413	2.6760289339134786e-07	0.0337534405331015
metal-organic frameworks/pharmacology	gallic acid/chemistry	4.9010795422077535e-12	0	1	0.6431935215825413	2.066000052697092e-11	0.0169491525423728
metal-organic frameworks/pharmacology	zeolites/chemistry	4.9010795422077535e-12	0	1	0.6431935215825413	2.066000052697092e-11	0.0169491525423728
metal-organic frameworks/pharmacology	tumor hypoxia/drug effects	4.9010795422077535e-12	0	1	0.6431935215825413	2.066000052697092e-11	0.0169491525423728
metal-organic frameworks/pharmacology	azo compounds/chemistry	4.9010795422077535e-12	0	1	0.6431935215825413	2.066000052697092e-11	0.0169491525423728
metal-organic frameworks/pharmacology	glucose oxidase/chemistry	4.9010795422077535e-12	0	1	0.6431935215825413	2.066000052697092e-11	0.0169491525423728
metal-organic frameworks/pharmacology	mcf-7 cells	7.060305533546085e-07	0	1	0.6431935215825413	1.7679788728144949e-06	0.0504128639721861
antineoplastic agents/adverse effects	pyroptosis/drug effects	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0504128639721861
antineoplastic agents/adverse effects	breast neoplasms/drug therapy	1.1128253873948779e-10	0	1	0.6431935215825413	4.1112950058947987e-10	0.0669274228596264
antineoplastic agents/adverse effects	necroptosis/drug effects	7.507579002918874e-09	0	1	0.6431935215825413	2.432475563911148e-08	0.0669274228596264
antineoplastic agents/adverse effects	intracellular signaling peptides and proteins/metabolism	0.0	0	1	0.6431935215825413	0.0	0.0169491525423728
sorafenib	photosensitizing agents/administration & dosage	1.2460033005368132e-12	0	1	0.6431935215825413	5.627223432359491e-12	0.0254237288135593
sorafenib	carbolines/administration & dosage	0.0	0	1	0.6431935215825413	0.0	0.0169491525423728
sorafenib	piperazines/administration & dosage	3.1553648582871574e-12	0	1	0.6431935215825413	1.4106507297645243e-11	0.0254237288135593
colitis/drug therapy	gastritis	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
FTH1	folic acid/analogs & derivatives	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	quassins/chemistry	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	sesquiterpenes/administration & dosage	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	erbb receptors/antagonists & inhibitors	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	cetuximab/administration & dosage	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	alcohol oxidoreductases/genetics	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	pancreatic neoplasms/drug therapy	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	cytosol/metabolism	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	indoles/chemistry	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	chlorophyllides/chemistry	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	deoxycytidine/analogs & derivatives	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	pancreatic neoplasms	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	nf-e2-related factor 2/antagonists & inhibitors	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	CBR1	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	flavonoids/pharmacology	0.0005722347310298	0	1	0.6431935215825413	0.0010320132658432	0.0338983050847457
FTH1	CDH1	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	CDH2	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	GLS	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	MMP9	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	SLC40A1	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	VIM	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
FTH1	proto-oncogene proteins p21(ras)/genetics	0.0055414834654826	0	1	0.6431935215825413	0.0085024083524234	0.0338983050847457
piperazines/pharmacology	tumor necrosis factor inhibitors/pharmacology	1.691390996205744e-05	0	1	0.6431935215825413	3.6453552961126e-05	0.0338983050847457
piperazines/pharmacology	fibroblasts/cytology	1.691390996205744e-05	0	1	0.6431935215825413	3.6453552961126e-05	0.0338983050847457
piperazines/pharmacology	fusion regulatory protein 1 heavy chain/metabolism	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	protein isoforms/genetics	2.286392930761494e-06	0	1	0.6431935215825413	5.411166950753161e-06	0.0338983050847457
piperazines/pharmacology	imidazoles/pharmacology	0.0013300236387479	0	1	0.6431935215825413	0.0022512001360258	0.0669274228596261
piperazines/pharmacology	prostatic neoplasms castration-resistant/drug therapy	0.0034576698058652	0	1	0.6431935215825413	0.0055062826679677	0.0669274228596261
piperazines/pharmacology	etanercept/pharmacology	1.691390996205744e-05	0	1	0.6431935215825413	3.6453552961126e-05	0.0338983050847457
piperazines/pharmacology	androstenes/pharmacology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	amino acid transport system y+/metabolism	0.0028023171301814	0	1	0.6431935215825413	0.0045187595550542	0.0669274228596264
piperazines/pharmacology	arthritis rheumatoid/genetics	1.691390996205744e-05	0	1	0.6431935215825413	3.6453552961126e-05	0.0338983050847457
piperazines/pharmacology	receptors androgen/genetics	2.286392930761494e-06	0	1	0.6431935215825413	5.411166950753161e-06	0.0338983050847457
piperazines/pharmacology	docetaxel/pharmacology	2.286392930761494e-06	0	1	0.6431935215825413	5.411166950753161e-06	0.0338983050847457
piperazines/pharmacology	prostatic neoplasms castration-resistant/diagnosis	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	phenylthiohydantoin/pharmacology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	carbolines/pharmacology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	prostate/pathology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	nitriles/pharmacology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	androgen antagonists/pharmacology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	benzamides/pharmacology	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	ketones/pharmacology	1.691390996205744e-05	0	1	0.6431935215825413	3.6453552961126e-05	0.0338983050847457
piperazines/pharmacology	synovial membrane/cytology	1.691390996205744e-05	0	1	0.6431935215825413	3.6453552961126e-05	0.0338983050847457
piperazines/pharmacology	SLC3A2	0.0001274847587391	0	1	0.6431935215825413	0.0002516132966123	0.0338983050847457
piperazines/pharmacology	TNF	0.0042006311134247	0	1	0.6431935215825413	0.0065544910072746	0.0669274228596264
tumor necrosis factor inhibitors/pharmacology	glutathione/metabolism	0.0002385648205763	0	1	0.6431935215825413	0.000452520969509	0.0508474576271186
tumor necrosis factor inhibitors/pharmacology	cells cultured	8.679791325683084e-07	0	1	0.6431935215825413	2.104309608460381e-06	0.0254237288135593
tumor necrosis factor inhibitors/pharmacology	fibroblasts/cytology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
tumor necrosis factor inhibitors/pharmacology	imidazoles/pharmacology	5.145583958920952e-11	0	1	0.6431935215825413	2.0107803233217158e-10	0.0169491525423728
tumor necrosis factor inhibitors/pharmacology	etanercept/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
tumor necrosis factor inhibitors/pharmacology	arthritis rheumatoid/genetics	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
tumor necrosis factor inhibitors/pharmacology	ketones/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
tumor necrosis factor inhibitors/pharmacology	synovial membrane/cytology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
tumor necrosis factor inhibitors/pharmacology	TNF	3.831546191435109e-09	0	1	0.6431935215825413	1.2649813408443961e-08	0.0169491525423728
fibroblasts/cytology	glutathione/metabolism	0.0002385648205763	0	1	0.6431935215825413	0.000452520969509	0.0508474576271186
fibroblasts/cytology	cells cultured	8.679791325683084e-07	0	1	0.6431935215825413	2.104309608460381e-06	0.0254237288135593
fibroblasts/cytology	imidazoles/pharmacology	5.145583958920952e-11	0	1	0.6431935215825413	2.0107803233217158e-10	0.0169491525423728
fibroblasts/cytology	etanercept/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
fibroblasts/cytology	arthritis rheumatoid/genetics	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
fibroblasts/cytology	ketones/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
fibroblasts/cytology	synovial membrane/cytology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
fibroblasts/cytology	TNF	3.831546191435109e-09	0	1	0.6431935215825413	1.2649813408443961e-08	0.0169491525423728
fusion regulatory protein 1 heavy chain/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.1568873169554015e-05	0	1	0.6431935215825413	2.5509103599654628e-05	0.0338983050847457
fusion regulatory protein 1 heavy chain/metabolism	amino acid transport system y+/metabolism	4.3302904817466015e-08	0	1	0.6431935215825413	1.2728244884562806e-07	0.0169491525423728
fusion regulatory protein 1 heavy chain/metabolism	drug resistance neoplasm/drug effects	0.004400314041403	0	1	0.6431935215825413	0.0068050556406718	0.0593220338983051
fusion regulatory protein 1 heavy chain/metabolism	androstenes/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	prostatic neoplasms castration-resistant/diagnosis	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	phenylthiohydantoin/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	carbolines/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	prostate/pathology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	nitriles/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	androgen antagonists/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	benzamides/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
fusion regulatory protein 1 heavy chain/metabolism	SLC3A2	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
protein isoforms/genetics	cell survival/drug effects	0.0001765303011255	0	1	0.6431935215825413	0.0003450590282329	0.0593220338983051
protein isoforms/genetics	gene expression regulation neoplastic/drug effects	6.637322425007143e-08	0	1	0.6431935215825413	1.822178714200552e-07	0.0254237288135593
protein isoforms/genetics	prostatic neoplasms castration-resistant/drug therapy	4.3028025586977485e-11	0	1	0.6431935215825413	1.7116372953905412e-10	0.0169491525423728
protein isoforms/genetics	receptors androgen/genetics	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
protein isoforms/genetics	docetaxel/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
imidazoles/pharmacology	glutathione/metabolism	0.0063896485175681	0	1	0.6431935215825413	0.0097607389423541	0.099521946979574
imidazoles/pharmacology	cells cultured	0.0002317229095878	0	1	0.6431935215825413	0.0004428179366358	0.0504128639721861
imidazoles/pharmacology	myocardial infarction/metabolism	3.0420110874729296e-14	0	1	0.6431935215825413	1.9764960039007447e-13	0.0169491525423728
imidazoles/pharmacology	cell line	0.0028407588071802	0	1	0.6431935215825413	0.0045792317788254	0.0832971171954222
imidazoles/pharmacology	myocytes cardiac/drug effects	3.0420110874729296e-14	0	1	0.6431935215825413	1.9764960039007447e-13	0.0169491525423728
imidazoles/pharmacology	etanercept/pharmacology	5.145583958920952e-11	0	1	0.6431935215825413	2.0107803233217158e-10	0.0169491525423728
imidazoles/pharmacology	deferoxamine/pharmacology	3.0420110874729296e-14	0	1	0.6431935215825413	1.9764960039007447e-13	0.0169491525423728
imidazoles/pharmacology	myocardial reperfusion injury/metabolism	3.0420110874729296e-14	0	1	0.6431935215825413	1.9764960039007447e-13	0.0169491525423728
imidazoles/pharmacology	arthritis rheumatoid/genetics	5.145583958920952e-11	0	1	0.6431935215825413	2.0107803233217158e-10	0.0169491525423728
imidazoles/pharmacology	pyridazines/pharmacology	3.0420110874729296e-14	0	1	0.6431935215825413	1.9764960039007447e-13	0.0169491525423728
imidazoles/pharmacology	necroptosis/drug effects	0.0001878376937263	0	1	0.6431935215825413	0.0003670140663706	0.0669274228596261
imidazoles/pharmacology	ketones/pharmacology	5.145583958920952e-11	0	1	0.6431935215825413	2.0107803233217158e-10	0.0169491525423728
imidazoles/pharmacology	synovial membrane/cytology	5.145583958920952e-11	0	1	0.6431935215825413	2.0107803233217158e-10	0.0169491525423728
imidazoles/pharmacology	TNF	9.74542915177512e-06	0	1	0.6431935215825413	2.1724371572095223e-05	0.0337534405331015
prostatic neoplasms castration-resistant/drug therapy	cell survival/drug effects	4.562312156286552e-06	0	2	0.3223370757289844	1.050172278582162e-05	0.0030421555845284
prostatic neoplasms castration-resistant/drug therapy	gene expression regulation neoplastic/drug effects	0.0007823483151576	0	1	0.6431935215825413	0.0013853137135767	0.0504128639721861
prostatic neoplasms castration-resistant/drug therapy	tumor suppressor protein p53/genetics	8.148486618786421e-08	0	1	0.6431935215825413	2.213354252694885e-07	0.0169491525423728
prostatic neoplasms castration-resistant/drug therapy	receptors androgen/genetics	4.3028025586977485e-11	0	1	0.6431935215825413	1.7116372953905412e-10	0.0169491525423728
prostatic neoplasms castration-resistant/drug therapy	docetaxel/pharmacology	4.3028025586977485e-11	0	1	0.6431935215825413	1.7116372953905412e-10	0.0169491525423728
prostatic neoplasms castration-resistant/drug therapy	anthelmintics/pharmacology	8.148486618786421e-08	0	1	0.6431935215825413	2.213354252694885e-07	0.0169491525423728
prostatic neoplasms castration-resistant/drug therapy	cell cycle/drug effects	8.148486618786421e-08	0	1	0.6431935215825413	2.213354252694885e-07	0.0169491525423728
prostatic neoplasms castration-resistant/drug therapy	mebendazole/analogs & derivatives	8.148486618786421e-08	0	1	0.6431935215825413	2.213354252694885e-07	0.0169491525423728
prostatic neoplasms castration-resistant/drug therapy	fluorouracil/pharmacology	0.0001010832823041	0	1	0.6431935215825413	0.0002030415641666	0.0337534405331015
prostatic neoplasms castration-resistant/drug therapy	TP53	8.148486618786421e-08	0	1	0.6431935215825413	2.213354252694885e-07	0.0169491525423728
etanercept/pharmacology	glutathione/metabolism	0.0002385648205763	0	1	0.6431935215825413	0.000452520969509	0.0508474576271186
etanercept/pharmacology	cells cultured	8.679791325683084e-07	0	1	0.6431935215825413	2.104309608460381e-06	0.0254237288135593
etanercept/pharmacology	arthritis rheumatoid/genetics	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
etanercept/pharmacology	ketones/pharmacology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
etanercept/pharmacology	synovial membrane/cytology	0.0	0	1	0.6431935215825413	0.0	0.0084745762711864
etanercept/pharmacology	TNF	3.831546191435109e-09	0	1	0.6431935215825413	1.2649813408443961e-08	0.0169491525423728
androstenes/pharmacology	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.1568873169554015e-05	0	1	0.6431935215825413	2.5509103599654628e-05	0.0338983050847457
androstenes/pharmacology	amino acid transport system y+/metabolism	4.3302904817466015e-08	0	1	0.6431935215825413	1.2728244884562806e-07	0.0169491525423728
androstenes/pharmacology	drug resistance neoplasm/drug effects	0.004400314041403	0	1	0.6431935215825413	0.0068050556406718	0.0593220338983051
androstenes/pharmacology	prostatic neoplasms castration-resistant/diagnosis	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	phenylthiohydantoin/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	carbolines/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	prostate/pathology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	nitriles/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	androgen antagonists/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	benzamides/pharmacology	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
androstenes/pharmacology	SLC3A2	3.527733660746435e-12	0	1	0.6431935215825413	1.4935400633203627e-11	0.0084745762711864
amino acid transport system y+/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	0.0005988108866488	0	1	0.6431935215825413	0.0010731906769546	0.0669274228596261
amino acid transport system y+/metabolism	biological transport	1.2460033005368132e-12	0	1	0.6431935215825413	5.627223432359491e-12	0.0169491525423728
amino acid transport system y+/metabolism	glutathione disulfide/deficiency	1.2460033005368132e-12	0	1	0.6431935215825413	5.627223432359491e-12	0.0169491525423728
