KW	category	node_weight	occurrence
immunologic factors/adverse effects	MESH	0.011111111111111112	1
spleen/cytology	MESH	0.011111111111111112	1
mitogens/toxicity	MESH	0.011111111111111112	1
burkitt lymphoma/drug therapy	MESH	0.011111111111111112	1
cell differentiation/drug effects	MESH	0.011111111111111112	1
hmgb1 protein/metabolism	MESH	0.011111111111111112	1
hypertension pulmonary/chemically induced	MESH	0.011111111111111112	1
monocrotaline/toxicity	MESH	0.011111111111111112	1
heart ventricles/diagnostic imaging	MESH	0.011111111111111112	1
bacterial toxins/metabolism	MESH	0.011111111111111112	1
nlr family pyrin domain-containing 3 protein/metabolism	MESH	0.011111111111111112	1
lung/blood supply	MESH	0.011111111111111112	1
hemodynamics/drug effects	MESH	0.011111111111111112	1
FTH1	GENE	0.011111111111111112	1
HMGB1	GENE	0.011111111111111112	1
NLRP3	GENE	0.011111111111111112	1
NOX4	GENE	0.011111111111111112	1
macrophages peritoneal/cytology	MESH	0.011111111111111112	1
piperidines/chemistry	MESH	0.011111111111111112	1
dendritic cells/drug effects	MESH	0.011111111111111112	1
caffeic acids/adverse effects	MESH	0.011111111111111112	1
inflammasomes/metabolism	MESH	0.011111111111111112	1
pyridines/therapeutic use	MESH	0.011111111111111112	1
chalcones/pharmacology	MESH	0.011111111111111112	1
phenylurea compounds/therapeutic use	MESH	0.011111111111111112	1
cell cycle proteins/metabolism	MESH	0.011111111111111112	1
interferon-alpha/metabolism	MESH	0.011111111111111112	1
stat3 transcription factor/physiology	MESH	0.011111111111111112	1
clodronic acid/pharmacology	MESH	0.011111111111111112	1
ng-nitroarginine methyl ester/pharmacology	MESH	0.011111111111111112	1
antineoplastic agents phytogenic/pharmacology	MESH	0.011111111111111112	1
colorectal neoplasms/immunology	MESH	0.011111111111111112	1
receptors ccr5/drug effects	MESH	0.011111111111111112	1
adenocarcinoma/drug therapy	MESH	0.011111111111111112	1
maraviroc	MESH	0.011111111111111112	1
neoplasm proteins/antagonists & inhibitors	MESH	0.011111111111111112	1
chemokine ccl5/antagonists & inhibitors	MESH	0.011111111111111112	1
adaptor proteins signal transducing/metabolism	MESH	0.011111111111111112	1
CCR5	GENE	0.011111111111111112	1
CXCL9	GENE	0.011111111111111112	1
EIF2S1	GENE	0.011111111111111112	1
macrophages/drug effects	MESH	0.1	9
genetic variation	MESH	0.011111111111111112	1
ferritins/blood	MESH	0.011111111111111112	1
tumor suppressor protein p53/genetics	MESH	0.011111111111111112	1
listeriosis/etiology	MESH	0.011111111111111112	1
hemeproteins/toxicity	MESH	0.011111111111111112	1
transferrin/metabolism	MESH	0.011111111111111112	1
liver x receptors/agonists	MESH	0.011111111111111112	1
TF	GENE	0.011111111111111112	1
neoplasm invasiveness	MESH	0.044444444444444446	4
drugs chinese herbal/pharmacology	MESH	0.011111111111111112	1
glycogen synthase kinase 3 beta/metabolism	MESH	0.022222222222222223	2
malaria/genetics	MESH	0.011111111111111112	1
cd36 antigens/antagonists & inhibitors	MESH	0.011111111111111112	1
tumor escape/drug effects	MESH	0.03333333333333333	3
fatty acids/metabolism	MESH	0.011111111111111112	1
CD36	GENE	0.011111111111111112	1
cd11b antigen/metabolism	MESH	0.011111111111111112	1
lymph nodes/drug effects	MESH	0.011111111111111112	1
chemokines/metabolism	MESH	0.011111111111111112	1
granulocyte colony-stimulating factor/pharmacology	MESH	0.011111111111111112	1
radiation tolerance/drug effects	MESH	0.011111111111111112	1
neutrophils/metabolism	MESH	0.011111111111111112	1
CSF3	GENE	0.011111111111111112	1
ITGAM	GENE	0.011111111111111112	1
antibodies monoclonal humanized/pharmacology	MESH	0.011111111111111112	1
cell line	MESH	0.022222222222222223	2
sorafenib/pharmacology	MESH	0.022222222222222223	2
hydrogen peroxide/antagonists & inhibitors	MESH	0.011111111111111112	1
autocrine communication	MESH	0.011111111111111112	1
copper/chemistry	MESH	0.011111111111111112	1
pyruvic acid/metabolism	MESH	0.011111111111111112	1
peroxidase/chemistry	MESH	0.011111111111111112	1
tellurium/chemistry	MESH	0.011111111111111112	1
immunosuppressive agents/chemistry	MESH	0.011111111111111112	1
adenosine triphosphate/metabolism	MESH	0.011111111111111112	1
peptides/chemistry	MESH	0.011111111111111112	1
hydrogen peroxide/chemistry	MESH	0.011111111111111112	1
cell survival/physiology	MESH	0.011111111111111112	1
antioxidants/chemistry	MESH	0.011111111111111112	1
biological factors/chemistry	MESH	0.011111111111111112	1
phenanthrenes/pharmacology	MESH	0.011111111111111112	1
raw 264.7 cells	MESH	0.044444444444444446	4
tumor-associated macrophages/drug effects	MESH	0.022222222222222223	2
epoxy compounds/pharmacology	MESH	0.011111111111111112	1
chemokine cxcl12/metabolism	MESH	0.03333333333333333	3
ht29 cells	MESH	0.011111111111111112	1
nf-kappa b/metabolism	MESH	0.044444444444444446	4
ARG1	GENE	0.022222222222222223	2
CXCL12	GENE	0.07777777777777778	7
DDX53	GENE	0.011111111111111112	1
IL10	GENE	0.06666666666666667	6
MRC1	GENE	0.011111111111111112	1
hyaluronic acid/chemistry	MESH	0.011111111111111112	1
benzylidene compounds/pharmacology	MESH	0.011111111111111112	1
exosomes/drug effects	MESH	0.011111111111111112	1
immunologic memory	MESH	0.011111111111111112	1
immune checkpoint inhibitors/pharmacology	MESH	0.011111111111111112	1
drug resistance neoplasm/drug effects	MESH	0.08888888888888889	8
aniline compounds/pharmacology	MESH	0.011111111111111112	1
leukemia lymphocytic chronic b-cell/blood	MESH	0.011111111111111112	1
gene expression regulation neoplastic/drug effects	MESH	0.07777777777777778	7
chemokine ccl19/immunology	MESH	0.011111111111111112	1
receptors ccr7/immunology	MESH	0.011111111111111112	1
heterocyclic compounds 4 or more rings/pharmacology	MESH	0.022222222222222223	2
b-lymphocytes/drug effects	MESH	0.022222222222222223	2
chemokine ccl21/immunology	MESH	0.011111111111111112	1
CCL19	GENE	0.011111111111111112	1
CCL21	GENE	0.022222222222222223	2
CCR7	GENE	0.011111111111111112	1
myeloid-derived suppressor cells/drug effects	MESH	0.011111111111111112	1
monocytes/drug effects	MESH	0.022222222222222223	2
triple negative breast neoplasms/drug therapy	MESH	0.022222222222222223	2
basic-leucine zipper transcription factors/analysis	MESH	0.011111111111111112	1
GGT1	GENE	0.011111111111111112	1
HLF	GENE	0.011111111111111112	1
JAK2	GENE	0.011111111111111112	1
STAT3	GENE	0.03333333333333333	3
drug resistance neoplasm	MESH	0.05555555555555555	5
tumor cells cultured	MESH	0.12222222222222222	11
antineoplastic agents phytogenic	MESH	0.011111111111111112	1
rna messenger/genetics	MESH	0.022222222222222223	2
proto-oncogene proteins/metabolism	MESH	0.011111111111111112	1
receptor protein-tyrosine kinases/metabolism	MESH	0.011111111111111112	1
glioblastoma/drug therapy	MESH	0.022222222222222223	2
nf-kappa b/genetics	MESH	0.022222222222222223	2
brain neoplasms/drug therapy	MESH	0.022222222222222223	2
quercetin/pharmacology	MESH	0.011111111111111112	1
AXL	GENE	0.011111111111111112	1
BCL2	GENE	0.03333333333333333	3
doxorubicin/administration & dosage	MESH	0.011111111111111112	1
interleukin-8/metabolism	MESH	0.044444444444444446	4
mesenchymal stem cells/cytology	MESH	0.011111111111111112	1
CXCL8	GENE	0.07777777777777778	7
MSC	GENE	0.011111111111111112	1
macrophages/metabolism	MESH	0.022222222222222223	2
endothelial cells/metabolism	MESH	0.022222222222222223	2
toll-like receptor 4/metabolism	MESH	0.022222222222222223	2
inflammation/metabolism	MESH	0.022222222222222223	2
phenylenediamines/pharmacology	MESH	0.022222222222222223	2
cyclohexylamines/pharmacology	MESH	0.022222222222222223	2
TLR4	GENE	0.03333333333333333	3
cell communication/drug effects	MESH	0.011111111111111112	1
antigens cd/metabolism	MESH	0.011111111111111112	1
phenotype	MESH	0.022222222222222223	2
endometrial neoplasms/genetics	MESH	0.011111111111111112	1
estrogen receptor alpha/genetics	MESH	0.011111111111111112	1
receptors cell surface/metabolism	MESH	0.011111111111111112	1
hek293 cells	MESH	0.022222222222222223	2
estradiol/pharmacology	MESH	0.011111111111111112	1
tumor necrosis factor alpha-induced protein 3/metabolism	MESH	0.011111111111111112	1
antigens differentiation myelomonocytic/metabolism	MESH	0.011111111111111112	1
ESR1	GENE	0.011111111111111112	1
IL17A	GENE	0.011111111111111112	1
zoledronic acid	MESH	0.011111111111111112	1
neuroblastoma/immunology	MESH	0.011111111111111112	1
receptors antigen b-cell/antagonists & inhibitors	MESH	0.011111111111111112	1
receptors antigen t-cell gamma-delta/metabolism	MESH	0.011111111111111112	1
nitrobenzenes/chemistry	MESH	0.011111111111111112	1
immune checkpoint inhibitors/chemical synthesis	MESH	0.011111111111111112	1
chemokine cxcl10/metabolism	MESH	0.011111111111111112	1
plicamycin/analogs & derivatives	MESH	0.011111111111111112	1
gene expression regulation leukemic/drug effects	MESH	0.011111111111111112	1
programmed cell death 1 receptor/antagonists & inhibitors	MESH	0.011111111111111112	1
antibiotics antineoplastic/pharmacology	MESH	0.011111111111111112	1
neovascularization pathologic	MESH	0.011111111111111112	1
t-lymphocyte subsets/cytology	MESH	0.011111111111111112	1
t-lymphocytes/cytology	MESH	0.011111111111111112	1
leukemia lymphocytic chronic b-cell/drug therapy	MESH	0.011111111111111112	1
killer cells natural/drug effects	MESH	0.011111111111111112	1
IFNG	GENE	0.08888888888888889	8
dose-response relationship drug	MESH	0.07777777777777778	7
hep g2 cells	MESH	0.011111111111111112	1
antineoplastic agents/metabolism	MESH	0.011111111111111112	1
serum albumin bovine/chemistry	MESH	0.011111111111111112	1
k562 cells	MESH	0.011111111111111112	1
galectin 3/genetics	MESH	0.011111111111111112	1
myeloid cell leukemia sequence 1 protein/metabolism	MESH	0.011111111111111112	1
tubulin modulators/pharmacology	MESH	0.011111111111111112	1
receptors tnf-related apoptosis-inducing ligand/agonists	MESH	0.011111111111111112	1
cell proliferation	MESH	0.022222222222222223	2
alpha 1-antitrypsin/chemistry	MESH	0.011111111111111112	1
recombinant fusion proteins/metabolism	MESH	0.011111111111111112	1
bone marrow cells/drug effects	MESH	0.011111111111111112	1
leukemia t-cell/drug therapy	MESH	0.011111111111111112	1
leukemia myelogenous chronic bcr-abl positive/genetics	MESH	0.011111111111111112	1
stilbenes/pharmacology	MESH	0.011111111111111112	1
BIRC2	GENE	0.011111111111111112	1
CFLAR	GENE	0.011111111111111112	1
CTNNB1	GENE	0.011111111111111112	1
LGALS3	GENE	0.011111111111111112	1
MCL1	GENE	0.011111111111111112	1
SERPINA1	GENE	0.011111111111111112	1
TNFRSF12A	GENE	0.011111111111111112	1
WDTC1	GENE	0.011111111111111112	1
cytokines/metabolism	MESH	0.14444444444444443	13
small molecule libraries/pharmacology	MESH	0.011111111111111112	1
necroptosis/drug effects	MESH	0.011111111111111112	1
ileum/drug effects	MESH	0.011111111111111112	1
radiation-protective agents/pharmacology	MESH	0.011111111111111112	1
drug interactions	MESH	0.011111111111111112	1
rna small interfering/metabolism	MESH	0.011111111111111112	1
receptor erbb-2/antagonists & inhibitors	MESH	0.011111111111111112	1
src-family kinases/metabolism	MESH	0.011111111111111112	1
inflammation mediators/metabolism	MESH	0.011111111111111112	1
integrins/metabolism	MESH	0.011111111111111112	1
doxorubicin/pharmacology	MESH	0.011111111111111112	1
poly i-c/administration & dosage	MESH	0.011111111111111112	1
cd79 antigens/antagonists & inhibitors	MESH	0.011111111111111112	1
lymphoma large b-cell diffuse/metabolism	MESH	0.011111111111111112	1
CD4	GENE	0.022222222222222223	2
CD79A	GENE	0.011111111111111112	1
CD79B	GENE	0.011111111111111112	1
ERBB2	GENE	0.011111111111111112	1
SYK	GENE	0.011111111111111112	1
lymphatic metastasis/genetics	MESH	0.011111111111111112	1
receptors ccr7/genetics	MESH	0.011111111111111112	1
carcinoma non-small-cell lung/genetics	MESH	0.011111111111111112	1
a549 cells	MESH	0.011111111111111112	1
neoplasm recurrence local/genetics	MESH	0.011111111111111112	1
chemokine ccl21/genetics	MESH	0.011111111111111112	1
TNF	GENE	0.08888888888888889	8
receptors tumor necrosis factor type i/metabolism	MESH	0.011111111111111112	1
benzhydryl compounds/immunology	MESH	0.011111111111111112	1
neoplasm metastasis/immunology	MESH	0.011111111111111112	1
receptor igf type 1/metabolism	MESH	0.011111111111111112	1
liver neoplasms/metabolism	MESH	0.011111111111111112	1
cytokines/blood	MESH	0.011111111111111112	1
gene silencing	MESH	0.011111111111111112	1
nucleotides cyclic/pharmacology	MESH	0.011111111111111112	1
azocines/immunology	MESH	0.011111111111111112	1
proto-oncogene proteins c-akt/antagonists & inhibitors	MESH	0.011111111111111112	1
tumor escape/immunology	MESH	0.011111111111111112	1
neoplasms/blood supply	MESH	0.011111111111111112	1
DIABLO	GENE	0.011111111111111112	1
tumor necrosis factor-alpha/metabolism	MESH	0.05555555555555555	5
IL6R	GENE	0.011111111111111112	1
IL6ST	GENE	0.011111111111111112	1
carcinoma lewis lung/immunology	MESH	0.011111111111111112	1
TCIM	GENE	0.011111111111111112	1
neutrophils/immunology	MESH	0.011111111111111112	1
myocardial reperfusion injury/drug therapy	MESH	0.011111111111111112	1
toll-like receptor 4/genetics	MESH	0.011111111111111112	1
neutrophil infiltration	MESH	0.011111111111111112	1
ventricular function left/drug effects	MESH	0.011111111111111112	1
myocardium/immunology	MESH	0.011111111111111112	1
adaptor proteins vesicular transport/genetics	MESH	0.011111111111111112	1
inflammation/drug therapy	MESH	0.022222222222222223	2
melanoma/drug therapy	MESH	0.011111111111111112	1
tyramine/analogs & derivatives	MESH	0.011111111111111112	1
antineoplastic agents phytogenic/therapeutic use	MESH	0.011111111111111112	1
paclitaxel/therapeutic use	MESH	0.011111111111111112	1
XIAP	GENE	0.022222222222222223	2
TICAM1	GENE	0.011111111111111112	1
TRIM69	GENE	0.011111111111111112	1
acetates/therapeutic use	MESH	0.011111111111111112	1
gene expression	MESH	0.03333333333333333	3
cytoskeletal proteins/metabolism	MESH	0.022222222222222223	2
neovascularization pathologic/pathology	MESH	0.011111111111111112	1
thiazoles/pharmacology	MESH	0.011111111111111112	1
neoplasm proteins/metabolism	MESH	0.011111111111111112	1
breast neoplasms/blood supply	MESH	0.011111111111111112	1
lipopolysaccharides/pharmacology	MESH	0.011111111111111112	1
myeloid differentiation factor 88/antagonists & inhibitors	MESH	0.011111111111111112	1
piperazines	MESH	0.011111111111111112	1
ITK	GENE	0.011111111111111112	1
MMP2	GENE	0.011111111111111112	1
MYD88	GENE	0.011111111111111112	1
TRAF6	GENE	0.011111111111111112	1
b7-h1 antigen/genetics	MESH	0.022222222222222223	2
mesenchymal stem cells/drug effects	MESH	0.011111111111111112	1
nerve tissue proteins/metabolism	MESH	0.011111111111111112	1
interleukin-1beta/metabolism	MESH	0.011111111111111112	1
cell adhesion/drug effects	MESH	0.044444444444444446	4
leukemia myeloid acute/drug therapy	MESH	0.044444444444444446	4
CCL2	GENE	0.044444444444444446	4
CCL4	GENE	0.011111111111111112	1
NFKB1	GENE	0.06666666666666667	6
protein kinase c/genetics	MESH	0.011111111111111112	1
receptors vascular endothelial growth factor/genetics	MESH	0.011111111111111112	1
vascular endothelial growth factor a/genetics	MESH	0.011111111111111112	1
C2	GENE	0.011111111111111112	1
FLT1	GENE	0.011111111111111112	1
KDR	GENE	0.011111111111111112	1
cytokines/genetics	MESH	0.011111111111111112	1
receptors estrogen/metabolism	MESH	0.022222222222222223	2
mechanistic target of rapamycin complex 1/antagonists & inhibitors	MESH	0.011111111111111112	1
phosphatidylinositol 3-kinases/metabolism	MESH	0.044444444444444446	4
cell cycle checkpoints/drug effects	MESH	0.022222222222222223	2
breast neoplasms/drug therapy	MESH	0.044444444444444446	4
rank ligand/antagonists & inhibitors	MESH	0.011111111111111112	1
mcf-7 cells	MESH	0.022222222222222223	2
osteoclasts/drug effects	MESH	0.011111111111111112	1
cyclin d1/metabolism	MESH	0.011111111111111112	1
neoplasm recurrence local/pathology	MESH	0.011111111111111112	1
tamoxifen/pharmacology	MESH	0.011111111111111112	1
phosphoinositide-3 kinase inhibitors	MESH	0.011111111111111112	1
breast neoplasms/metabolism	MESH	0.011111111111111112	1
osteoprotegerin/pharmacology	MESH	0.011111111111111112	1
selective estrogen receptor modulators/pharmacology	MESH	0.011111111111111112	1
bone neoplasms/drug therapy	MESH	0.011111111111111112	1
bone density conservation agents/pharmacology	MESH	0.011111111111111112	1
bcl-2-like protein 11/metabolism	MESH	0.011111111111111112	1
ligands	MESH	0.011111111111111112	1
receptors fibroblast growth factor/metabolism	MESH	0.011111111111111112	1
FGF2	GENE	0.011111111111111112	1
MAPK3	GENE	0.011111111111111112	1
PCNA	GENE	0.011111111111111112	1
TNFSF11	GENE	0.011111111111111112	1
fibroblast growth factor 2/pharmacology	MESH	0.011111111111111112	1
multiple myeloma/drug therapy	MESH	0.022222222222222223	2
plasmids/genetics	MESH	0.011111111111111112	1
muscle skeletal/immunology	MESH	0.011111111111111112	1
recombinant proteins	MESH	0.011111111111111112	1
gene silencing/drug effects	MESH	0.011111111111111112	1
rna small interfering/pharmacology	MESH	0.011111111111111112	1
carcinoma hepatocellular/drug therapy	MESH	0.044444444444444446	4
proto-oncogene proteins/genetics	MESH	0.011111111111111112	1
IRF1	GENE	0.011111111111111112	1
IRF2	GENE	0.011111111111111112	1
MAPK1	GENE	0.022222222222222223	2
interferon regulatory factor-1/genetics	MESH	0.011111111111111112	1
interferon regulatory factor-2/genetics	MESH	0.011111111111111112	1
interferon-gamma/genetics	MESH	0.011111111111111112	1
IL6	GENE	0.1	9
TGFB1	GENE	0.07777777777777778	7
neoplasm metastasis/pathology	MESH	0.011111111111111112	1
stat3 transcription factor/metabolism	MESH	0.022222222222222223	2
neovascularization pathologic/metabolism	MESH	0.011111111111111112	1
mutation/genetics	MESH	0.011111111111111112	1
interleukin-6/metabolism	MESH	0.05555555555555555	5
head and neck neoplasms/genetics	MESH	0.011111111111111112	1
prostatic neoplasms/metabolism	MESH	0.011111111111111112	1
caspase 8/genetics	MESH	0.011111111111111112	1
hela cells	MESH	0.011111111111111112	1
matrix metalloproteinase 9/metabolism	MESH	0.011111111111111112	1
tnf-related apoptosis-inducing ligand/pharmacology	MESH	0.011111111111111112	1
receptors androgen/metabolism	MESH	0.011111111111111112	1
MMP9	GENE	0.022222222222222223	2
leukemia/drug therapy	MESH	0.011111111111111112	1
hl-60 cells	MESH	0.022222222222222223	2
gene expression/drug effects	MESH	0.03333333333333333	3
butyrates/pharmacology	MESH	0.011111111111111112	1
chemokine ccl5/metabolism	MESH	0.011111111111111112	1
valproic acid/pharmacology	MESH	0.011111111111111112	1
leukocytes mononuclear/drug effects	MESH	0.011111111111111112	1
u937 cells	MESH	0.022222222222222223	2
p38 mitogen-activated protein kinases/metabolism	MESH	0.011111111111111112	1
caspase 3/metabolism	MESH	0.022222222222222223	2
CASP3	GENE	0.044444444444444446	4
CCL5	GENE	0.022222222222222223	2
proto-oncogene proteins c-akt/metabolism	MESH	0.05555555555555555	5
vascular endothelial growth factor a/biosynthesis	MESH	0.011111111111111112	1
antineoplastic agents alkylating/pharmacology	MESH	0.011111111111111112	1
interleukin-8/biosynthesis	MESH	0.011111111111111112	1
ovarian neoplasms/drug therapy	MESH	0.011111111111111112	1
rho gtp-binding proteins/genetics	MESH	0.011111111111111112	1
neovascularization pathologic/prevention & control	MESH	0.011111111111111112	1
caspase 8/metabolism	MESH	0.011111111111111112	1
chemokine ccl2/biosynthesis	MESH	0.011111111111111112	1
trabectedin	MESH	0.011111111111111112	1
BRCA1	GENE	0.011111111111111112	1
CASP8	GENE	0.022222222222222223	2
fibrosarcoma/drug therapy	MESH	0.011111111111111112	1
bone marrow/drug effects	MESH	0.03333333333333333	3
t-lymphocytes/drug effects	MESH	0.022222222222222223	2
epithelial-mesenchymal transition/drug effects	MESH	0.022222222222222223	2
transforming growth factor beta1/genetics	MESH	0.022222222222222223	2
isoflavones/adverse effects	MESH	0.011111111111111112	1
pancreatic neoplasms/drug therapy	MESH	0.011111111111111112	1
CDKN1A	GENE	0.011111111111111112	1
cell survival/drug effects	MESH	0.17777777777777778	16
ZHX2	GENE	0.011111111111111112	1
antibodies neutralizing/metabolism	MESH	0.011111111111111112	1
receptors cxcr4/antagonists & inhibitors	MESH	0.03333333333333333	3
cyclams	MESH	0.03333333333333333	3
benzylamines	MESH	0.03333333333333333	3
cytarabine/pharmacology	MESH	0.011111111111111112	1
transforming growth factor beta/antagonists & inhibitors	MESH	0.011111111111111112	1
CXCR4	GENE	0.044444444444444446	4
liver neoplasms/drug therapy	MESH	0.022222222222222223	2
CXCL10	GENE	0.022222222222222223	2
mutant proteins/metabolism	MESH	0.011111111111111112	1
osteoprotegerin/genetics	MESH	0.011111111111111112	1
mutation	MESH	0.011111111111111112	1
carcinoma hepatocellular/genetics	MESH	0.011111111111111112	1
potassium channels voltage-gated/metabolism	MESH	0.011111111111111112	1
recombinant proteins/metabolism	MESH	0.011111111111111112	1
micrornas/genetics	MESH	0.011111111111111112	1
tnf-related apoptosis-inducing ligand/genetics	MESH	0.011111111111111112	1
immune evasion/drug effects	MESH	0.011111111111111112	1
multiple myeloma/genetics	MESH	0.011111111111111112	1
KCNQ1	GENE	0.011111111111111112	1
KCNQ1OT1	GENE	0.011111111111111112	1
TNFRSF11B	GENE	0.011111111111111112	1
nf-kappa b	MESH	0.011111111111111112	1
neovascularization pathologic/drug therapy	MESH	0.011111111111111112	1
sulfonamides/pharmacology	MESH	0.011111111111111112	1
receptors interleukin-8a/antagonists & inhibitors	MESH	0.011111111111111112	1
receptors interleukin-8b/antagonists & inhibitors	MESH	0.011111111111111112	1
CXCL1	GENE	0.022222222222222223	2
CXCR2	GENE	0.011111111111111112	1
cd8-positive t-lymphocytes/drug effects	MESH	0.044444444444444446	4
human umbilical vein endothelial cells	MESH	0.03333333333333333	3
immunity innate/drug effects	MESH	0.022222222222222223	2
proteasome inhibitors/pharmacology	MESH	0.022222222222222223	2
receptor cross-talk/drug effects	MESH	0.011111111111111112	1
proteasome endopeptidase complex/metabolism	MESH	0.011111111111111112	1
receptors interleukin-10/genetics	MESH	0.011111111111111112	1
interleukin-10/genetics	MESH	0.011111111111111112	1
rna interference	MESH	0.044444444444444446	4
receptors ccr10/genetics	MESH	0.011111111111111112	1
bortezomib/pharmacology	MESH	0.011111111111111112	1
chemokine ccl27/metabolism	MESH	0.011111111111111112	1
CCL27	GENE	0.011111111111111112	1
CCR10	GENE	0.011111111111111112	1
x-linked inhibitor of apoptosis protein/genetics	MESH	0.011111111111111112	1
proto-oncogene proteins c-bcl-2/genetics	MESH	0.011111111111111112	1
minor histocompatibility antigens	MESH	0.011111111111111112	1
bystander effect/genetics	MESH	0.011111111111111112	1
leukemia lymphocytic chronic b-cell/genetics	MESH	0.011111111111111112	1
gene expression regulation leukemic	MESH	0.011111111111111112	1
chlorambucil/pharmacology	MESH	0.011111111111111112	1
chemokine cxcl12/genetics	MESH	0.03333333333333333	3
dexamethasone/pharmacology	MESH	0.011111111111111112	1
BCL2A1	GENE	0.011111111111111112	1
tumor escape	MESH	0.011111111111111112	1
protein kinases/genetics	MESH	0.011111111111111112	1
carbazoles/pharmacology	MESH	0.011111111111111112	1
carcinoma squamous cell/immunology	MESH	0.011111111111111112	1
rna small interfering/genetics	MESH	0.022222222222222223	2
mouth neoplasms/immunology	MESH	0.011111111111111112	1
maleimides	MESH	0.011111111111111112	1
PRKD1	GENE	0.011111111111111112	1
tumor microenvironment/immunology	MESH	0.022222222222222223	2
transforming growth factor beta/metabolism	MESH	0.044444444444444446	4
AKT1	GENE	0.1111111111111111	10
apoptosis regulatory proteins/metabolism	MESH	0.022222222222222223	2
lung neoplasms/immunology	MESH	0.022222222222222223	2
mitochondrial proteins/metabolism	MESH	0.022222222222222223	2
antineoplastic agents phytogenic/isolation & purification	MESH	0.011111111111111112	1
osteopontin/genetics	MESH	0.011111111111111112	1
plant extracts/isolation & purification	MESH	0.011111111111111112	1
diterpenes/isolation & purification	MESH	0.011111111111111112	1
g2 phase cell cycle checkpoints/drug effects	MESH	0.011111111111111112	1
human umbilical vein endothelial cells/drug effects	MESH	0.011111111111111112	1
PI3	GENE	0.011111111111111112	1
SPP1	GENE	0.011111111111111112	1
biomarkers tumor/genetics	MESH	0.011111111111111112	1
chemokine ccl2/genetics	MESH	0.011111111111111112	1
paracrine communication	MESH	0.011111111111111112	1
oligopeptides/pharmacology	MESH	0.011111111111111112	1
apoptosis regulatory proteins	MESH	0.011111111111111112	1
estrogen receptor beta/agonists	MESH	0.011111111111111112	1
benzopyrans/pharmacology	MESH	0.011111111111111112	1
neoplasms hormone-dependent/immunology	MESH	0.011111111111111112	1
estrogens	MESH	0.011111111111111112	1
specific pathogen-free organisms	MESH	0.011111111111111112	1
interleukin-1beta/deficiency	MESH	0.011111111111111112	1
estrogen receptor modulators/pharmacology	MESH	0.011111111111111112	1
triple negative breast neoplasms/therapy	MESH	0.011111111111111112	1
neutrophil infiltration/drug effects	MESH	0.011111111111111112	1
neutrophils/drug effects	MESH	0.011111111111111112	1
ESR2	GENE	0.011111111111111112	1
IL1B	GENE	0.011111111111111112	1
oncogene proteins/metabolism	MESH	0.011111111111111112	1
antineoplastic agents immunological/pharmacology	MESH	0.011111111111111112	1
breast neoplasms/immunology	MESH	0.011111111111111112	1
th1 cells/drug effects	MESH	0.011111111111111112	1
SOCS1	GENE	0.011111111111111112	1
TBX21	GENE	0.011111111111111112	1
cancer vaccines/pharmacology	MESH	0.011111111111111112	1
docetaxel	MESH	0.011111111111111112	1
bone neoplasms/metabolism	MESH	0.011111111111111112	1
prostatic neoplasms/drug therapy	MESH	0.011111111111111112	1
heterocyclic compounds/pharmacology	MESH	0.011111111111111112	1
lysosomal-associated membrane protein 2/genetics	MESH	0.011111111111111112	1
oxaliplatin	MESH	0.011111111111111112	1
interleukin-17/biosynthesis	MESH	0.011111111111111112	1
cyclin d1/genetics	MESH	0.011111111111111112	1
macrophages/immunology	MESH	0.011111111111111112	1
receptors interleukin-17/genetics	MESH	0.011111111111111112	1
organoplatinum compounds/pharmacology	MESH	0.011111111111111112	1
cell movement/genetics	MESH	0.011111111111111112	1
cyclophosphamide/administration & dosage	MESH	0.011111111111111112	1
receptors cxcr4/genetics	MESH	0.011111111111111112	1
EPHB2	GENE	0.011111111111111112	1
cell movement/drug effects	MESH	0.16666666666666666	15
antibiotics antineoplastic/therapeutic use	MESH	0.011111111111111112	1
tumor microenvironment/genetics	MESH	0.011111111111111112	1
paracrine communication/genetics	MESH	0.011111111111111112	1
doxorubicin/therapeutic use	MESH	0.011111111111111112	1
extracellular vesicles/metabolism	MESH	0.011111111111111112	1
embryo nonmammalian	MESH	0.011111111111111112	1
drug resistance neoplasm/genetics	MESH	0.011111111111111112	1
SMAD2	GENE	0.011111111111111112	1
cytarabine/administration & dosage	MESH	0.011111111111111112	1
neoplastic stem cells/immunology	MESH	0.011111111111111112	1
hematopoietic stem cells/drug effects	MESH	0.011111111111111112	1
