KW	category	node_weight	occurrence	btw_cnt	cls_cnt	strength	qscore	Knode	ranking
gene expression regulation/drug effects	MESH	0.0084745762711864	1	0	0.419598811481247	1.78403239208729	0.0887874681122449	5.27574209385446	336
gene expression/genetics	MESH	0.0169491525423728	2	296.328715728716	0.432820297781956	5.31614714369798	0.63851243622449	12.1516844091293	35
gene regulatory networks	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	13
gene regulatory networks/drug effects	MESH	0.0084745762711864	1	0	0.419598811481247	1.78403239208729	0.0887874681122449	5.27574209385446	339
glioblastoma/drug therapy	MESH	0.0169491525423728	2	183.053706948366	0.506850493088941	2.49764534892221	0.286551339285714	9.72718378373961	141
glioblastoma/genetics	MESH	0.0084745762711864	1	0	0.372665293250581	1.78403239208729	0.0887874681122449	9.7520644611143	133
glucose oxidase/chemistry	MESH	0.0084745762711864	1	0	0.557755605858455	3.56806478417459	0.250219228316327	4.959296219774	364
glucose/antagonists & inhibitors	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	243
glutamate dehydrogenase/antagonists & inhibitors	MESH	0.0084745762711864	1	155.886315697743	0.542547262657824	2.85445182733967	0.338882134885204	8.96946262310376	169
glutamine/antagonists & inhibitors	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	244
glutaredoxins/antagonists & inhibitors	MESH	0.0084745762711864	1	41.9079365079365	0.517923104127265	2.49764534892221	0.206752232142857	9.43804391293868	157
glutathione	MESH	0.0338983050847457	4	3	0.783104234315998	5.35863130031022	0.319799306441327	4.43565699332771	380
glutathione disulfide/deficiency	MESH	0.0084745762711864	1	0	0.376198685422721	1.78403239208729	0.0887874681122449	9.76942753327591	128
glutathione peroxidase/metabolism	MESH	0.0084745762711864	1	155.886315697743	0.542547262657824	2.85445182733967	0.338882134885204	8.96946262310376	170
glutathione/antagonists & inhibitors	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	246
glutathione/biosynthesis	MESH	0.0169491525423728	2	644.802750544126	0.548210696918894	3.56806478417459	0.568399234693878	9.66097826478098	146
glutathione/metabolism	MESH	0.0508474576271186	6	4066.01715636356	0.618730728618947	11.6667636900844	0.947021484375	5.82320223461343	306
glutathione/therapeutic use	MESH	0.0084745762711864	1	0	0.971713767362307	2.14083887050475	0.3515625	-0.1280517578125	12
glypicans/therapeutic use	MESH	0.0084745762711864	1	0	0.533950204463987	1.78403239208729	0.0887874681122449	3.9857491587958	424
golgi apparatus/metabolism	MESH	0.0084745762711864	1	0	1.55474202777969	2.14083887050475	1	0	1
head and neck neoplasms/drug therapy	MESH	0.0169491525423728	2	703.9	0.605414456599966	4.60253418686307	0.656215122767857	9.09688636885253	162
hek293 cells/metabolism	MESH	0.0084745762711864	1	0	1.11053001984264	3.21125830575713	0.87890625	0.138320922851562	3
heme oxygenase-1/genetics	MESH	0.0084745762711864	1	8.83815953438595	0.401576024872429	3.21125830575713	0.256377551020408	8.24979777154409	188
hemin	MESH	0.0084745762711864	1	0	0.5425105217816	3.21125830575713	0.216318558673469	5.01617031932036	358
hemin/chemistry	MESH	0.0084745762711864	1	0	0.500950406052717	2.49764534892221	0.146902901785714	6.01318923032376	288
hemin/pharmacology	MESH	0.0169491525423728	2	44.3	0.65543621445198	3.49616471904679	0.308065609056122	4.98131879507537	363
hemoglobins/chemistry	MESH	0.0084745762711864	1	75.9680264180264	0.455128658246749	2.49764534892221	0.242117745535714	6.95441798508943	223
hemolysis	MESH	0.0084745762711864	1	0	0.505785883175514	2.14083887050475	0.116230867346939	6.30255878018821	267
hemorrhage	MESH	0.0084745762711864	1	0	0.534116720377573	1.42722591366984	0.0468152104591837	3.94761792459581	432
hep g2 cells	MESH	0.0254237288135593	3	817.269197469197	0.530234311293539	5.67295362211544	0.747598453443877	7.46183404536215	212
heterografts	MESH	0.0084745762711864	1	0	1.11053001984264	3.21125830575713	0.87890625	0.138320922851562	2
histones/genetics	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	241
homeostasis	MESH	0.0254237288135593	3	1560.7	0.696438016650831	6.54296891865351	0.811055086096939	6.00139290360009	291
homeostasis/drug effects	MESH	0.0254237288135593	3	1763.41781259332	0.489661110836423	5.70890365467935	0.803182796556122	7.73409099816682	205
homocysteine/genetics	MESH	0.0084745762711864	1	0	0.469511436588813	3.21125830575713	0.216318558673469	10.6755800331349	93
homozygote	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	14
hsp27 heat-shock proteins/genetics	MESH	0.0084745762711864	1	0	0.372665293250581	1.78403239208729	0.0887874681122449	9.7520644611143	134
human umbilical vein endothelial cells	MESH	0.0084745762711864	1	0	0.500950406052717	2.49764534892221	0.146902901785714	6.01318923032376	287
hyaluronic acid/chemistry	MESH	0.0084745762711864	1	13.386346986347	0.468119854863496	4.28167774100951	0.371108697385204	10.5899532151094	105
hydrogen peroxide	MESH	0.0084745762711864	1	0	0.5425105217816	3.21125830575713	0.216318558673469	5.01617031932036	361
hydrogen peroxide/pharmacology	MESH	0.0084745762711864	1	0	0.538041505121224	1.78403239208729	0.0887874681122449	4.34797815058153	385
hydrogen peroxide/therapeutic use	MESH	0.0084745762711864	1	172.25	0.549804805860483	1.42722591366984	0.0898736447704082	3.58366136658158	437
hydroxyl radical/metabolism	MESH	0.0084745762711864	1	0	0.500950406052717	2.49764534892221	0.146902901785714	6.01318923032376	289
hypoxia	MESH	0.0084745762711864	1	0	0.534041764582116	1.42722591366984	0.0468152104591837	4.2406019432652	396
hypoxia-inducible factor 1 alpha subunit	MESH	0.0084745762711864	1	0	0.5425105217816	3.21125830575713	0.216318558673469	5.01617031932036	360
hypoxia/drug therapy	MESH	0.0254237288135593	3	56	0.649703633719757	5.67295362211544	0.479890784438775	4.27914128828339	394
imidazoles/chemistry	MESH	0.0169491525423728	2	1009.23422965923	0.54913012981612	5.35209717626189	0.748146524234694	8.88804339339768	173
imidazoles/pharmacology	MESH	0.0169491525423728	2	1438.15522617074	0.541915969762879	5.70890365467935	0.793192960778061	9.17376382412495	161
immune checkpoint inhibitors/pharmacology	MESH	0.0084745762711864	1	13.386346986347	0.468119854863496	4.28167774100951	0.371108697385204	10.5899532151094	104
immunogenic cell death	MESH	0.0084745762711864	1	335.333333333333	0.536152816235758	1.07041943525238	0.03759765625	3.53313655192442	438
immunogenic cell death/drug effects	MESH	0.0084745762711864	1	155.886315697743	0.542547262657824	2.85445182733967	0.338882134885204	8.96946262310376	168
immunologic memory	MESH	0.0084745762711864	1	13.386346986347	0.468119854863496	4.28167774100951	0.371108697385204	10.5899532151094	106
indoles/chemistry	MESH	0.0084745762711864	1	0	0.423312414616484	2.85445182733967	0.179996412627551	5.42824011189604	319
indoles/pharmacology	MESH	0.0084745762711864	1	155.886315697743	0.542547262657824	2.85445182733967	0.338882134885204	8.96946262310376	167
inflammation/metabolism	MESH	0.0084745762711864	1	0	0.541886217782656	3.21125830575713	0.216318558673469	5.18229497908958	356
interleukin-13/pharmacology	MESH	0.0084745762711864	1	0	0.447244075571002	3.21125830575713	0.216318558673469	8.65921312314881	176
intracellular signaling peptides and proteins/metabolism	MESH	0.0084745762711864	1	0	0.475716857004087	1.42722591366984	0.0468152104591837	6.86715315412061	233
iodates/adverse effects	MESH	0.0084745762711864	1	0	0.398337307373298	1.78403239208729	0.0887874681122449	9.71028764297051	142
iridium/pharmacology	MESH	0.0084745762711864	1	0	0.533692041644664	1.42722591366984	0.0468152104591837	4.13463266980206	406
iron	MESH	0.0338983050847457	4	1975	0.783880805628451	7.02221138525827	0.839445153061224	4.38288930166482	382
iron compounds/administration & dosage	MESH	0.0084745762711864	1	0	0.464931541774025	1.42722591366984	0.0468152104591837	3.17155443624085	441
iron overload/drug therapy	MESH	0.0084745762711864	1	0	0.563792117082942	1.07041943525238	0.017757493622449	5.32479852668855	330
iron-binding proteins/genetics	MESH	0.0084745762711864	1	369.397957442956	0.551415919895176	2.49764534892221	0.318289620535714	8.96500638639963	171
iron/administration & dosage	MESH	0.0084745762711864	1	0	0.971713767362307	2.14083887050475	0.3515625	-0.1280517578125	16
iron/chemistry	MESH	0.0169491525423728	2	4936.14605672106	0.606348670392331	3.49616471904679	0.583844866071428	5.27982730775621	334
iron/metabolism	MESH	0.11864406779661	14	14291.7915868344	0.724762705525446	13.0499878047431	0.988869180484694	6.4842757710017	252
iron/therapeutic use	MESH	0.0084745762711864	1	0	0.536535699804807	1.42722591366984	0.0468152104591837	3.93457214480298	433
isografts	MESH	0.0084745762711864	1	0	0.380726211213217	1.42722591366984	0.0468152104591837	5.38351300893756	327
isoniazid/administration & dosage	MESH	0.0084745762711864	1	0	0.971713767362307	2.14083887050475	0.3515625	-0.1280517578125	13
keloid/drug therapy	MESH	0.0084745762711864	1	0	0.562433645354044	1.42722591366984	0.0468152104591837	4.30304639039573	392
ketones/chemistry	MESH	0.0084745762711864	1	7.43931623931623	0.485053288444892	2.14083887050475	0.131297831632653	11.0655035804532	73
ketones/pharmacology	MESH	0.0084745762711864	1	101.435853115317	0.500980255335357	3.21125830575713	0.369878029336735	7.80305036769626	196
kidney	MESH	0.0084745762711864	1	35.4	0.582371641680518	2.14083887050475	0.161431760204082	5.41683877869885	324
kidney/drug effects	MESH	0.0084745762711864	1	0	1.11053001984264	3.21125830575713	0.87890625	0.138320922851562	8
lipid metabolism/drug effects	MESH	0.0169491525423728	2	109.901098901099	0.606224377707408	2.14083887050475	0.200892857142857	6.23125162446373	269
lipid metabolism/genetics	MESH	0.0084745762711864	1	7.43931623931623	0.485053288444892	2.14083887050475	0.131297831632653	11.0655035804532	72
lipid peroxides	MESH	0.0084745762711864	1	0	0.533950204463987	1.78403239208729	0.0887874681122449	3.9857491587958	426
lipid peroxides/therapeutic use	MESH	0.0084745762711864	1	0	0.541759918453388	1.42722591366984	0.0468152104591837	4.34440631620202	387
lipids/chemistry	MESH	0.0084745762711864	1	0	0.452560316094693	2.14083887050475	0.116230867346939	6.19925610704362	271
lipids/toxicity	MESH	0.0084745762711864	1	0	0.386872561661154	2.14083887050475	0.116230867346939	6.90158805190304	229
lipocalin-2/genetics	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	7
liver neoplasms/drug therapy	MESH	0.0084745762711864	1	0	0.492240917349874	2.49764534892221	0.146902901785714	9.59932577838408	153
liver/drug effects	MESH	0.0169491525423728	2	54	1.55474202777969	5.35209717626189	1	0.0194549560546875	10
lung diseases/drug therapy	MESH	0.0084745762711864	1	71	0.542221851634747	1.78403239208729	0.140854193239796	6.44956377045615	255
lung neoplasms/drug therapy	MESH	0.0084745762711864	1	309.556554280327	0.590808702281586	2.14083887050475	0.240353954081633	5.92003574464688	298
lung/drug effects	MESH	0.0084745762711864	1	0	0.36400844602017	2.85445182733967	0.179996412627551	5.87970219076502	300
lymphoma/drug therapy	MESH	0.0084745762711864	1	7.43931623931623	0.485053288444892	2.14083887050475	0.131297831632653	11.0655035804532	74
lysosomes/drug effects	MESH	0.0169491525423728	2	766.815876143658	0.458392200830064	4.28167774100951	0.657794563137755	6.08139181551669	276
lysosomes/metabolism	MESH	0.0084745762711864	1	0	0.505785883175514	2.14083887050475	0.116230867346939	6.30255878018821	265
macromolecular substances/administration & dosage	MESH	0.0084745762711864	1	0	0.47120002600123	2.49764534892221	0.146902901785714	7.65962937984406	209
macular degeneration/chemically induced	MESH	0.0084745762711864	1	0	0.398337307373298	1.78403239208729	0.0887874681122449	9.71028764297051	144
macular degeneration/genetics	MESH	0.0084745762711864	1	244.36324283523	0.555438409630152	4.28167774100951	0.571612922512755	6.07309767878198	284
maleic anhydrides/chemistry	MESH	0.0084745762711864	1	0	0.505785883175514	2.14083887050475	0.116230867346939	6.30255878018821	266
malondialdehyde/metabolism	MESH	0.0084745762711864	1	131.693141669849	0.498868761039137	3.56806478417459	0.45719068877551	9.74912472696721	136
mammary neoplasms animal/drug therapy	MESH	0.0084745762711864	1	103.293336989263	0.521664533156652	2.14083887050475	0.200175382653061	6.46591752211491	253
manganese compounds	MESH	0.0084745762711864	1	0	0.541816079542594	1.78403239208729	0.0887874681122449	4.22105145352635	401
manganese compounds/chemistry	MESH	0.0169491525423728	2	273.682750582751	0.476434566978873	5.31614714369798	0.634665975765306	6.05481258145183	286
mcf-7 cells	MESH	0.0254237288135593	3	937.111111111111	0.536903469897113	4.99529069784443	0.723239198022959	5.62297938139136	317
mebendazole/analogs & derivatives	MESH	0.0084745762711864	1	409.251170282743	0.521191816393225	3.56806478417459	0.551409040178571	11.1962292111949	69
melanoma/drug therapy	MESH	0.0254237288135593	3	5992.20082999438	0.572208486734166	6.42251661151426	0.88835299744898	8.18906827146247	192
membrane potential mitochondrial/drug effects	MESH	0.0084745762711864	1	8.83815953438595	0.401576024872429	3.21125830575713	0.256377551020408	8.24979777154409	183
metabolism	MESH	0.0084745762711864	1	0	0.396214935077427	0.713612956834918	0.0113002232142857	2.88055187317298	443
metal-organic frameworks/chemistry	MESH	0.0084745762711864	1	103.293336989263	0.521664533156652	2.14083887050475	0.200175382653061	6.46591752211491	254
metal-organic frameworks/pharmacology	MESH	0.0169491525423728	2	823.982142857143	0.660935378294689	4.95934066528052	0.679896763392857	4.85514299192323	370
metal-organic frameworks/therapeutic use	MESH	0.0084745762711864	1	172.25	0.549804805860483	1.42722591366984	0.0898736447704082	3.58366136658158	436
methionine/antagonists & inhibitors	MESH	0.0084745762711864	1	0	0.469511436588813	3.21125830575713	0.216318558673469	10.6755800331349	94
methylene blue/pharmacology	MESH	0.0084745762711864	1	0	0.452560316094693	2.14083887050475	0.116230867346939	6.19925610704362	272
micrornas/genetics	MESH	0.0084745762711864	1	11.0040237540237	0.422911344310134	3.92487126259205	0.324477838010204	12.1654234604506	32
mitochondria	MESH	0.0169491525423728	2	8	0.647095045204855	2.81850179477577	0.170519770408163	4.54788046978466	375
mitochondria/drug effects	MESH	0.0508474576271186	6	12460.739869064	0.710065276086235	11.1095530729527	0.968949298469388	7.67890632217112	207
mitochondria/metabolism	MESH	0.0084745762711864	1	0	0.563527854715037	2.49764534892221	0.146902901785714	5.19418452248788	348
mitochondria/pathology	MESH	0.0084745762711864	1	0	0.397120557864304	1.78403239208729	0.0887874681122449	2.63319762802685	445
mitochondrial membrane transport proteins/genetics	MESH	0.0084745762711864	1	361.813110411597	0.545422911671107	3.92487126259205	0.561782525510204	10.2818480106704	111
mitophagy/physiology	MESH	0.0084745762711864	1	0	0.397120557864304	1.78403239208729	0.0887874681122449	2.63319762802685	446
molecular probes/chemistry	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	3
monocarboxylic acid transporters/genetics	MESH	0.0084745762711864	1	361.813110411597	0.545422911671107	3.92487126259205	0.561782525510204	10.2818480106704	112
motor neurons/drug effects	MESH	0.0084745762711864	1	0	0.365721711945149	1.42722591366984	0.0468152104591837	5.81776109023776	310
mptp poisoning/drug therapy	MESH	0.0084745762711864	1	0	0.424088850610342	1.78403239208729	0.0887874681122449	5.92142449364674	295
mutation	MESH	0.0169491525423728	2	83.3176470588236	0.45964225595871	3.56806478417459	0.417032047193878	8.37695489154171	182
myocardial infarction/metabolism	MESH	0.0084745762711864	1	130.240694126994	0.5178118231201	2.85445182733967	0.322215800382653	11.0634826206506	76
myocardial reperfusion injury/metabolism	MESH	0.0084745762711864	1	130.240694126994	0.5178118231201	2.85445182733967	0.322215800382653	11.0634826206506	79
myocytes cardiac/drug effects	MESH	0.0084745762711864	1	130.240694126994	0.5178118231201	2.85445182733967	0.322215800382653	11.0634826206506	77
n-acetylgalactosaminyltransferases/metabolism	MESH	0.0084745762711864	1	173.54073659733	0.486213701570668	2.85445182733967	0.349993024553571	11.3289661026409	62
necroptosis/drug effects	MESH	0.0338983050847457	4	5771.39704798754	0.605351178545911	9.59782488470749	0.944973692602041	6.16875362128138	273
necrosis	MESH	0.0084745762711864	1	71	0.542221851634747	1.78403239208729	0.140854193239796	6.44956377045615	257
neoplasm invasiveness	MESH	0.0169491525423728	2	433.707575757576	0.580574890164694	5.9219100028412	0.720847616390306	11.5613023834595	59
neoplasm metastasis	MESH	0.0084745762711864	1	0	0.563527854715037	2.49764534892221	0.146902901785714	5.19418452248788	347
neoplasms	MESH	0.0084745762711864	1	0	0.533717914015046	1.07041943525238	0.017757493622449	4.01928703333635	419
neoplasms/diagnosis	MESH	0.0084745762711864	1	0	0.541886217782656	3.21125830575713	0.216318558673469	5.18229497908958	354
neoplasms/diagnostic imaging	MESH	0.0338983050847457	4	2784.25	0.654739881581156	5.31614714369798	0.807756696428572	4.07797066167922	409
neoplasms/drug therapy	MESH	0.169491525423729	20	20223.2843234595	0.810331807745641	14.0645506236587	0.993313536352041	4.18283166196747	405
neoplasms/pathology	MESH	0.0169491525423728	2	7	0.413055940988641	2.14083887050475	0.128427933673469	2.34245923698972	448
neoplasms/therapy	MESH	0.0169491525423728	2	714.080655783016	0.597534208698848	2.85445182733967	0.413325095663265	6.74253028688317	236
neoplastic stem cells/drug effects	MESH	0.0084745762711864	1	78	0.590519188232583	2.14083887050475	0.193000637755102	5.67177630868479	313
neoplastic stem cells/metabolism	MESH	0.0084745762711864	1	0	0.563527854715037	2.49764534892221	0.146902901785714	5.19418452248788	349
neoplastic stem cells/pathology	MESH	0.0084745762711864	1	0	0.556827519252329	1.07041943525238	0.017757493622449	5.19723341758934	346
nervous system diseases/drug therapy	MESH	0.0084745762711864	1	0	0.419598811481247	1.78403239208729	0.0887874681122449	5.27574209385446	337
neurodegenerative diseases/drug therapy	MESH	0.0084745762711864	1	0	1.55474202777969	0.356806478417459	1	0	2
neuroendocrine tumors/drug therapy	MESH	0.0084745762711864	1	71.0028870273896	0.458568448266888	2.85445182733967	0.291105309311225	12.5841860508036	22
neurons/drug effects	MESH	0.0084745762711864	1	0	0.36400844602017	2.85445182733967	0.179996412627551	5.87970219076502	302
neuroprotective agents/administration & dosage	MESH	0.0084745762711864	1	0	0.477813959671406	1.42722591366984	0.0468152104591837	8.11988065799844	193
neuroprotective agents/pharmacology	MESH	0.0084745762711864	1	0	0.365721711945149	1.42722591366984	0.0468152104591837	5.81776109023776	309
neurotoxicity syndromes/etiology	MESH	0.0084745762711864	1	0	0.36400844602017	2.85445182733967	0.179996412627551	5.87970219076502	304
nf-e2-related factor 2/antagonists & inhibitors	MESH	0.0084745762711864	1	0	0.423312414616484	2.85445182733967	0.179996412627551	5.42824011189604	320
nf-e2-related factor 2/genetics	MESH	0.0169491525423728	2	56	0.48198599910202	3.56806478417459	0.373784279336735	9.64127863625207	150
nf-e2-related factor 2/metabolism	MESH	0.0169491525423728	2	333.034965034965	0.392771944868134	4.99529069784443	0.643928372130102	6.97268200588452	221
niacinamide/administration & dosage	MESH	0.0084745762711864	1	71.0028870273896	0.458568448266888	2.85445182733967	0.291105309311225	12.5841860508036	23
nih 3t3 cells	MESH	0.0084745762711864	1	0	0.540965769603541	1.78403239208729	0.0887874681122449	4.2306288108634	398
nitriles/chemistry	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	7
nitriles/pharmacology	MESH	0.0084745762711864	1	49.8835114625001	0.466551429769196	4.28167774100951	0.418596540178571	11.7565050938387	43
nitrilotriacetic acid/adverse effects	MESH	0.0084745762711864	1	6.32973749995696	0.399344140468563	4.99529069784443	0.336126833545918	12.8698583400185	17
organoids/drug effects	MESH	0.0084745762711864	1	141.193625549939	0.428466562026868	2.49764534892221	0.27294921875	9.65365517491951	149
osteosarcoma/drug therapy	MESH	0.0084745762711864	1	0	0.534185164292651	1.78403239208729	0.0887874681122449	4.07166533435905	414
ovalbumin/adverse effects	MESH	0.0084745762711864	1	0	0.447244075571002	3.21125830575713	0.216318558673469	8.65921312314881	179
ovarian neoplasms/drug therapy	MESH	0.0169491525423728	2	54	0.535351783328415	4.95934066528052	0.431680484693878	10.0758799571438	121
ovary/pathology	MESH	0.0084745762711864	1	173.54073659733	0.486213701570668	2.85445182733967	0.349993024553571	11.3289661026409	63
oxidants/chemistry	MESH	0.0084745762711864	1	14.75	0.568546033980683	1.78403239208729	0.116739078443878	6.54791646160624	250
oxidative stress	MESH	0.0338983050847457	4	3512.67359253081	0.47735840717316	10.7041943525238	0.931899713010204	10.6281544989917	96
oxidative stress/drug effects	MESH	0.0338983050847457	4	1795.50068624546	0.527030335512982	7.29253190805233	0.839315609056122	10.8468596438774	86
oxides	MESH	0.0084745762711864	1	0	0.541816079542594	1.78403239208729	0.0887874681122449	4.22105145352635	399
oxides/chemistry	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	8
oxygen	MESH	0.0254237288135593	3	1603.5	0.737265530115509	6.18616244023605	0.80712890625	4.32916281653775	388
oxygen/analysis	MESH	0.0084745762711864	1	75.9680264180264	0.455128658246749	2.49764534892221	0.242117745535714	6.95441798508943	224
oxygen/metabolism	MESH	0.0084745762711864	1	0	0.500950406052717	2.49764534892221	0.146902901785714	6.01318923032376	290
oxygen/pharmacology	MESH	0.0084745762711864	1	0	0.534787943953301	1.78403239208729	0.0887874681122449	4.0758260797085	410
pancreatic neoplasms	MESH	0.0084745762711864	1	315.93284368971	0.570289669484008	3.56806478417459	0.525151466836735	10.2523989869823	114
pancreatic neoplasms/drug therapy	MESH	0.0084745762711864	1	0	0.423312414616484	2.85445182733967	0.179996412627551	5.42824011189604	321
pc12 cells	MESH	0.0169491525423728	2	767.602700938908	0.429393983792369	4.63848421942697	0.668895487882653	6.32704021162615	263
pharmaceutical preparations	MESH	0.0084745762711864	1	122.333333333333	0.546148068759938	0.713612956834918	0.0198800223214286	4.36609008202014	384
phenylenediamines/administration & dosage	MESH	0.0084745762711864	1	0	0.447244075571002	3.21125830575713	0.216318558673469	8.65921312314881	175
phenylenediamines/pharmacology	MESH	0.0169491525423728	2	962.829557109557	0.445827700201419	5.67295362211544	0.763462611607143	7.73982408075524	204
phenylthiohydantoin/pharmacology	MESH	0.0084745762711864	1	49.8835114625001	0.466551429769196	4.28167774100951	0.418596540178571	11.7565050938387	48
phenylurea compounds/administration & dosage	MESH	0.0084745762711864	1	71.0028870273896	0.458568448266888	2.85445182733967	0.291105309311225	12.5841860508036	24
phospholipid hydroperoxide glutathione peroxidase	MESH	0.0084745762711864	1	0	0.533103329340447	0.356806478417459	0.000807158801020408	4.12840508751857	408
phospholipid hydroperoxide glutathione peroxidase/antagonists & inhibitors	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	2
phospholipid hydroperoxide glutathione peroxidase/biosynthesis	MESH	0.0084745762711864	1	0	0.424088850610342	1.78403239208729	0.0887874681122449	5.92142449364674	293
phospholipid hydroperoxide glutathione peroxidase/genetics	MESH	0.0423728813559322	5	3136.05139334465	0.503738097537936	9.20506837372613	0.908427335778061	11.711754373961	51
phospholipid hydroperoxide glutathione peroxidase/metabolism	MESH	0.0338983050847457	4	1316.88303681437	0.505671728610876	8.20654900360156	0.828279456313776	8.00963451300304	195
phosphotransferases (alcohol group acceptor)/antagonists & inhibitors	MESH	0.0084745762711864	1	24.9322344322344	0.479121975746167	2.14083887050475	0.15999681122449	13.3140942003518	3
photosensitizing agents	MESH	0.0169491525423728	2	2	0.643715997273836	2.81850179477577	0.151058274872449	4.2913444464479	393
photosensitizing agents/administration & dosage	MESH	0.0254237288135593	3	264.449911241329	0.539821336794593	5.63700358955154	0.63899075255102	7.41488129009763	213
photosensitizing agents/analysis	MESH	0.0084745762711864	1	75.9680264180264	0.455128658246749	2.49764534892221	0.242117745535714	6.95441798508943	225
photosensitizing agents/chemistry	MESH	0.0423728813559322	5	2351.22208624709	0.564881389654623	8.88421192787258	0.880789620535714	5.99332911357048	292
photosensitizing agents/pharmacology	MESH	0.11864406779661	14	10246.5924908425	0.810336799347241	18.4246850759009	0.982177734375	3.99710591340368	423
photosensitizing agents/therapeutic use	MESH	0.0338983050847457	4	9050.36875314229	0.75499340355797	7.64933838646979	0.922951211734694	4.43299948506349	381
piperazine/pharmacology	MESH	0.0084745762711864	1	0	1.55474202777969	2.14083887050475	1	0	2
piperazines	MESH	0.0084745762711864	1	0	0.372665293250581	1.78403239208729	0.0887874681122449	9.7520644611143	131
piperazines/administration & dosage	MESH	0.0254237288135593	3	1097.62531427386	0.539273694923465	5.63700358955154	0.757827447385204	8.48720028962959	181
piperazines/chemistry	MESH	0.0084745762711864	1	7.43931623931623	0.485053288444892	2.14083887050475	0.131297831632653	11.0655035804532	71
piperazines/metabolism	MESH	0.0084745762711864	1	0	1.11053001984264	3.21125830575713	0.87890625	0.138320922851562	9
piperazines/pharmacology	MESH	0.0338983050847457	4	2093.23338880694	0.500510139227159	8.56335548201902	0.859813456632653	11.8064103170716	39
piperazines/therapeutic use	MESH	0.0084745762711864	1	68.543825249398	0.535280828817535	3.56806478417459	0.392319036989796	6.5640601519246	247
plant extracts/pharmacology	MESH	0.0169491525423728	2	749.157452596423	0.433984884780892	3.53211475161069	0.505500637755102	10.8215375069974	89
plant leaves/chemistry	MESH	0.0084745762711864	1	8.83815953438595	0.401576024872429	3.21125830575713	0.256377551020408	8.24979777154409	187
porphyrins	MESH	0.0084745762711864	1	0	0.540965769603541	1.78403239208729	0.0887874681122449	4.2306288108634	397
porphyrins/administration & dosage	MESH	0.0169491525423728	2	274.916609860727	0.536074944323336	4.24572770844561	0.535988321109694	6.98374830638808	220
porphyrins/pharmacology	MESH	0.0254237288135593	3	3	0.733951544181812	5.11574300498367	0.312400350765306	4.30464241110959	389
porphyrins/therapeutic use	MESH	0.0084745762711864	1	0	0.536535699804807	1.42722591366984	0.0468152104591837	3.93457214480298	434
proanthocyanidins/metabolism	MESH	0.0084745762711864	1	141.193625549939	0.428466562026868	2.49764534892221	0.27294921875	9.65365517491951	147
prodrugs/chemistry	MESH	0.0084745762711864	1	0	1.55474202777969	2.49764534892221	1	0	4
prostate/pathology	MESH	0.0084745762711864	1	49.8835114625001	0.466551429769196	4.28167774100951	0.418596540178571	11.7565050938387	47
prostatic neoplasms castration-resistant/diagnosis	MESH	0.0084745762711864	1	49.8835114625001	0.466551429769196	4.28167774100951	0.418596540178571	11.7565050938387	50
prostatic neoplasms castration-resistant/drug therapy	MESH	0.0169491525423728	2	2421.07380832915	0.546711963493815	4.60253418686307	0.737578722895408	9.98928527502362	124
protein isoforms/genetics	MESH	0.0084745762711864	1	172.106093669792	0.505449899409108	2.49764534892221	0.279296875	12.006153107335	37
protein kinase inhibitors/pharmacology	MESH	0.0084745762711864	1	361.813110411597	0.545422911671107	3.92487126259205	0.561782525510204	10.2818480106704	110
proto-oncogene proteins p21(ras)/genetics	MESH	0.0084745762711864	1	111.371353156647	0.441297279887922	2.49764534892221	0.257533482142857	6.35691922639919	262
pyridazines/pharmacology	MESH	0.0084745762711864	1	130.240694126994	0.5178118231201	2.85445182733967	0.322215800382653	11.0634826206506	78
pyroptosis	MESH	0.0084745762711864	1	71	0.542221851634747	1.78403239208729	0.140854193239796	6.44956377045615	256
pyroptosis/drug effects	MESH	0.0254237288135593	3	1131.02333949464	0.602287047774215	6.38656657895036	0.79289401307398	6.27603322957675	268
quassins/chemistry	MESH	0.0084745762711864	1	0	0.423312414616484	2.85445182733967	0.179996412627551	5.42824011189604	322
quinolines/pharmacology	MESH	0.0084745762711864	1	0	0.380726211213217	1.42722591366984	0.0468152104591837	5.38351300893756	326
ranibizumab/therapeutic use	MESH	0.0084745762711864	1	244.36324283523	0.555438409630152	4.28167774100951	0.571612922512755	6.07309767878198	278
