PMID	kw1	kw2	link	link_explicit	QuerySet
34373736	liver/drug effects	fluorescent dyes/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	liver/drug effects	hek293 cells/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	liver/drug effects	heterografts	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	liver/drug effects	kidney/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
34373736	liver/drug effects	piperazines/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
33121683	liver/drug effects	rifampin/administration & dosage	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33121683/"", ""33121683"")"	https://pubmed.ncbi.nlm.nih.gov/33121683	pmid-ferroptosi-set.txt
34373736	liver/drug effects	rose bengal/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34373736/"", ""34373736"")"	https://pubmed.ncbi.nlm.nih.gov/34373736	pmid-ferroptosi-set.txt
7749930	liver/drug effects	TNF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	IL6	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	fatty acids/biosynthesis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	interleukin-1/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	pyruvic acid	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	ketone bodies/biosynthesis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	interleukin-6/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	acetyl coenzyme a/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	alanine/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	malonyl coenzyme a/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	liver/drug effects	tumor necrosis factor-alpha/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
34229160	phospholipid hydroperoxide glutathione peroxidase	ferroptosis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/34229160/"", ""34229160"")"	https://pubmed.ncbi.nlm.nih.gov/34229160	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	MIR6516	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	adamts9 protein/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	cell movement/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	cell proliferation/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	endometriosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	endometrium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	ferroptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	gene expression/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	micrornas/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	ADAMTS9-AS1	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	adamts9 protein/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	cell movement/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	cell proliferation/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	endometriosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	endometrium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	ferroptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	gene expression/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	micrornas/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	MIR6516	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	cell movement/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	cell proliferation/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	endometriosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	endometrium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	ferroptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	gene expression/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	micrornas/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	adamts9 protein/physiology	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	cell proliferation/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	endometriosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	endometrium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	ferroptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	gene expression/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	micrornas/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	phospholipid hydroperoxide glutathione peroxidase/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell movement/genetics	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	ATF4	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	GABPA	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	activating transcription factor 4/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	apoptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	cells cultured	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	cysteine/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	endometriosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	endometrium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	ferroptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	ferroptosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	gene expression regulation neoplastic/drug effects	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	gene expression/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	homocysteine/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	melanoma/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	methionine/antagonists & inhibitors	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	micrornas/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
33615565	cell proliferation/genetics	nf-e2-related factor 2/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/33615565/"", ""33615565"")"	https://pubmed.ncbi.nlm.nih.gov/33615565	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cell proliferation/genetics	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
32155051	cells cultured	MMP2	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	cells cultured	SRF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
7749930	cells cultured	TNF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
35115492	cells cultured	TNF	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
32155051	cells cultured	antineoplastic agents/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
35115492	cells cultured	arthritis rheumatoid/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
32155051	cells cultured	breast neoplasms/drug therapy	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	cells cultured	dose-response relationship drug	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
35173188	cells cultured	endometriosis/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cells cultured	endometrium/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35115492	cells cultured	etanercept/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
35115492	cells cultured	fibroblasts/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
22113996	cells cultured	fibroblasts/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/22113996/"", ""22113996"")"	https://pubmed.ncbi.nlm.nih.gov/22113996	('CASP3', 'FXN', 'iron/metabolism')
35173188	cells cultured	gene expression/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
32155051	cells cultured	hemoglobins/chemistry	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
35115492	cells cultured	imidazoles/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
35115492	cells cultured	ketones/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
35173188	cells cultured	micrornas/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
32155051	cells cultured	oxygen/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
32155051	cells cultured	photosensitizing agents/analysis	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/32155051/"", ""32155051"")"	https://pubmed.ncbi.nlm.nih.gov/32155051	pmid-ferroptosi-set.txt
35173188	cells cultured	rna long noncoding/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35173188	cells cultured	stromal cells/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35173188/"", ""35173188"")"	https://pubmed.ncbi.nlm.nih.gov/35173188	pmid-ferroptosi-set.txt
35115492	cells cultured	synovial membrane/cytology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
35115492	cells cultured	tumor necrosis factor inhibitors/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/35115492/"", ""35115492"")"	https://pubmed.ncbi.nlm.nih.gov/35115492	pmid-ferroptosi-set.txt
26990160	cells cultured	oxidative stress/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
26990160	cells cultured	mitochondria/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
22113996	cells cultured	mitochondria/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/22113996/"", ""22113996"")"	https://pubmed.ncbi.nlm.nih.gov/22113996	('CASP3', 'FXN', 'iron/metabolism')
26990160	cells cultured	STAT3	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
22113996	cells cultured	heart/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/22113996/"", ""22113996"")"	https://pubmed.ncbi.nlm.nih.gov/22113996	('CASP3', 'FXN', 'iron/metabolism')
22113996	cells cultured	recombinant fusion proteins/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/22113996/"", ""22113996"")"	https://pubmed.ncbi.nlm.nih.gov/22113996	('CASP3', 'FXN', 'iron/metabolism')
22113996	cells cultured	iron-binding proteins/physiology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/22113996/"", ""22113996"")"	https://pubmed.ncbi.nlm.nih.gov/22113996	('CASP3', 'FXN', 'iron/metabolism')
26990160	cells cultured	cellular senescence/genetics	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
7749930	cells cultured	alanine/metabolism	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
7749930	cells cultured	tumor necrosis factor-alpha/pharmacology	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/7749930/"", ""7749930"")"	https://pubmed.ncbi.nlm.nih.gov/7749930	('depression chemical', 'drug synergism', 'energy metabolism/drug effects')
26990160	cells cultured	CASP3	"=HYPERLINK(""https://pubmed.ncbi.nlm.nih.gov/26990160/"", ""26990160"")"	https://pubmed.ncbi.nlm.nih.gov/26990160	('RPE', 'aging/genetics', 'oxidative stress')
