kw1	kw2	pg	crit_p	edge_weight	inv_edge_weight	R1C1	iteration
apoptosis/drug effects	antineoplastic agents/chemistry	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	macrophages/cytology	0.0011893547260051	0.0026470673103721	0.145299145299145	0.491090027111315	1	0
apoptosis/drug effects	biological products/chemistry	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	bone marrow/drug effects	4.985667878543151e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	dichloroacetic acid/chemistry	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	drug interactions	4.985667878543151e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	drug synergism	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	energy metabolism/drug effects	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	ileum/drug effects	4.985667878543151e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	necroptosis/drug effects	4.985667878543151e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	protein kinase inhibitors/chemistry	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	radiation-protective agents/pharmacology	4.985667878543151e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	saponins/chemistry	1.13608141667498e-05	4.7336725694791e-05	0.074074074074074	0.491090027111315	1	0
apoptosis/drug effects	small molecule libraries/pharmacology	4.985667878543151e-09	4.50418593388634e-08	0.074074074074074	0.491090027111315	1	0
ferric compounds/chemistry	macrophages/cytology	5.130761821336982e-05	0.000107238757578	0.0869183494293239	0.5011717509037003	1	1
ferric compounds/chemistry	adjuvants immunologic/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	dextrans/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	aniline compounds/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	ascorbic acid/pharmacology	1.90229000622821e-05	6.33368658790105e-05	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	b7-h1 antigen/metabolism	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	benzylidene compounds/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	calreticulin/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	cd8-positive t-lymphocytes/cytology	0.0002311983189888	0.000429163002381	0.0869183494293239	0.5011717509037003	1	1
ferric compounds/chemistry	exosomes/metabolism	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	gels/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	gold/chemistry	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	immunogenic cell death/drug effects	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	interferon-gamma/metabolism	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	metal-organic frameworks/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	neoplasms/diagnostic imaging	1.90229000622821e-05	6.33368658790105e-05	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	phenol/chemistry	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	programmed cell death 1 receptor/metabolism	0.0015625643362536	0.0033615998331867	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	t-lymphocytes cytotoxic/metabolism	1.90229000622821e-05	6.33368658790105e-05	0.111111111111111	0.491090027111315	1	0
ferric compounds/chemistry	urinary bladder neoplasms/pathology	0.0001168032959434	0.0003588236845719	0.111111111111111	0.491090027111315	1	0
ascorbic acid/pharmacology	calreticulin/metabolism	0.0	0.0	0.037037037037037	0.491090027111315	1	0
ascorbic acid/pharmacology	neoplasms/diagnostic imaging	0.0	0.0	0.037037037037037	0.491090027111315	1	0
ascorbic acid/pharmacology	t-lymphocytes cytotoxic/metabolism	0.0	0.0	0.037037037037037	0.491090027111315	1	0
calreticulin/metabolism	neoplasms/diagnostic imaging	0.0	0.0	0.037037037037037	0.491090027111315	1	0
calreticulin/metabolism	t-lymphocytes cytotoxic/metabolism	0.0	0.0	0.037037037037037	0.491090027111315	1	0
neoplasms/diagnostic imaging	t-lymphocytes cytotoxic/metabolism	0.0	0.0	0.037037037037037	0.491090027111315	1	0
glutathione/metabolism	cell survival	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	coenzyme a ligases/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	autophagy-related proteins/genetics	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	autophagy/drug effects	3.025816011892335e-05	6.442668852416033e-05	0.0869183494293239	0.5011717509037003	1	1
glutathione/metabolism	cell cycle/drug effects	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	cells cultured	0.0019364221367503	0.0031229382209923	0.1284220608189001	0.5011717509037003	1	1
glutathione/metabolism	flavonolignans/pharmacology	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	glutathione peroxidase/metabolism	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	host-pathogen interactions	1.06124954789566e-05	4.50603761185566e-05	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	iron chelating agents/pharmacology	1.06124954789566e-05	4.50603761185566e-05	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	iron/metabolism	0.000623406723278	0.0015015610444405	0.0485470085470085	0.178864212567384	2	0
glutathione/metabolism	lymph/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	melanoma/blood	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	neoplasm metastasis/drug therapy	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	oleic acid/metabolism	0.0001487376673323	0.0004423992156552	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	oxidative stress/drug effects	0.0019364221367503	0.0031229382209923	0.0869183494293239	0.5011717509037003	1	1
glutathione/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.7149710207498e-08	1.53028183389982e-07	0.0085470085470085	0.178864212567384	2	0
glutathione/metabolism	precursor cell lymphoblastic leukemia-lymphoma/metabolism	0.0002752353370022	0.000788717862951	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	tuberculosis/metabolism	1.06124954789566e-05	4.50603761185566e-05	0.111111111111111	0.491090027111315	1	0
glutathione/metabolism	ferroptosis/drug effects	0.000198042045892	0.0003889131890287	7.771544141794344e-06	1.716422012570018e-10	14	2
glutathione/metabolism	amino acid transport system y+/metabolism	2.6683105472713464e-05	6.011323538472192e-05	0.0002480883409579	0.0014456026634706	6	2
glutathione/metabolism	cell line	0.0037730379392946	0.0059123365498235	0.0165886693826971	0.0270361376697864	4	2
glutathione/metabolism	selenomethionine/pharmacology	0.0029973473846041	0.0047764867314111	0.1772151898734177	0.5839154963972442	1	2
glutathione/metabolism	malondialdehyde/metabolism	0.0037145975947627	0.0058218896748017	0.0295358649789029	0.2602194741106761	2	2
glutathione/metabolism	chondrocytes/drug effects	0.0029973473846041	0.0047764867314111	0.1772151898734177	0.5839154963972442	1	2
glutathione/metabolism	dna-(apurinic or apyrimidinic site) lyase/metabolism	0.000829892876911	0.0014781495125232	0.1772151898734177	0.5839154963972442	1	2
glutathione/metabolism	neurons/drug effects	0.0001583597610047	0.0003127334380937	0.004602991944764	0.0923383282746833	3	2
glutathione/metabolism	selenium/chemistry	0.0003354062041671	0.0006386469217424	0.1772151898734177	0.5839154963972442	1	2
glutathione/metabolism	cartilage articular/drug effects	0.0029973473846041	0.0047764867314111	0.1772151898734177	0.5839154963972442	1	2
glutathione/metabolism	t-2 toxin/toxicity	0.0029973473846041	0.0047764867314111	0.1772151898734177	0.5839154963972442	1	2
autophagy/drug effects	autophagy-related proteins/genetics	1.96134005804316e-05	6.48561706764557e-05	0.074074074074074	0.491090027111315	1	0
autophagy/drug effects	cd8-positive t-lymphocytes/drug effects	8.60452407625001e-06	3.66957644428309e-05	0.074074074074074	0.491090027111315	1	0
autophagy/drug effects	cell cycle/drug effects	1.96134005804316e-05	6.48561706764557e-05	0.074074074074074	0.491090027111315	1	0
autophagy/drug effects	endoplasmic reticulum/drug effects	8.60452407625001e-06	3.66957644428309e-05	0.074074074074074	0.491090027111315	1	0
autophagy/drug effects	flavonolignans/pharmacology	1.96134005804316e-05	6.48561706764557e-05	0.074074074074074	0.491090027111315	1	0
autophagy/drug effects	glutathione peroxidase/metabolism	1.96134005804316e-05	6.48561706764557e-05	0.074074074074074	0.491090027111315	1	0
autophagy/drug effects	neoplasms/drug therapy	0.0030275730352965	0.006325620895072	0.145299145299145	0.491090027111315	1	0
autophagy/drug effects	precursor cell lymphoblastic leukemia-lymphoma/metabolism	1.96134005804316e-05	6.48561706764557e-05	0.074074074074074	0.491090027111315	1	0
autophagy-related proteins/genetics	cell cycle/drug effects	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
autophagy-related proteins/genetics	flavonolignans/pharmacology	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
autophagy-related proteins/genetics	glutathione peroxidase/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
autophagy-related proteins/genetics	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
cell cycle/drug effects	flavonolignans/pharmacology	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
cell cycle/drug effects	glutathione peroxidase/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
cell cycle/drug effects	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
flavonolignans/pharmacology	glutathione peroxidase/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
flavonolignans/pharmacology	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
glutathione peroxidase/metabolism	precursor cell lymphoblastic leukemia-lymphoma/metabolism	2.3766930645763304e-09	2.23055336157649e-08	0.037037037037037	0.491090027111315	1	0
cell survival	coenzyme a ligases/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
cell survival	iron/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
cell survival	lymph/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
cell survival	melanoma/blood	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
cell survival	neoplasm metastasis/drug therapy	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
cell survival	oleic acid/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
cell survival	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0
cell survival	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0
coenzyme a ligases/metabolism	iron/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
coenzyme a ligases/metabolism	lymph/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
coenzyme a ligases/metabolism	melanoma/blood	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
coenzyme a ligases/metabolism	neoplasm metastasis/drug therapy	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
coenzyme a ligases/metabolism	oleic acid/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
coenzyme a ligases/metabolism	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0
coenzyme a ligases/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0
iron/metabolism	ferritins/blood	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	genetic variation	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	hemeproteins/toxicity	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	host-pathogen interactions	0.0003621740428354	0.0010297105139439	0.148148148148148	0.491090027111315	1	0
iron/metabolism	iron chelating agents/pharmacology	0.0003621740428354	0.0010297105139439	0.148148148148148	0.491090027111315	1	0
iron/metabolism	listeriosis/etiology	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	liver x receptors/agonists	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	lymph/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	malaria/genetics	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	melanoma/blood	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	neoplasm metastasis/drug therapy	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	oleic acid/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	6.32554567225885e-06	2.72167395393927e-05	0.017094017094017	0.178864212567384	2	0
iron/metabolism	transferrin/metabolism	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	tuberculosis/metabolism	0.0003621740428354	0.0010297105139439	0.148148148148148	0.491090027111315	1	0
iron/metabolism	tumor suppressor protein p53/genetics	0.0021974525656576	0.0046720032554304	0.148148148148148	0.491090027111315	1	0
iron/metabolism	membrane proteins/genetics	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	dna	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	macrophages	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	quinoxalines/pharmacology	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	biomarkers tumor	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	cell transformation neoplastic/genetics	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	carcinoma pancreatic ductal/metabolism	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	diet	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	spiro compounds/pharmacology	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	proto-oncogene proteins p21(ras)/metabolism	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	ferroptosis/drug effects	0.0068723509875587	0.0099684556826216	0.0215500039907414	0.0131605085751639	4	1
iron/metabolism	pancreatitis/genetics	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	pancreas/metabolism	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	macrophages/drug effects	0.0008029908955162	0.001397871204315	0.0247610159813847	0.1868283063250888	2	1
iron/metabolism	phospholipid hydroperoxide glutathione peroxidase/genetics	6.120353295802072e-05	0.0001257224765577	0.0588235294117647	0.5011717509037003	1	1
iron/metabolism	cells cultured	0.0032732270710881	0.0051956291419098	0.063354651362646	0.2602194741106761	2	2
iron/metabolism	receptors transferrin/metabolism	0.0005265629672097	0.0009620518512371	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	aging/metabolism	0.0002135798585213	0.0004166921382691	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	antioxidants/metabolism	0.0002135798585213	0.0004166921382691	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	neurons/metabolism	0.0002135798585213	0.0004166921382691	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	folic acid/pharmacology	0.0002135798585213	0.0004166921382691	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	spiral ganglion/drug effects	0.0005265629672097	0.0009620518512371	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	cystine/metabolism	0.0002135798585213	0.0004166921382691	0.0759493670886075	0.5839154963972442	1	2
iron/metabolism	organometallic compounds/toxicity	0.0005265629672097	0.0009620518512371	0.0759493670886075	0.5839154963972442	1	2
lymph/metabolism	melanoma/blood	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
lymph/metabolism	neoplasm metastasis/drug therapy	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
lymph/metabolism	oleic acid/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
lymph/metabolism	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0
lymph/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0
melanoma/blood	neoplasm metastasis/drug therapy	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
melanoma/blood	oleic acid/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
melanoma/blood	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0
melanoma/blood	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0
neoplasm metastasis/drug therapy	oleic acid/metabolism	9.441547543787007e-11	1.14562710782353e-09	0.037037037037037	0.491090027111315	1	0
neoplasm metastasis/drug therapy	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0
neoplasm metastasis/drug therapy	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0
oleic acid/metabolism	oxidative stress/drug effects	0.0009252229168602	0.0021093918702002	0.074074074074074	0.491090027111315	1	0
oleic acid/metabolism	phospholipid hydroperoxide glutathione peroxidase/metabolism	1.13100478793537e-06	5.82577954709163e-06	0.074074074074074	0.491090027111315	1	0
oxidative stress/drug effects	amp-activated protein kinase kinases	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037003	1	1
oxidative stress/drug effects	glycogen synthase kinase 3/metabolism	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037003	1	1
oxidative stress/drug effects	iron/chemistry	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037003	1	1
oxidative stress/drug effects	lung neoplasms/drug therapy	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037003	1	1
oxidative stress/drug effects	nf-e2-related factor 2/genetics	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037003	1	1
oxidative stress/drug effects	tor serine-threonine kinases/metabolism	0.0013669559477371	0.0022615358442826	0.0294117647058823	0.5011717509037003	1	1
oxidative stress/drug effects	phospholipid hydroperoxide glutathione peroxidase/metabolism	6.481293576388047e-05	0.000132984343149	0.0583845478489903	0.5011717509037003	1	1
oxidative stress/drug effects	ferroptosis/drug effects	0.0017567180517258	0.0029593576351879	2.051687653433707e-05	1.66646193114706e-09	13	2
oxidative stress/drug effects	amino acid transport system y+/metabolism	5.26584982637468e-05	0.0001107006567297	0.000145478726881	0.0014456026634706	6	2
oxidative stress/drug effects	cell line	0.0054077123488796	0.0082343552838319	0.0122790655914691	0.0270361376697864	4	2
oxidative stress/drug effects	malondialdehyde/metabolism	0.0049765608086923	0.0076021905283635	0.0253164556962025	0.2602194741106761	2	2
oxidative stress/drug effects	neurons/drug effects	0.0002567656931961	0.0004933246711169	0.0036166365280289	0.0923383282746833	3	2
oxidative stress/drug effects	selenomethionine/pharmacology	0.003891312982533	0.0060449250695597	0.1645569620253164	0.5839154963972442	1	2
oxidative stress/drug effects	chondrocytes/drug effects	0.003891312982533	0.0060449250695597	0.1645569620253164	0.5839154963972442	1	2
oxidative stress/drug effects	dna-(apurinic or apyrimidinic site) lyase/metabolism	0.001143667373756	0.001996538355438	0.1645569620253164	0.5839154963972442	1	2
oxidative stress/drug effects	selenium/chemistry	0.000482318717482	0.0008906804286957	0.1645569620253164	0.5839154963972442	1	2
oxidative stress/drug effects	cartilage articular/drug effects	0.003891312982533	0.0060449250695597	0.1645569620253164	0.5839154963972442	1	2
oxidative stress/drug effects	t-2 toxin/toxicity	0.003891312982533	0.0060449250695597	0.1645569620253164	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	cells cultured	0.0030517326101732	0.0063715079694041	0.145299145299145	0.491090027111315	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	host-pathogen interactions	1.70932890064535e-08	1.52995488020725e-07	0.074074074074074	0.491090027111315	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	iron chelating agents/pharmacology	1.70932890064535e-08	1.52995488020725e-07	0.074074074074074	0.491090027111315	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	tuberculosis/metabolism	1.70932890064535e-08	1.52995488020725e-07	0.074074074074074	0.491090027111315	1	0
phospholipid hydroperoxide glutathione peroxidase/metabolism	macrophages/drug effects	0.0056610184889931	0.008358574270831	0.1426690079016681	0.5011717509037003	1	1
phospholipid hydroperoxide glutathione peroxidase/metabolism	ferroptosis/drug effects	0.0008421867925606	0.0014970768743252	5.2870412607714746e-05	1.5116732719636035e-08	12	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	amino acid transport system y+/metabolism	4.899724571738595e-06	1.1829899690534685e-05	8.036108717846006e-05	0.0014456026634706	6	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	cell line	0.001539165040075	0.0026130236741273	0.0088061248073294	0.0270361376697864	4	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	selenomethionine/pharmacology	0.0015729268558523	0.0026591677661385	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	polysaccharides/pharmacology	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	malondialdehyde/metabolism	0.001800873105423	0.0030173865985743	0.0214216163583252	0.2602194741106761	2	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	chondrocytes/drug effects	0.0015729268558523	0.0026591677661385	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	chalcones/toxicity	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	neurons/drug effects	4.771805555769948e-05	0.0001005500930799	0.0027820280984837	0.0923383282746833	3	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	embryo nonmammalian/drug effects	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	kidney/drug effects	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	membrane potential mitochondrial/drug effects	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	selenium/chemistry	0.0001365099814025	0.0002709079468846	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	cartilage articular/drug effects	0.0015729268558523	0.0026591677661385	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	diabetic nephropathies/drug therapy	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	t-2 toxin/toxicity	0.0015729268558523	0.0026591677661385	0.1518987341772151	0.5839154963972442	1	2
phospholipid hydroperoxide glutathione peroxidase/metabolism	chemical and drug induced liver injury/metabolism	0.0060478533588005	0.0090656099040005	0.1518987341772151	0.5839154963972442	1	2
cells cultured	cyclohexylamines/pharmacology	0.0026427423852313	0.0041792883219225	0.0869183494293239	0.5011717509037003	1	1
cells cultured	phenylenediamines/pharmacology	0.0026427423852313	0.0041792883219225	0.0869183494293239	0.5011717509037003	1	1
cells cultured	bacterial toxins/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	endothelial cells/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	heart ventricles/diagnostic imaging	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	hemodynamics/drug effects	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	hmgb1 protein/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	host-pathogen interactions	3.85253685275533e-06	1.84058597578096e-05	0.074074074074074	0.491090027111315	1	0
cells cultured	hypertension pulmonary/chemically induced	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	inflammasomes/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	inflammation/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	iron chelating agents/pharmacology	3.85253685275533e-06	1.84058597578096e-05	0.074074074074074	0.491090027111315	1	0
cells cultured	lung/blood supply	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	monocrotaline/toxicity	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	nlr family pyrin domain-containing 3 protein/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
cells cultured	toll-like receptor 4/metabolism	0.0038613323464813	0.0078913768885101	0.074074074074074	0.491090027111315	1	0
