KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion
drug resistance neoplasm/drug effects	apoptosis/drug effects	0.0004040162093152	0.000614559571595	0.09333333333333334	0.9066666666666666	7	2
drug resistance neoplasm/drug effects	tnf-related apoptosis-inducing ligand/genetics	0.0001531769196637	0.0003155059194332	0.125	0.875	1	1
drug resistance neoplasm/drug effects	mutant proteins/metabolism	0.0001531769196637	0.0003155059194332	0.125	0.875	1	1
drug resistance neoplasm/drug effects	mesenchymal stem cells/cytology	3.14568324982778e-05	7.05302097890414e-05	0.125	0.875	1	1
drug resistance neoplasm/drug effects	doxorubicin/administration & dosage	3.14568324982778e-05	7.05302097890414e-05	0.125	0.875	1	1
drug resistance neoplasm/drug effects	osteoprotegerin/genetics	0.0001531769196637	0.0003155059194332	0.125	0.875	1	1
drug resistance neoplasm/drug effects	mutation	0.0001531769196637	0.0003155059194332	0.04	0.96	1	1
drug resistance neoplasm/drug effects	carcinoma hepatocellular/genetics	0.0011380756164411	0.0020737375614864	0.125	0.875	1	1
drug resistance neoplasm/drug effects	multiple myeloma/genetics	0.0001531769196637	0.0003155059194332	0.125	0.875	1	1
drug resistance neoplasm/drug effects	micrornas/genetics	0.0011380756164411	0.0020737375614864	0.125	0.875	1	1
drug resistance neoplasm/drug effects	cell line tumor	0.00047429951027	0.0007172519571529	0.09230769230769231	0.9076923076923077	6	2
drug resistance neoplasm/drug effects	tumor microenvironment/drug effects	1.1480807094121914e-05	2.0238704322647647e-05	0.13636363636363635	0.8636363636363636	6	2
drug resistance neoplasm/drug effects	phosphatidylinositol 3-kinases/metabolism	0.0002763063353171	0.0004279798177463	0.14285714285714285	0.8571428571428572	2	2
drug resistance neoplasm/drug effects	bone marrow/drug effects	0.0001844670678081	0.0002909845560779	0.1	0.9	1	2
drug resistance neoplasm/drug effects	triple negative breast neoplasms/drug therapy	9.86961854021473e-07	1.8861120401784483e-06	0.1111111111111111	0.8888888888888888	1	2
drug resistance neoplasm/drug effects	benzamides/pharmacology	0.000639995585527	0.0009531786708637	0.1111111111111111	0.8888888888888888	1	2
drug resistance neoplasm/drug effects	paclitaxel/pharmacology	0.000394939773666	0.0006015983744243	0.1111111111111111	0.8888888888888888	1	2
drug resistance neoplasm/drug effects	t-lymphocytes/drug effects	0.0055806634214673	0.007451335242521	0.09090909090909091	0.9090909090909091	1	2
drug resistance neoplasm/drug effects	breast neoplasms/drug therapy	0.0034972563213124	0.0047966263507989	0.09090909090909091	0.9090909090909091	1	2
drug resistance neoplasm/drug effects	receptors estrogen/metabolism	0.0014200234742184	0.0020396789613712	0.1	0.9	1	2
drug resistance neoplasm/drug effects	human umbilical vein endothelial cells	0.0001844670678081	0.0002909845560779	0.1	0.9	1	2
interleukin-6/metabolism	nf-kappa b/metabolism	0.0033625984779025	0.0046219127940814	0.11764705882352941	0.8823529411764706	2	2
interleukin-6/metabolism	aspirin/administration & dosage	0.0010400225857938	0.001921079508446	0.125	0.875	1	1
interleukin-6/metabolism	cyclin b1/metabolism	0.0010400225857938	0.001921079508446	0.125	0.875	1	1
interleukin-6/metabolism	gene expression regulation	0.0010400225857938	0.001921079508446	0.05555555555555555	0.9444444444444444	1	1
interleukin-6/metabolism	glucose/metabolism	0.0010400225857938	0.001921079508446	0.1	0.9	1	1
interleukin-6/metabolism	interleukin-10/metabolism	6.366464411211581e-08	1.3228435150540068e-07	0.25	0.75	3	2
interleukin-6/metabolism	interleukin-4/metabolism	0.0010400225857938	0.001921079508446	0.1111111111111111	0.8888888888888888	1	1
interleukin-6/metabolism	lactic acid/metabolism	0.0010400225857938	0.001921079508446	0.1111111111111111	0.8888888888888888	1	1
interleukin-6/metabolism	lymphoma t-cell/drug therapy	0.0010400225857938	0.001921079508446	0.125	0.875	1	1
interleukin-6/metabolism	nitric oxide/metabolism	0.0010400225857938	0.001921079508446	0.125	0.875	1	1
interleukin-6/metabolism	inflammation/metabolism	3.045645659005558e-06	5.61972855833551e-06	0.2	0.8	2	2
interleukin-6/metabolism	nitric oxide synthase type ii/metabolism	2.089513329250892e-06	3.907045103875612e-06	0.125	0.875	1	2
interleukin-6/metabolism	polysaccharides/pharmacology	2.089513329250892e-06	3.907045103875612e-06	0.125	0.875	1	2
interleukin-6/metabolism	phagocytosis	0.0041965958223154	0.0056977885687496	0.09090909090909091	0.9090909090909091	1	2
interleukin-6/metabolism	neovascularization pathologic/metabolism	2.1151939930574848e-05	4.820640450426766e-05	0.25	0.75	1	1
interleukin-6/metabolism	lymphoma mantle-cell/immunology	1.7363359416933122e-08	3.7262008944002784e-08	0.125	0.875	1	2
interleukin-6/metabolism	triple negative breast neoplasms/metabolism	2.089513329250892e-06	3.907045103875612e-06	0.125	0.875	1	2
interleukin-6/metabolism	transforming growth factor beta/metabolism	0.0011801656041557	0.00214923578514	0.3	0.7	2	1
interleukin-6/metabolism	myeloid differentiation factor 88/metabolism	7.968499254751293e-05	0.0001310731142888	0.1111111111111111	0.8888888888888888	1	2
interleukin-6/metabolism	proto-oncogene proteins/metabolism	2.1151939930574848e-05	4.820640450426766e-05	0.1111111111111111	0.8888888888888888	1	1
interleukin-6/metabolism	mutation/genetics	0.0063097398015254	0.0083689938120687	0.08333333333333333	0.9166666666666666	1	2
interleukin-6/metabolism	breast neoplasms/drug therapy	0.0058463265677806	0.0077900389514531	0.09090909090909091	0.9090909090909091	1	2
interleukin-6/metabolism	human umbilical vein endothelial cells	0.000407147082751	0.0006190188912963	0.1	0.9	1	2
interleukin-6/metabolism	toll-like receptor 4/immunology	3.0820327436842376e-05	5.242163448892845e-05	0.1111111111111111	0.8888888888888888	1	2
interleukin-6/metabolism	lipopolysaccharides/immunology	0.0002192078416072	0.0003424046397918	0.1	0.9	1	2
interleukin-6/metabolism	immune evasion	0.0021903921037532	0.003072392513268	0.10526315789473684	0.8947368421052632	2	2
interleukin-6/metabolism	arginase/metabolism	2.089513329250892e-06	3.907045103875612e-06	0.125	0.875	1	2
interleukin-6/metabolism	tumor-associated macrophages/cytology	2.089513329250892e-06	3.907045103875612e-06	0.125	0.875	1	2
interleukin-6/metabolism	chemokine ccl2/metabolism	2.089513329250892e-06	3.907045103875612e-06	0.125	0.875	1	2
interleukin-6/metabolism	cell line tumor/drug effects	1.7363359416933122e-08	3.7262008944002784e-08	0.125	0.875	1	2
interleukin-6/metabolism	vascular endothelial growth factor a/metabolism	7.44737604918555e-13	2.0126573360991144e-12	0.25	0.75	2	2
breast neoplasms/drug therapy	gene expression regulation neoplastic/drug effects	0.0021448906347516	0.0030116036467672	0.1	0.9	1	2
breast neoplasms/drug therapy	tumor microenvironment	0.0030830055718169	0.0042536106230378	0.06896551724137931	0.9310344827586207	2	2
breast neoplasms/drug therapy	apoptosis/drug effects	0.0014551328256534	0.0020882620467514	0.05405405405405406	0.9459459459459459	4	2
breast neoplasms/drug therapy	toll-like receptor 4/metabolism	0.0026408054842774	0.0045711617130067	0.1111111111111111	0.8888888888888888	1	1
breast neoplasms/drug therapy	antineoplastic agents phytogenic/isolation & purification	6.485994198723866e-06	1.5672624939120013e-05	0.25	0.75	1	1
breast neoplasms/drug therapy	phosphatidylinositol 3-kinases/metabolism	0.0058463265677806	0.0077900389514531	0.09090909090909091	0.9090909090909091	1	2
breast neoplasms/drug therapy	receptors estrogen/metabolism	0.0008360130531809	0.0015777618608341	0.16666666666666666	0.8333333333333334	1	1
breast neoplasms/drug therapy	g2 phase cell cycle checkpoints/drug effects	6.485994198723866e-06	1.5672624939120013e-05	0.25	0.75	1	1
breast neoplasms/drug therapy	osteopontin/genetics	6.485994198723866e-06	1.5672624939120013e-05	0.25	0.75	1	1
breast neoplasms/drug therapy	proto-oncogene proteins c-akt/metabolism	0.0042534342595079	0.0057722781536695	0.1	0.9	1	2
breast neoplasms/drug therapy	diterpenes/isolation & purification	6.485994198723866e-06	1.5672624939120013e-05	0.25	0.75	1	1
breast neoplasms/drug therapy	human umbilical vein endothelial cells/drug effects	6.485994198723866e-06	1.5672624939120013e-05	0.25	0.75	1	1
breast neoplasms/drug therapy	plant extracts/isolation & purification	6.485994198723866e-06	1.5672624939120013e-05	0.25	0.75	1	1
breast neoplasms/drug therapy	gene expression/drug effects	0.0004574987613766	0.0006931001912999	0.125	0.875	1	2
toll-like receptor 4/metabolism	cyclohexylamines/pharmacology	7.492675323683695e-05	0.0001605223180444	0.14285714285714285	0.8571428571428572	1	1
toll-like receptor 4/metabolism	phenylenediamines/pharmacology	7.492675323683695e-05	0.0001605223180444	0.14285714285714285	0.8571428571428572	1	1
toll-like receptor 4/metabolism	bacterial toxins/metabolism	0.0016539894148043	0.0034004901019621	0.014285714285714285	0.9857142857142858	1	0
toll-like receptor 4/metabolism	endothelial cells/metabolism	0.0016539894148043	0.0034004901019621	0.1111111111111111	0.8888888888888888	1	0
toll-like receptor 4/metabolism	heart ventricles/diagnostic imaging	0.0016539894148043	0.0034004901019621	0.16666666666666666	0.8333333333333334	1	0
toll-like receptor 4/metabolism	hemodynamics/drug effects	0.0016539894148043	0.0034004901019621	0.16666666666666666	0.8333333333333334	1	0
toll-like receptor 4/metabolism	hmgb1 protein/metabolism	0.0016539894148043	0.0034004901019621	0.125	0.875	1	0
toll-like receptor 4/metabolism	hypertension pulmonary/chemically induced	0.0016539894148043	0.0034004901019621	0.16666666666666666	0.8333333333333334	1	0
toll-like receptor 4/metabolism	inflammasomes/metabolism	0.0016539894148043	0.0034004901019621	0.125	0.875	1	0
toll-like receptor 4/metabolism	inflammation/metabolism	0.0016539894148043	0.0034004901019621	0.1111111111111111	0.8888888888888888	1	0
toll-like receptor 4/metabolism	lung/blood supply	0.0016539894148043	0.0034004901019621	0.16666666666666666	0.8333333333333334	1	0
toll-like receptor 4/metabolism	macrophages/metabolism	0.0016539894148043	0.0034004901019621	0.1	0.9	1	0
toll-like receptor 4/metabolism	monocrotaline/toxicity	0.0016539894148043	0.0034004901019621	0.16666666666666666	0.8333333333333334	1	0
toll-like receptor 4/metabolism	nlr family pyrin domain-containing 3 protein/metabolism	0.0016539894148043	0.0034004901019621	0.16666666666666666	0.8333333333333334	1	0
toll-like receptor 4/metabolism	endotoxins/metabolism	3.177224326544881e-05	5.3968505948800985e-05	0.1111111111111111	0.8888888888888888	1	2
toll-like receptor 4/metabolism	u937 cells	0.0001973003340386	0.0003103406330347	0.125	0.875	1	2
toll-like receptor 4/metabolism	genes reporter	7.479196446613656e-07	1.439648052438645e-06	0.14285714285714285	0.8571428571428572	1	2
toll-like receptor 4/metabolism	typhoid fever/immunology	2.220446049250313e-16	6.894349374161915e-16	0.16666666666666666	0.8333333333333334	1	2
toll-like receptor 4/metabolism	monocytes/immunology	4.17175072264797e-10	9.84522393438025e-10	0.14285714285714285	0.8571428571428572	1	2
toll-like receptor 4/metabolism	species specificity	0.0001449556673374	0.0002306367508449	0.1111111111111111	0.8888888888888888	1	2
toll-like receptor 4/metabolism	cell nucleus/metabolism	2.452196276592211e-06	4.555481301068894e-06	0.14285714285714285	0.8571428571428572	1	2
toll-like receptor 4/metabolism	inflammation mediators/metabolism	0.004621364912742	0.0062273605833035	0.09090909090909091	0.9090909090909091	1	2
toll-like receptor 4/metabolism	mutation/genetics	5.0558446318405e-12	1.3180906637170548e-11	0.2222222222222222	0.7777777777777778	2	2
toll-like receptor 4/metabolism	immune evasion	7.069872993514803e-05	0.0001167185842996	0.11764705882352941	0.8823529411764706	2	2
toll-like receptor 4/metabolism	antibodies blocking/pharmacology	2.220446049250313e-16	6.894349374161915e-16	0.16666666666666666	0.8333333333333334	1	2
toll-like receptor 4/metabolism	macrophage activation/drug effects	2.220446049250313e-16	6.894349374161915e-16	0.16666666666666666	0.8333333333333334	1	2
tumor microenvironment	adjuvants immunologic/administration & dosage	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antigens neoplasm/immunology	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	cisplatin/administration & dosage	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	interferon-gamma/immunology	0.0004854167429217	0.0007332293518231	0.07142857142857142	0.9285714285714286	2	2
tumor microenvironment	lymphocytes tumor-infiltrating/drug effects	6.440285993392082e-08	1.3380872810577874e-07	0.1111111111111111	0.8888888888888888	3	2
tumor microenvironment	antibodies monoclonal humanized/pharmacology	0.0002347009778048	0.0006628458348714	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	cd36 antigens/antagonists & inhibitors	0.0002347009778048	0.0006628458348714	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	cytokines/metabolism	0.0050549585821767	0.0089058311694704	0.11904761904761904	0.8809523809523809	1	0
tumor microenvironment	fatty acids/metabolism	0.0002347009778048	0.0006628458348714	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	multiple myeloma/drug therapy	0.0002347009778048	0.0006628458348714	0.10714285714285714	0.8928571428571429	1	0
tumor microenvironment	biomarkers tumor	0.0030040974835994	0.0057160317609507	0.03571428571428571	0.9642857142857143	1	0
tumor microenvironment	carcinoma pancreatic ductal/metabolism	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	cell transformation neoplastic/genetics	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	diet	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	dna	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	macrophages	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	membrane proteins/genetics	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	pancreas/metabolism	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	pancreatitis/genetics	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	phospholipid hydroperoxide glutathione peroxidase/genetics	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	proto-oncogene proteins p21(ras)/metabolism	0.0030040974835994	0.0057160317609507	0.03571428571428571	0.9642857142857143	1	0
tumor microenvironment	quinoxalines/pharmacology	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	spiro compounds/pharmacology	0.0030040974835994	0.0057160317609507	0.037037037037037035	0.962962962962963	1	0
tumor microenvironment	cisplatin/pharmacology	0.0024993386809142	0.0034883345743215	0.07142857142857142	0.9285714285714286	2	2
tumor microenvironment	estrogen receptor alpha/genetics	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antineoplastic agents/pharmacology	0.0072026374338773	0.0094686648425838	0.13636363636363635	0.8636363636363636	6	2
tumor microenvironment	tumor necrosis factor-alpha/metabolism	0.0035392119390886	0.0048518937636174	0.09375	0.90625	3	2
tumor microenvironment	oncogene proteins/metabolism	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	drugs chinese herbal/pharmacology	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	lysosomal-associated membrane protein 2/genetics	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	drug resistance neoplasm	1.815920567804774e-06	3.4070217546137576e-06	0.13793103448275862	0.8620689655172413	4	2
tumor microenvironment	integrin alpha4beta1/antagonists & inhibitors	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	lymphatic metastasis/genetics	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	tnf-related apoptosis-inducing ligand/metabolism	0.0001173379725289	0.0001893431745937	0.07407407407407407	0.9259259259259259	2	2
tumor microenvironment	carbazoles/pharmacology	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	th1 cells/drug effects	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	carcinoma non-small-cell lung/genetics	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	t-lymphocytes regulatory/immunology	8.095346564873651e-06	1.4475854302113498e-05	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	apoptosis/drug effects	5.5480296135002056e-08	1.1559910883211084e-07	0.2625	0.7375	21	2
tumor microenvironment	tubulin modulators/pharmacology	0.005905609968922	0.0078568559696672	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	transforming growth factor beta/metabolism	0.0012628612111852	0.0018261387903926	0.10344827586206896	0.896551724137931	3	2
tumor microenvironment	src-family kinases/metabolism	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	carcinoma hepatocellular/drug therapy	4.0043236124720494e-05	6.748826299417435e-05	0.10714285714285714	0.8928571428571429	3	2
tumor microenvironment	receptors ccr7/genetics	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	chemokine ccl27/metabolism	0.0035651441826162	0.0048766955168415	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antineoplastic agents immunological/pharmacology	1.0505579980057966e-05	1.85430273854024e-05	0.07407407407407407	0.9259259259259259	2	2
tumor microenvironment	neoplasms/pathology	8.095346564873651e-06	1.4475854302113498e-05	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	receptors interleukin-10/genetics	0.0035651441826162	0.0048766955168415	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	paclitaxel/pharmacology	0.0002285191082386	0.0003564346969981	0.07407407407407407	0.9259259259259259	2	2
tumor microenvironment	aspirin/pharmacology	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	membrane glycoproteins/antagonists & inhibitors	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	lymphoma large b-cell diffuse/metabolism	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	endometrial neoplasms/genetics	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	indoleamine-pyrrole 23-dioxygenase/antagonists & inhibitors	8.095346564873651e-06	1.4475854302113498e-05	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	receptor cross-talk/drug effects	0.0035651441826162	0.0048766955168415	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antigens cd/metabolism	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	neoplasm recurrence local/genetics	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	cd79 antigens/antagonists & inhibitors	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	chemokine ccl21/genetics	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	stilbenes/pharmacology	0.005905609968922	0.0078568559696672	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	proto-oncogene proteins c-akt/metabolism	0.0062060844999174	0.0082412314066542	0.0967741935483871	0.9032258064516129	3	2
tumor microenvironment	cyclin d1/genetics	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antigens polyomavirus transforming/genetics	0.0019084075394015	0.0026995295460817	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	tumor necrosis factor alpha-induced protein 3/metabolism	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	cell line tumor	6.653598390027327e-07	1.2875985815945244e-06	0.2328767123287671	0.7671232876712328	17	2
tumor microenvironment	bone marrow/pathology	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antineoplastic agents/metabolism	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	receptors interleukin-17/genetics	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	heterocyclic compounds/pharmacology	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	bone neoplasms/metabolism	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	carcinogenesis/drug effects	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	human umbilical vein endothelial cells	9.178024389411288e-05	0.0001500398092918	0.07142857142857142	0.9285714285714286	2	2
tumor microenvironment	maleimides	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	cancer vaccines/pharmacology	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	myeloid cell leukemia sequence 1 protein/metabolism	0.005905609968922	0.0078568559696672	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	integrins/metabolism	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	organoplatinum compounds/pharmacology	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	oxaliplatin	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	estradiol/pharmacology	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	mouth neoplasms/immunology	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	prostatic neoplasms/drug therapy	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	interleukin-17/biosynthesis	0.0013151555612681	0.0018976279626136	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	cell-derived microparticles/drug effects	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	programmed cell death 1 receptor/antagonists & inhibitors	1.079830965200479e-06	2.057803038181591e-06	0.07407407407407407	0.9259259259259259	2	2
tumor microenvironment	tumor escape	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	carcinoma squamous cell/immunology	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	doxorubicin/pharmacology	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	receptors tnf-related apoptosis-inducing ligand/agonists	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	leukemia t-cell/drug therapy	0.000861164694389	0.0012660008806172	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	breast neoplasms/immunology	0.0026548113945321	0.0036873711928711	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	bortezomib/pharmacology	0.0035651441826162	0.0048766955168415	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	enzyme inhibitors/chemistry	8.095346564873651e-06	1.4475854302113498e-05	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	antigens differentiation myelomonocytic/metabolism	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	cell communication/drug effects	0.0046471229536807	0.0062577431159864	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	receptors ccr10/genetics	0.0035651441826162	0.0048766955168415	0.037037037037037035	0.962962962962963	1	2
tumor microenvironment	natalizumab/pharmacology	0.0005296066395104	0.0007954984530268	0.037037037037037035	0.962962962962963	1	2
phospholipase c gamma/genetics	cell line	0.0066867110154029	0.0088429144136292	0.01694915254237288	0.9830508474576272	1	2
phospholipase c gamma/genetics	rna interference	4.218757232443693e-09	9.414988180473813e-09	0.1	0.9	1	2
phospholipase c gamma/genetics	g(m1) ganglioside/metabolism	0.0	0.0	1.0	0.0	1	2
phospholipase c gamma/genetics	receptor trka/metabolism	0.0	0.0	1.0	0.0	1	2
phospholipase c gamma/genetics	biological transport	0.0	0.0	0.5	0.5	1	2
phospholipase c gamma/genetics	diglycerides/metabolism	0.0	0.0	1.0	0.0	1	2
phospholipase c gamma/genetics	calcium-binding proteins/metabolism	0.0	0.0	0.5	0.5	1	2
triple negative breast neoplasms/drug therapy	drug resistance neoplasm	3.6840033246221504e-09	3.06075070737443e-08	0.14285714285714285	0.8571428571428572	1	0
triple negative breast neoplasms/drug therapy	tumor-associated macrophages/drug effects	3.6840033246221504e-09	3.06075070737443e-08	0.2	0.8	1	0
triple negative breast neoplasms/drug therapy	basic-leucine zipper transcription factors/analysis	3.6840033246221504e-09	3.06075070737443e-08	0.5	0.5	1	0
triple negative breast neoplasms/drug therapy	antineoplastic agents/pharmacology	0.0063578978779318	0.008427897731174	0.041666666666666664	0.9583333333333334	1	2
triple negative breast neoplasms/drug therapy	mesenchymal stem cells/cytology	0.0	0.0	0.5	0.5	1	1
triple negative breast neoplasms/drug therapy	doxorubicin/administration & dosage	0.0	0.0	0.5	0.5	1	1
triple negative breast neoplasms/drug therapy	tumor microenvironment/drug effects	8.315752044674163e-05	0.0001365622041019	0.047619047619047616	0.9523809523809523	2	2
mesenchymal stem cells/cytology	tumor microenvironment/drug effects	0.0023693749140232	0.0033104209177288	0.023809523809523808	0.9761904761904762	1	2
mesenchymal stem cells/cytology	doxorubicin/administration & dosage	0.0	0.0	1.0	0.0	1	1
rna messenger/genetics	cell survival	0.0024655932919761	0.0034422221072801	0.1	0.9	2	2
rna messenger/genetics	mitochondria/drug effects	0.0005729848398723	0.0011136648964877	0.0625	0.9375	1	1
rna messenger/genetics	mitochondrial proteins/metabolism	1.57047052001813e-05	3.651176729573623e-05	0.09090909090909091	0.9090909090909091	1	1
rna messenger/genetics	neutrophils/metabolism	1.0292974428338653e-06	1.962142298425979e-06	0.125	0.875	1	2
rna messenger/genetics	neural stem cells/cytology	1.0082394231614169e-05	1.7806828816624993e-05	0.14285714285714285	0.8571428571428572	1	2
rna messenger/genetics	biomarkers/metabolism	1.0082394231614169e-05	1.7806828816624993e-05	0.14285714285714285	0.8571428571428572	1	2
rna messenger/genetics	rho-associated kinases/metabolism	1.0082394231614169e-05	1.7806828816624993e-05	0.14285714285714285	0.8571428571428572	1	2
rna messenger/genetics	tumor necrosis factor-alpha/genetics	0.0021395953867545	0.0030046016208385	0.1111111111111111	0.8888888888888888	1	2
rna messenger/genetics	echinococcosis	7.1194887429904e-08	1.4745927052843865e-07	0.14285714285714285	0.8571428571428572	1	2
rna messenger/genetics	apoptosis	0.0023880729340821	0.0033359074918537	0.1111111111111111	0.8888888888888888	2	2
rna messenger/genetics	tumor cells cultured	0.0006252484944744	0.0012106950055599	0.1111111111111111	0.8888888888888888	2	1
rna messenger/genetics	cell adhesion/drug effects	0.0031223402582594	0.0053444238741112	0.08333333333333333	0.9166666666666666	1	1
rna messenger/genetics	oligopeptides/pharmacology	4.0903014308923957e-10	1.5113656095719363e-09	0.125	0.875	1	1
rna messenger/genetics	p38 mitogen-activated protein kinases/metabolism	0.0007526299289926	0.0011135555579634	0.125	0.875	1	2
rna messenger/genetics	caspase 3/metabolism	0.0039504507693282	0.0053745765970015	0.1111111111111111	0.8888888888888888	1	2
rna messenger/genetics	rna small interfering/metabolism	0.0015688661154064	0.0022426730147518	0.1111111111111111	0.8888888888888888	1	2
rna messenger/genetics	receptors cxcr4/genetics	0.000244418507724	0.000380422012368	0.125	0.875	1	2
rna messenger/genetics	phosphatidylinositol 3-kinases	7.1194887429904e-08	1.4745927052843865e-07	0.14285714285714285	0.8571428571428572	1	2
