KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion
HLF	STAT3	3.6840033246221504e-09	3.06075070737443e-08	0.25	0.75	1	0
HLF	TGFB1	3.6840033246221504e-09	3.06075070737443e-08	0.14285714285714285	0.8571428571428572	1	0
SERPINA1	LGALS3	0.0	0.0	1.0	0.0	1	1
DIABLO	CD8A	4.735215497730927e-05	0.0001043595609358	0.125	0.875	1	1
DIABLO	TCIM	1.1102230246251563e-16	7.03738143028527e-16	1.0	0.0	1	1
TF	TP53	0.0009886483071779	0.0024449141622973	0.058823529411764705	0.9411764705882353	1	0
SLC3A2	CD8A	0.0027790645561622	0.0054283499301527	0.125	0.875	1	0
SLC3A2	SLC9A1	0.0001891798881024	0.0005418540832779	0.3333333333333333	0.6666666666666667	1	0
SOCS5	TP53	8.229850585328435e-05	0.0001757788739148	0.058823529411764705	0.9411764705882353	1	1
SOCS5	BIRC5	1.1965195501062448e-10	4.6137380611435856e-10	1.0	0.0	1	1
SOCS5	IL4	6.193214108218825e-07	1.657089559184367e-06	0.1	0.9	1	1
CD79A	CD79B	0.0	0.0	1.0	0.0	1	1
CD79A	SYK	0.0	0.0	1.0	0.0	1	1
AKT1	CSF1	0.005088312143771	0.0084504169730477	0.07142857142857142	0.9285714285714286	1	1
AKT1	PIK3CA	1.1061584981320036e-10	2.6946942813244057e-10	0.21428571428571427	0.7857142857142857	3	2
AKT1	PI3	5.85244098180171e-05	9.72015267433722e-05	0.07142857142857142	0.9285714285714286	1	2
AKT1	IL2	0.0035412913705819	0.0048545167941955	0.1111111111111111	0.8888888888888888	2	2
AKT1	IL7	0.0002958399023922	0.0004565667757698	0.07142857142857142	0.9285714285714286	1	2
AKT1	FLT1	3.476864959550685e-05	5.88496284885329e-05	0.07142857142857142	0.9285714285714286	1	2
AKT1	IL15	0.0002958399023922	0.0004565667757698	0.07142857142857142	0.9285714285714286	1	2
AKT1	CTNNB1	0.0001423651902908	0.0002266014160826	0.07142857142857142	0.9285714285714286	1	2
AKT1	LINC02605	0.0002958399023922	0.0004565667757698	0.07142857142857142	0.9285714285714286	1	2
AKT1	IL17A	0.0068582857488591	0.0090562953878579	0.06666666666666667	0.9333333333333333	1	2
AKT1	PTEN	0.0014416507786116	0.0020692186974593	0.06666666666666667	0.9333333333333333	1	2
AKT1	SOAT1	9.33808942433778e-05	0.0001523412959102	0.07142857142857142	0.9285714285714286	1	2
GSK3B	BTRC	0.0041564637985551	0.0073602782301422	0.3333333333333333	0.6666666666666667	1	0
GSK3B	CTLA4	0.0041564637985551	0.0073602782301422	0.3333333333333333	0.6666666666666667	1	0
GSK3B	GABPA	0.0041564637985551	0.0073602782301422	0.25	0.75	1	0
GSK3B	NFE2L2	0.0041927101529609	0.0070609148530753	0.1111111111111111	0.8888888888888888	1	1
GSK3B	PRKAA2	0.0041564637985551	0.0073602782301422	0.3333333333333333	0.6666666666666667	1	0
GSK3B	CTNNB1	0.000117528033256	0.0002454746868071	0.3333333333333333	0.6666666666666667	1	1
GSK3B	ITK	0.0012533925273621	0.0022678787442601	0.3333333333333333	0.6666666666666667	1	1
GSK3B	MMP2	0.0012533925273621	0.0022678787442601	0.3333333333333333	0.6666666666666667	1	1
GSK3B	TRAF6	0.0012533925273621	0.0022678787442601	0.3333333333333333	0.6666666666666667	1	1
GSK3B	PDCD1	0.0008384501700838	0.0012342219558921	0.14285714285714285	0.8571428571428572	1	2
GSK3B	TGFB1	0.0058266428369475	0.0077652268088665	0.1111111111111111	0.8888888888888888	1	2
GSK3B	MMP9	0.0009811761340482	0.0014340643931119	0.14285714285714285	0.8571428571428572	1	2
IL2	IL4	2.3169244300902388e-12	6.114530275781165e-12	0.3333333333333333	0.6666666666666667	4	2
IL2	PIK3CA	5.74978398226733e-10	1.3476862985376915e-09	0.2857142857142857	0.7142857142857143	2	2
IL2	BCL2	5.969199002997527e-05	9.905630929531489e-05	0.18181818181818182	0.8181818181818181	2	2
IL2	PKM	9.520915722482926e-09	2.083114507262505e-08	0.16666666666666666	0.8333333333333334	1	2
IL2	PRF1	0.0014416507786116	0.0020692186974593	0.125	0.875	1	2
IL2	IL17A	9.33808942433778e-05	0.0001523412959102	0.14285714285714285	0.8571428571428572	1	2
IL2	CD4	0.0043850960971911	0.0059377235726152	0.1111111111111111	0.8888888888888888	1	2
IL2	FAS	7.438199776099719e-05	0.0001226055224441	0.14285714285714285	0.8571428571428572	1	2
IL2	FASLG	1.5653034424190082e-12	4.167821799092346e-12	0.3333333333333333	0.6666666666666667	2	2
IL2	IL15	2.218023094080479e-07	4.456933537892126e-07	0.16666666666666666	0.8333333333333334	1	2
IL2	IL7	2.218023094080479e-07	4.456933537892126e-07	0.16666666666666666	0.8333333333333334	1	2
IL2	LINC02605	2.218023094080479e-07	4.456933537892126e-07	0.16666666666666666	0.8333333333333334	1	2
IL2	SOAT1	2.3639998181224093e-08	5.0171922958597625e-08	0.16666666666666666	0.8333333333333334	1	2
CASP3	CTTN	0.001746226357162	0.0024817655257386	0.1	0.9	1	2
CASP3	BCL2	0.0008813986250099	0.0012949002917335	0.14285714285714285	0.8571428571428572	2	2
CASP3	CCL5	0.001746226357162	0.0024817655257386	0.1	0.9	1	2
CASP3	XIAP	0.003393077783701	0.0057977372564978	0.1	0.9	1	1
CASP3	PRF1	0.0021132878692041	0.0037156501995223	0.2	0.8	1	1
CASP3	FAS	0.00081339893709	0.0011985529073015	0.1	0.9	1	2
CASP3	FASLG	0.0028666736723993	0.0039669335604852	0.1	0.9	1	2
CASP3	TUBB3	0.0001063248833323	0.0001724858665069	0.1111111111111111	0.8888888888888888	1	2
CTLA4	CD274	1.4721279622875729e-05	2.568316825110564e-05	0.1111111111111111	0.8888888888888888	1	2
CTLA4	BTRC	0.0041564637985551	0.0073602782301422	1.0	0.0	1	0
CTLA4	GABPA	0.0041564637985551	0.0073602782301422	0.5	0.5	1	0
CTLA4	NFE2L2	3.627998920174847e-07	9.926229292876042e-07	0.14285714285714285	0.8571428571428572	1	1
CTLA4	PDCD1	0.0008587682070491	0.0016132691461295	0.2	0.8	1	1
CTLA4	PRKAA2	0.0041564637985551	0.0073602782301422	1.0	0.0	1	0
EZH2	SMYD2	0.0	0.0	1.0	0.0	1	2
EZH2	KDM5B	0.0	0.0	1.0	0.0	1	2
EZH2	MYC	0.0	0.0	1.0	0.0	1	2
SOCS1	CD4	2.1671331396078128e-10	8.167273915092734e-10	0.25	0.75	1	1
CTTN	RACGAP1	3.177224326544881e-05	5.3968505948800985e-05	0.14285714285714285	0.8571428571428572	1	2
CTTN	TUBB3	5.917488721252084e-14	1.669265152835687e-13	0.5	0.5	1	2
NFKB1	TLR4	0.0046591766247201	0.0062713744484042	0.10526315789473684	0.8947368421052632	4	2
NFKB1	CCL2	0.0029828308623044	0.0051216905316569	0.06451612903225806	0.935483870967742	2	1
NFKB1	MAPK1	0.0011591538440223	0.0016824997180886	0.07692307692307693	0.9230769230769231	2	2
NFKB1	SPIN1	0.0003954888155623	0.0006017762099383	0.041666666666666664	0.9583333333333334	1	2
NFKB1	PPARGC1A	0.0003954888155623	0.0006017762099383	0.041666666666666664	0.9583333333333334	1	2
NFKB1	CXCL8	0.0004937783235754	0.0009637211023299	0.06666666666666667	0.9333333333333333	3	1
NFKB1	CCL4	0.0006173436647601	0.0011958599184283	0.041666666666666664	0.9583333333333334	1	1
BIRC5	TP53	8.229850585328435e-05	0.0001757788739148	0.058823529411764705	0.9411764705882353	1	1
BIRC5	IL4	6.193214108218825e-07	1.657089559184367e-06	0.1	0.9	1	1
SLC40A1	CD44	1.16944343098169e-10	1.89137984237438e-09	1.0	0.0	1	0
SLC40A1	HSPB1	1.16944343098169e-10	1.89137984237438e-09	0.5	0.5	1	0
PINK1	NFE2L2	3.6387754365208025e-08	7.644435669120562e-08	0.14285714285714285	0.8571428571428572	1	2
PINK1	PTEN	0.0	0.0	0.5	0.5	1	2
PROM1	CD8A	9.102949419692584e-06	1.6179638863371638e-05	0.125	0.875	1	2
PROM1	HMGB1	1.8565496917588567e-09	4.217634219706767e-09	0.25	0.75	1	2
PROM1	KLK3	0.0	0.0	1.0	0.0	1	2
PROM1	MUC1	0.0	0.0	1.0	0.0	1	2
PROM1	NPEPPS	0.0	0.0	1.0	0.0	1	2
PROM1	PSAT1	0.0	0.0	1.0	0.0	1	2
ZHX2	TGFB1	0.0002459389077087	0.0004999689154228	0.14285714285714285	0.8571428571428572	1	1
ZHX2	MAPK1	5.291544979968421e-12	2.528668746507283e-11	0.25	0.75	1	1
ZHX2	CDKN1A	0.0	0.0	1.0	0.0	1	1
MSC	CXCL8	1.6404798346525418e-05	3.809433792356706e-05	0.041666666666666664	0.9583333333333334	1	1
CD44	HSPB1	1.16944343098169e-10	1.89137984237438e-09	0.5	0.5	1	0
CCL5	CCL2	0.0025586707528955	0.0035673974397574	0.1	0.9	1	2
CCL5	CXCL10	0.0001738022449853	0.0003573147221135	0.3333333333333333	0.6666666666666667	1	1
SLC9A1	CD8A	0.0006128016474735	0.0011896416096478	0.1	0.9	1	1
SLC9A1	ATM	2.31443269561593e-05	9.01254208597793e-05	0.3333333333333333	0.6666666666666667	1	0
SLC9A1	STAT3	5.48019504220676e-08	1.1420198294042645e-07	0.16666666666666666	0.8333333333333334	1	2
SLC9A1	BLVRB	2.1624912971418555e-10	5.182497793847174e-10	0.2	0.8	1	2
SLC9A1	CTH	0.0	0.0	0.3333333333333333	0.6666666666666667	1	2
SPIN1	NFE2L2	5.228303345816696e-10	1.2271296002268931e-09	0.14285714285714285	0.8571428571428572	1	2
SPIN1	PPARGC1A	0.0	0.0	1.0	0.0	1	2
FAS	IL4	0.0017648152530842	0.0025069655616605	0.09090909090909091	0.9090909090909091	1	2
FAS	BCL2	3.020916850005051e-13	8.267995719145927e-13	0.2857142857142857	0.7142857142857143	2	2
FAS	CASP8	0.0	0.0	0.4	0.6	2	2
FAS	PRF1	1.7645225502960216e-08	3.786133860305608e-08	0.25	0.75	1	2
FAS	FASLG	4.757112481712511e-10	1.1195030524706314e-09	0.3333333333333333	0.6666666666666667	1	2
MMP9	IL6	0.0006876789232966	0.0013209081957751	0.07407407407407407	0.9259259259259259	2	1
MMP9	TGFB1	5.432316636744261e-05	0.0001183950997249	0.2	0.8	2	1
MMP9	ITK	1.8815880662659268e-05	4.308227161748481e-05	0.2	0.8	1	1
MMP9	MMP2	1.8815880662659268e-05	4.308227161748481e-05	0.2	0.8	1	1
MMP9	TRAF6	1.8815880662659268e-05	4.308227161748481e-05	0.2	0.8	1	1
KLK3	CD8A	9.102949419692584e-06	1.6179638863371638e-05	0.125	0.875	1	2
KLK3	HMGB1	1.8565496917588567e-09	4.217634219706767e-09	0.25	0.75	1	2
KLK3	MUC1	0.0	0.0	1.0	0.0	1	2
KLK3	NPEPPS	0.0	0.0	1.0	0.0	1	2
KLK3	PSAT1	0.0	0.0	1.0	0.0	1	2
XIAP	TLR4	0.0006593013231138	0.0012681353758014	0.05263157894736842	0.9473684210526316	1	1
XIAP	BCL2	0.0007465816417787	0.0014218190793712	0.125	0.875	1	1
XIAP	CXCL12	0.0003900232631123	0.0005945739492366	0.1	0.9	1	2
PTEN	NFE2L2	6.352864329040031e-06	1.1464490581568444e-05	0.125	0.875	1	2
CD79B	SYK	0.0	0.0	1.0	0.0	1	1
PRKD1	CD274	0.0022149357660498	0.0038797903193865	0.1111111111111111	0.8888888888888888	1	1
PRKD1	PDCD1	6.505187719985095e-05	0.000140469163404	0.2	0.8	1	1
FTH1	TLR4	1.42491792040067e-05	3.33408396473841e-05	0.05555555555555555	0.9444444444444444	1	1
FTH1	HMGB1	0.0016539894148043	0.0034004901019621	0.25	0.75	1	0
FTH1	NOX4	0.0016539894148043	0.0034004901019621	1.0	0.0	1	0
IL4	TP53	0.0025150468105077	0.0043750592976697	0.17391304347826086	0.8260869565217391	1	1
IL4	IL17A	0.002049158906178	0.0028849480978763	0.09090909090909091	0.9090909090909091	1	2
IL4	BCL2L1	5.5427604017666e-07	1.077910556312154e-06	0.1	0.9	1	2
IL4	FASLG	0.0054033826358832	0.0072212254089226	0.09090909090909091	0.9090909090909091	1	2
IL4	SOAT1	9.28042123871098e-06	1.64810493937937e-05	0.1	0.9	1	2
IL4	CD4	8.411095290150605e-06	1.503402926426002e-05	0.16666666666666666	0.8333333333333334	2	2
STAT3	GGT1	3.6840033246221504e-09	3.06075070737443e-08	0.25	0.75	1	0
STAT3	IL6	3.6840033246221504e-09	3.06075070737443e-08	0.12	0.88	1	0
STAT3	TGFB1	3.6840033246221504e-09	3.06075070737443e-08	0.1	0.9	1	0
STAT3	BLVRB	1.6681856451761234e-07	3.375749063092456e-07	0.16666666666666666	0.8333333333333334	1	2
STAT3	CTH	0.0	0.0	0.25	0.75	1	2
MMP2	TGFB1	5.764567016064426e-06	1.042536424032488e-05	0.14285714285714285	0.8571428571428572	1	2
MMP2	ITK	1.3614860572275236e-07	3.8885466605408187e-07	1.0	0.0	1	1
MMP2	TRAF6	1.3614860572275236e-07	3.8885466605408187e-07	1.0	0.0	1	1
TRAF6	TGFB1	5.764567016064426e-06	1.042536424032488e-05	0.14285714285714285	0.8571428571428572	1	2
TRAF6	ITK	1.3614860572275236e-07	3.8885466605408187e-07	1.0	0.0	1	1
FASLG	CD8A	0.0012548166955447	0.0018157636105761	0.1111111111111111	0.8888888888888888	1	2
FASLG	PIK3CA	9.240387095488244e-07	1.7691023378244015e-06	0.25	0.75	1	2
FASLG	BCL2	7.845568639197609e-11	1.9277927883471766e-10	0.2857142857142857	0.7142857142857143	2	2
FASLG	CASP8	6.558607007034478e-05	0.0001084433023962	0.16666666666666666	0.8333333333333334	1	2
FASLG	IL7	5.551115123125785e-16	1.7022526843001785e-15	0.5	0.5	1	2
FASLG	IL15	5.551115123125785e-16	1.7022526843001785e-15	0.5	0.5	1	2
FASLG	LINC02605	5.551115123125785e-16	1.7022526843001785e-15	0.5	0.5	1	2
FASLG	PRF1	4.648830730369369e-07	9.104868601158232e-07	0.25	0.75	1	2
NCOA1	TP53	0.0003437695630337	0.000527113329985	0.058823529411764705	0.9411764705882353	1	2
NCOA1	CXCL12	5.5427604017666e-07	1.077910556312154e-06	0.1111111111111111	0.8888888888888888	1	2
LINC02605	CD8A	2.142190873133387e-06	4.001703993501713e-06	0.125	0.875	1	2
LINC02605	PIK3CA	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
LINC02605	BCL2	1.7804490717310273e-06	3.345193631590277e-06	0.14285714285714285	0.8571428571428572	1	2
LINC02605	IL7	0.0	0.0	1.0	0.0	1	2
LINC02605	IL15	0.0	0.0	1.0	0.0	1	2
NOX4	TLR4	1.42491792040067e-05	3.33408396473841e-05	0.05555555555555555	0.9444444444444444	1	1
NOX4	HMGB1	0.0016539894148043	0.0034004901019621	0.25	0.75	1	0
GABPA	CD274	0.0006524918186185	0.0009704056437564	0.1	0.9	1	2
GABPA	BTRC	0.0041564637985551	0.0073602782301422	0.5	0.5	1	0
GABPA	NFE2L2	3.627998920174847e-07	9.926229292876042e-07	0.2857142857142857	0.7142857142857143	1	1
GABPA	PDCD1	0.0008587682070491	0.0016132691461295	0.16666666666666666	0.8333333333333334	1	1
GABPA	PRKAA2	0.0041564637985551	0.0073602782301422	0.5	0.5	1	0
IL17A	PIK3CA	6.25311816770946e-08	1.2994768137957677e-07	0.25	0.75	1	2
IL17A	CD4	5.891418182191188e-07	1.1425224075891935e-06	0.2	0.8	1	2
IL17A	SOAT1	0.0	0.0	0.5	0.5	1	2
NFE2L2	BTRC	3.627998920174847e-07	9.926229292876042e-07	0.14285714285714285	0.8571428571428572	1	1
NFE2L2	PRKAA2	3.627998920174847e-07	9.926229292876042e-07	0.14285714285714285	0.8571428571428572	1	1
NFE2L2	PPARGC1A	5.228303345816696e-10	1.2271296002268931e-09	0.14285714285714285	0.8571428571428572	1	2
NFE2L2	SIRT3	1.8374538557353046e-09	4.180425602358951e-09	0.14285714285714285	0.8571428571428572	1	2
NFE2L2	HMGB1	0.0064548471667025	0.0085533088810214	0.1	0.9	1	2
WDTC1	TNFRSF12A	0.0	0.0	0.25	0.75	1	1
BTRC	CD274	1.4721279622875729e-05	2.568316825110564e-05	0.1111111111111111	0.8888888888888888	1	2
BTRC	PDCD1	0.0008587682070491	0.0016132691461295	0.2	0.8	1	1
BTRC	PRKAA2	0.0041564637985551	0.0073602782301422	1.0	0.0	1	0
ULK1	ATG5	8.697487174913476e-13	2.342703792354608e-12	0.25	0.75	1	2
ULK1	BLVRB	2.020605904817785e-14	5.807528504133154e-14	0.25	0.75	1	2
ITGB2	TYR	0.0	0.0	1.0	0.0	1	2
ITGA4	ITGB1	0.0	0.0	1.0	0.0	1	2
MMRN1	FN1	2.67934523456859e-06	1.12458331125664e-05	0.3333333333333333	0.6666666666666667	1	0
PRF1	CD8A	0.0026590918699656	0.0046003834517365	0.1	0.9	1	1
PRF1	TGFB1	0.0015992510685891	0.0022819791325263	0.1111111111111111	0.8888888888888888	1	2
PRF1	BCL2	0.0004078335325358	0.0008038043043459	0.25	0.75	1	1
PRF1	CASP8	0.0003158695481538	0.0004858112538108	0.14285714285714285	0.8571428571428572	1	2
TCIM	CD8A	4.735215497730927e-05	0.0001043595609358	0.125	0.875	1	1
TGFB1	GGT1	3.6840033246221504e-09	3.06075070737443e-08	0.14285714285714285	0.8571428571428572	1	0
TGFB1	IL6	3.6840033246221504e-09	3.06075070737443e-08	0.14814814814814814	0.8518518518518519	1	0
TGFB1	CDKN1A	0.0002459389077087	0.0004999689154228	0.14285714285714285	0.8571428571428572	1	1
TGFB1	ITK	5.764567016064426e-06	1.042536424032488e-05	0.14285714285714285	0.8571428571428572	1	2
TGFB1	MAPK1	0.0025685798228529	0.0035798471495332	0.1	0.9	1	2
CCL2	CASP8	0.003837272694683	0.0065035715413594	0.07692307692307693	0.9230769230769231	1	1
CCL2	CCL4	4.078627544834568e-05	9.06823164245296e-05	0.1111111111111111	0.8888888888888888	1	1
AIFM1	ATG5	1.8374538557353046e-09	4.180425602358951e-09	0.25	0.75	1	2
AIFM1	BCL2	0.0003215006409511	0.0004942379173814	0.125	0.875	1	2
AIFM1	CASP8	1.0471104987641588e-05	1.8483292802592027e-05	0.16666666666666666	0.8333333333333334	1	2
BCL2	PIK3CA	0.0044156111655317	0.0059762748831886	0.1111111111111111	0.8888888888888888	1	2
BCL2	MAPK1	0.0005048293269057	0.0009841166938192	0.1	0.9	1	1
BCL2	CASP8	3.692823824508196e-12	9.67054724194644e-12	0.3333333333333333	0.6666666666666667	3	2
BCL2	IL15	1.7804490717310273e-06	3.345193631590277e-06	0.14285714285714285	0.8571428571428572	1	2
BCL2	IL7	1.7804490717310273e-06	3.345193631590277e-06	0.14285714285714285	0.8571428571428572	1	2
CASP8	CXCL8	5.191925258607455e-06	1.2717692761360818e-05	0.07407407407407407	0.9259259259259259	2	1
SOAT1	TP53	0.0005023291913198	0.0007571717670338	0.058823529411764705	0.9411764705882353	1	2
SOAT1	IL6	0.0035871371053773	0.0049015041133727	0.041666666666666664	0.9583333333333334	1	2
SOAT1	PIK3CA	1.4321877017664523e-14	4.145672154246825e-14	0.3333333333333333	0.6666666666666667	1	2
SOAT1	CD4	1.1759482276829658e-12	3.1422755520892265e-12	0.25	0.75	1	2
IL7	CD8A	2.142190873133387e-06	4.001703993501713e-06	0.125	0.875	1	2
IL7	PIK3CA	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
IL7	IL15	0.0	0.0	1.0	0.0	1	2
BLVRB	ATG5	1.1108117758951153e-08	2.4082142275839445e-08	0.2	0.8	1	2
BLVRB	CTH	0.0	0.0	0.3333333333333333	0.6666666666666667	1	2
NPEPPS	CD8A	9.102949419692584e-06	1.6179638863371638e-05	0.125	0.875	1	2
NPEPPS	HMGB1	1.8565496917588567e-09	4.217634219706767e-09	0.25	0.75	1	2
NPEPPS	MUC1	0.0	0.0	1.0	0.0	1	2
NPEPPS	PSAT1	0.0	0.0	1.0	0.0	1	2
CXCL8	IL6	3.8153275405683473e-07	7.519786272480751e-07	0.23076923076923078	0.7692307692307692	9	2
CIITA	CD274	0.005051937249028	0.0084056364897037	0.1111111111111111	0.8888888888888888	1	1
CIITA	FOXP3	1.17683640610267e-13	6.16005204579579e-13	1.0	0.0	1	1
CIITA	HDAC9	1.17683640610267e-13	6.16005204579579e-13	0.3333333333333333	0.6666666666666667	1	1
KDM5B	SMYD2	0.0	0.0	1.0	0.0	1	2
KDM5B	MYC	0.0	0.0	1.0	0.0	1	2
IL6	GGT1	3.6840033246221504e-09	3.06075070737443e-08	0.041666666666666664	0.9583333333333334	1	0
MRC1	CXCL12	0.000495034933806	0.0009652149681771	0.1111111111111111	0.8888888888888888	1	1
CTH	TP53	4.469662199502178e-05	7.503683172230356e-05	0.058823529411764705	0.9411764705882353	1	2
BDKRB2	CD274	0.0022149357660498	0.0038797903193865	0.1	0.9	1	1
BDKRB2	PDCD1	6.505187719985095e-05	0.000140469163404	0.16666666666666666	0.8333333333333334	1	1
HDAC9	CD274	0.005051937249028	0.0084056364897037	0.2	0.8	1	1
HDAC9	FOXP3	1.17683640610267e-13	6.16005204579579e-13	0.3333333333333333	0.6666666666666667	1	1
TP53	HMOX1	0.0034561842403619	0.0064947350636081	0.058823529411764705	0.9411764705882353	1	0
TP53	PTGS2	0.003229169536381	0.0044489731858341	0.05555555555555555	0.9444444444444444	1	2
TP53	BCL2L1	8.21899030289952e-05	0.000135018681385	0.058823529411764705	0.9411764705882353	1	2
TP53	CHAC1	9.829844756059636e-06	1.7388106726000928e-05	0.058823529411764705	0.9411764705882353	1	2
TP53	TUBB3	0.0046585985718459	0.0062708851153829	0.058823529411764705	0.9411764705882353	1	2
SMYD2	MYC	0.0	0.0	1.0	0.0	1	2
CD14	TLR4	2.1884391077087173e-08	4.659139205858927e-08	0.10526315789473684	0.8947368421052632	2	2
CCL4	CXCL12	0.0007413871752545	0.0014124741122504	0.1111111111111111	0.8888888888888888	1	1
ATL1	AIFM2	3.6840033246221504e-09	3.06075070737443e-08	1.0	0.0	1	0
ATL1	CD8A	0.0011642724942971	0.0027637231616095	0.125	0.875	1	0
TUBB3	RACGAP1	2.950235612475538e-07	5.851033762516784e-07	0.16666666666666666	0.8333333333333334	1	2
MAPK1	CDKN1A	5.291544979968421e-12	2.528668746507283e-11	0.25	0.75	1	1
MAPK1	MAPK3	3.5866302150466822e-09	8.030634273625892e-09	0.2	0.8	1	2
PTGS2	CHAC1	0.0	0.0	0.5	0.5	1	2
HMGB1	TLR4	1.42491792040067e-05	3.33408396473841e-05	0.1	0.9	1	1
HMGB1	MUC1	1.8565496917588567e-09	4.217634219706767e-09	0.25	0.75	1	2
HMGB1	PSAT1	1.8565496917588567e-09	4.217634219706767e-09	0.25	0.75	1	2
JUND	FOS	0.0	0.0	1.0	0.0	2	2
PRKAA2	CD274	1.4721279622875729e-05	2.568316825110564e-05	0.1111111111111111	0.8888888888888888	1	2
PRKAA2	PDCD1	0.0008587682070491	0.0016132691461295	0.2	0.8	1	1
MUC1	CD8A	9.102949419692584e-06	1.6179638863371638e-05	0.125	0.875	1	2
MUC1	PSAT1	0.0	0.0	1.0	0.0	1	2
C2	FLT1	0.0	0.0	0.25	0.75	1	1
CD274	FOXP3	0.005051937249028	0.0084056364897037	0.1111111111111111	0.8888888888888888	1	1
CD274	PDCD1	1.076164027891125e-07	3.1723107032794173e-07	0.4	0.6	4	1
PSAT1	CD8A	9.102949419692584e-06	1.6179638863371638e-05	0.125	0.875	1	2
KDM8	STING1	0.0001016664585374	0.0002975184902435	1.0	0.0	1	0
CD4	PIK3CA	6.891309846013272e-05	0.0001138413543899	0.16666666666666666	0.8333333333333334	1	2
AIFM2	CD8A	0.0011642724942971	0.0027637231616095	0.125	0.875	1	0
IL15	CD8A	2.142190873133387e-06	4.001703993501713e-06	0.125	0.875	1	2
IL15	PIK3CA	9.058309657916652e-13	2.433837924906962e-12	0.3333333333333333	0.6666666666666667	1	2
CD8A	PIK3CA	0.0047510154018174	0.0063914603424449	0.1	0.9	1	2
