KW1	KW2	P.value	adj.P.value	FisherP.value	ztPois.cdf	Raw.CO.Occurrence	Expansion	PMIDlist
actins/metabolism	FN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	FUT1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
actins/metabolism	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
actins/metabolism	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
actins/metabolism	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
actins/metabolism	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	b7-h1 antigen/antagonists &amp; inhibitors	3.68445434104636e-05	7.80564122443963e-05	0.0583845478489903	0.5011717509037	1	1	[31043744]
amino acid transport system y+/metabolism	cell line	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[40703032,34811833,40752796,40724917]
amino acid transport system y+/metabolism	collagen type i/metabolism	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	cysteine/metabolism	0.0002401445231134	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[31043744]
amino acid transport system y+/metabolism	FN1	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	fusion regulatory protein 1 heavy chain/metabolism	0.0002401445231134	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[31043744]
amino acid transport system y+/metabolism	FUT1	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	hepatic stellate cells/drug effects	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	hepatocytes/drug effects	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	HIF1A	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	interferon-gamma/immunology	0.0002401445231134	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[31043744]
amino acid transport system y+/metabolism	liver cirrhosis/drug therapy	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	melanoma/genetics	0.0002401445231134	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[31043744]
amino acid transport system y+/metabolism	MMRN1	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	nivolumab/therapeutic use	0.0002401445231134	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[31043744]
amino acid transport system y+/metabolism	ROS1	0.0035160552113981	0.0054180966889036	0.115013169446883	0.5011717509037	1	1	[34811833,40451026,40752796]
amino acid transport system y+/metabolism	SLC3A2	0.0002401445231134	0.0007043559873365	0.074074074074074	0.491090027111315	1	0	[31043744]
amino acid transport system y+/metabolism	SLC7A11	0.0007172013630675	0.0016800355031468	0.017094017094017	0.178864212567384	2	0	[31043744,39276841,39212400,40451026,40724917,40703032,34811833,40752796]
amino acid transport system y+/metabolism	SLC9A1	1.80336747982457e-05	3.98296909950776e-05	0.0583845478489903	0.5011717509037	1	1	[31043744]
amino acid transport system y+/metabolism	sorafenib/pharmacology	0.0009142822313443	0.0021059717799036	0.074074074074074	0.491090027111315	1	0	[34811833]
amino acid transport system y+/metabolism	reactive oxygen species/metabolism	0.003002905672499	0.0047844007767083	0.0112299480629269	0.0270361376697864	4	2	[31043744,39276841,40451026,40724917]
amino acid transport system y+/metabolism	receptors transferrin/metabolism	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39276841]
amino acid transport system y+/metabolism	cyclohexylamines	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	polysaccharides/pharmacology	0.0013565528640496	0.0023230141331607	0.10126582278481	0.583915496397244	1	2	[40752796]
amino acid transport system y+/metabolism	leydig cells/metabolism	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	malondialdehyde/metabolism	0.0002100737029263	0.0004117403816026	0.009087958455047	0.260219474110676	2	2	[39212400,40451026]
aging/metabolism	amino acid transport system y+/metabolism	0.0029973473846041	0.0047764867314111	0.10126582278481	0.583915496397244	1	2	[40724917]
amino acid transport system y+/metabolism	superoxide dismutase/metabolism	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	antioxidants/metabolism	0.0029973473846041	0.0047764867314111	0.10126582278481	0.583915496397244	1	2	[40724917]
amino acid transport system y+/metabolism	neurons/metabolism	0.0029973473846041	0.0047764867314111	0.10126582278481	0.583915496397244	1	2	[40724917]
amino acid transport system y+/metabolism	folic acid/pharmacology	0.0029973473846041	0.0047764867314111	0.10126582278481	0.583915496397244	1	2	[40724917]
amino acid transport system y+/metabolism	spiral ganglion/drug effects	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39276841]
amino acid transport system y+/metabolism	testosterone	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	phenylenediamines	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	kidney/drug effects	0.0013565528640496	0.0023230141331607	0.10126582278481	0.583915496397244	1	2	[40752796]
amino acid transport system y+/metabolism	cystine/metabolism	0.0029973473846041	0.0047764867314111	0.10126582278481	0.583915496397244	1	2	[40724917]
amino acid transport system y+/metabolism	drugs chinese herbal/pharmacology	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	hydrogen peroxide	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
amino acid transport system y+/metabolism	diabetic nephropathies/drug therapy	0.0013565528640496	0.0023230141331607	0.10126582278481	0.583915496397244	1	2	[40752796]
amino acid transport system y+/metabolism	organometallic compounds/toxicity	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39276841]
amino acid transport system y+/metabolism	LPO	0.0013565528640496	0.0023230141331607	0.10126582278481	0.583915496397244	1	2	[40752796]
amino acid transport system y+/metabolism	TFRC	0.0002100737029263	0.0004117403816026	0.009087958455047	0.260219474110676	2	2	[39276841,40451026]
amino acid transport system y+/metabolism	TPM3	0.0055329093927494	0.0083886380493073	0.10126582278481	0.583915496397244	1	2	[39212400]
cell line	collagen type i/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	FN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	FUT1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
cell line	tumor microenvironment/physiology	0.0023366179028878	0.003734732495539	0.1284220608189	0.5011717509037	1	1	[25940439]
cell line	rna messenger/metabolism	0.0006397290434762	0.0011340435455339	0.0869183494293239	0.5011717509037	1	1	[31637575]
cell line	SLC7A11	0.001328972189441	0.0022952392098468	0.0060793236447822	0.0270361376697864	4	2	[40703032,34811833,40752796,40724917]
cell line	polysaccharides/pharmacology	0.0005090257133157	0.000930641807535	0.0886075949367088	0.583915496397244	1	2	[40752796]
aging/metabolism	cell line	0.0012703101640798	0.0021948634671647	0.0886075949367088	0.583915496397244	1	2	[40724917]
antioxidants/metabolism	cell line	0.0012703101640798	0.0021948634671647	0.0886075949367088	0.583915496397244	1	2	[40724917]
cell line	neurons/metabolism	0.0012703101640798	0.0021948634671647	0.0886075949367088	0.583915496397244	1	2	[40724917]
cell line	folic acid/pharmacology	0.0012703101640798	0.0021948634671647	0.0886075949367088	0.583915496397244	1	2	[40724917]
cell line	kidney/drug effects	0.0005090257133157	0.000930641807535	0.0886075949367088	0.583915496397244	1	2	[40752796]
cell line	cystine/metabolism	0.0012703101640798	0.0021948634671647	0.0886075949367088	0.583915496397244	1	2	[40724917]
cell line	diabetic nephropathies/drug therapy	0.0005090257133157	0.000930641807535	0.0886075949367088	0.583915496397244	1	2	[40752796]
cell line	LPO	0.0005090257133157	0.000930641807535	0.0886075949367088	0.583915496397244	1	2	[40752796]
collagen type i/metabolism	FN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	FUT1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
collagen type i/metabolism	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
collagen type i/metabolism	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
collagen type i/metabolism	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
collagen type i/metabolism	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	FUT1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
FN1	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FN1	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
FN1	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
FN1	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	hepatic stellate cells/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
FUT1	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
FUT1	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
FUT1	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
FUT1	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatic stellate cells/drug effects	hepatocytes/drug effects	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatic stellate cells/drug effects	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatic stellate cells/drug effects	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatic stellate cells/drug effects	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatic stellate cells/drug effects	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
hepatic stellate cells/drug effects	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatic stellate cells/drug effects	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
hepatic stellate cells/drug effects	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
hepatic stellate cells/drug effects	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatocytes/drug effects	HIF1A	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatocytes/drug effects	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatocytes/drug effects	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatocytes/drug effects	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
hepatocytes/drug effects	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hepatocytes/drug effects	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
hepatocytes/drug effects	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
hepatocytes/drug effects	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
HIF1A	hypoxia-inducible factor 1 alpha subunit/metabolism	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
HIF1A	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
HIF1A	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
HIF1A	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
HIF1A	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
HIF1A	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
HIF1A	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hypoxia-inducible factor 1 alpha subunit/metabolism	liver cirrhosis/drug therapy	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hypoxia-inducible factor 1 alpha subunit/metabolism	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
hypoxia-inducible factor 1 alpha subunit/metabolism	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
hypoxia-inducible factor 1 alpha subunit/metabolism	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
hypoxia-inducible factor 1 alpha subunit/metabolism	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
hypoxia-inducible factor 1 alpha subunit/metabolism	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
liver cirrhosis/drug therapy	macrophages/drug effects	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
liver cirrhosis/drug therapy	MMRN1	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
liver cirrhosis/drug therapy	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
liver cirrhosis/drug therapy	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
liver cirrhosis/drug therapy	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
anti-inflammatory agents/pharmacology	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
calgranulin a/metabolism	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
colon/metabolism	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
glycyrrhizic acid/pharmacology	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
host-pathogen interactions	macrophages/drug effects	0.0025695249368861	0.0054154231954721	0.148148148148148	0.491090027111315	1	0	[30787033]
IRF6	macrophages/drug effects	0.0026427423852313	0.0041792883219225	0.0735294117647058	0.5011717509037	1	1	[30755716]
iron chelating agents/pharmacology	macrophages/drug effects	0.0025695249368861	0.0054154231954721	0.148148148148148	0.491090027111315	1	0	[30787033]
macrophages/drug effects	MMRN1	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
macrophages/drug effects	sorafenib/pharmacology	0.0019364221367503	0.0031229382209923	0.0735294117647058	0.5011717509037	1	1	[34811833]
macrophages/drug effects	tuberculosis/metabolism	0.0025695249368861	0.0054154231954721	0.148148148148148	0.491090027111315	1	0	[30787033]
CHRM1	macrophages/drug effects	0.0042650317985992	0.0065586530855339	0.0184725334625401	0.260219474110676	2	2	[34093872,30755716]
macrophages/drug effects	MRLN	0.0042650317985992	0.0065586530855339	0.0184725334625401	0.260219474110676	2	2	[34093872,30755716]
ferritins/blood	macrophages/drug effects	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
genetic variation	macrophages/drug effects	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
hemeproteins/toxicity	macrophages/drug effects	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
listeriosis/etiology	macrophages/drug effects	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
liver x receptors/agonists	macrophages/drug effects	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
macrophages/drug effects	malaria/genetics	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
macrophages/drug effects	TF	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
macrophages/drug effects	transferrin/metabolism	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
macrophages/drug effects	tumor suppressor protein p53/genetics	0.0001946909791568	0.0003677781359032	0.0735294117647058	0.5011717509037	1	1	[31980600]
MMRN1	ROS1	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
MMRN1	SLC7A11	9.74375492426294e-05	0.0001969359603558	0.0588235294117647	0.5011717509037	1	1	[34811833]
MMRN1	sorafenib/pharmacology	5.72955623634464e-06	2.46890239010393e-05	0.037037037037037	0.491090027111315	1	0	[34811833]
antineoplastic agents/chemistry	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
ATG5	ROS1	0.0044470815063318	0.0089746251693545	0.148148148148148	0.491090027111315	1	0	[33926261]
autophagy-related proteins/genetics	ROS1	0.0044470815063318	0.0089746251693545	0.148148148148148	0.491090027111315	1	0	[33926261]
b-lymphocytes/metabolism	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
BBS9	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
BDKRB2	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
biological products/chemistry	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
cell cycle/drug effects	ROS1	0.0044470815063318	0.0089746251693545	0.148148148148148	0.491090027111315	1	0	[33926261]
cytoskeletal proteins/metabolism	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
dichloroacetic acid/chemistry	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
drug synergism	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
energy metabolism/drug effects	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
flavonolignans/pharmacology	ROS1	0.0044470815063318	0.0089746251693545	0.148148148148148	0.491090027111315	1	0	[33926261]
glutathione peroxidase/metabolism	ROS1	0.0044470815063318	0.0089746251693545	0.148148148148148	0.491090027111315	1	0	[33926261]
glutathione peroxidase/therapeutic use	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
jurkat cells	ROS1	0.0035160552113981	0.0054180966889036	0.115013169446883	0.5011717509037	1	1	[33926261]
macrophages/cytology	ROS1	0.0010609808949021	0.00180575874466	0.115013169446883	0.5011717509037	1	1	[31509699]
MS4A1	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
PLEKHM1	ROS1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
precursor cell lymphoblastic leukemia-lymphoma/metabolism	ROS1	0.0044470815063318	0.0089746251693545	0.148148148148148	0.491090027111315	1	0	[33926261]
protein kinase inhibitors/chemistry	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
pyruvate dehydrogenase acetyl-transferring kinase/antagonists &amp; inhibitors	ROS1	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
ROS1	saponins/chemistry	9.32589733593225e-06	2.12186368909925e-05	0.0588235294117647	0.5011717509037	1	1	[31509699]
ROS1	sorafenib/pharmacology	6.12035329580207e-05	0.0001257224765577	0.0588235294117647	0.5011717509037	1	1	[34811833]
ROS1	SPANXB1	0.0010636503730522	0.0023691137341409	0.148148148148148	0.491090027111315	1	0	[31775041]
ROS1	SLC7A11	0.001328972189441	0.0022952392098468	0.0112299480629269	0.0270361376697864	4	2	[34811833,40451026,40752796,38581191]
ferroptosis/drug effects	ROS1	0.0037069808223946	0.0058122064465989	0.0018745025854441	4.65044930483768e-05	8	2	[31775041,31509699,38581191,40451026,33926261,34811833,40752796,39700767]
ROS1	selenomethionine/pharmacology	6.67744719355934e-05	0.0001367125684599	0.10126582278481	0.583915496397244	1	2	[39700767]
polysaccharides/pharmacology	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[40752796]
chondrocytes/drug effects	ROS1	6.67744719355934e-05	0.0001367125684599	0.10126582278481	0.583915496397244	1	2	[39700767]
chalcones/toxicity	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[38581191]
embryo nonmammalian/drug effects	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[38581191]
kidney/drug effects	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[40752796]
membrane potential mitochondrial/drug effects	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[38581191]
cartilage articular/drug effects	ROS1	6.67744719355934e-05	0.0001367125684599	0.10126582278481	0.583915496397244	1	2	[39700767]
diabetic nephropathies/drug therapy	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[40752796]
ROS1	t-2 toxin/toxicity	6.67744719355934e-05	0.0001367125684599	0.10126582278481	0.583915496397244	1	2	[39700767]
chemical and drug induced liver injury/metabolism	ROS1	0.0005090257133157	0.000930641807535	0.10126582278481	0.583915496397244	1	2	[38581191]
