kw1	kw2	inv_edge_weight	iteration	crit_p	R1C1	pg	edge_weight
immunologic memory	t-lymphocytes cytotoxic/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
immunologic memory	tumor escape/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
immunologic memory	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
amino acid transport system y+/metabolism	biological transport	0.6084573436328657	1	0.0	1	0.0	0.0114285714285725
amino acid transport system y+/metabolism	glutathione disulfide/deficiency	0.6084573436328657	1	0.0	1	0.0	0.0114285714285725
amino acid transport system y+/metabolism	carcinoma renal cell/drug therapy	0.6084573436328657	1	1.2401034965156527e-11	1	4.107492124205692e-12	0.0227914614121535
amino acid transport system y+/metabolism	prostatic neoplasms castration-resistant/diagnosis	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	phenylthiohydantoin/pharmacology	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	carbolines/pharmacology	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	cystine/metabolism	0.6084573436328657	1	0.0	1	0.0	0.0114285714285731
amino acid transport system y+/metabolism	prostate/pathology	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	nitriles/pharmacology	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	androgen antagonists/pharmacology	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	gamma-glutamyltransferase/metabolism	0.6084573436328657	1	0.0	1	0.0	0.0114285714285731
amino acid transport system y+/metabolism	benzamides/pharmacology	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	GGT1	0.6084573436328657	1	0.0	1	0.0	0.0114285714285731
amino acid transport system y+/metabolism	SLC3A2	0.6084573436328657	1	2.2926013247294813e-14	1	5.551115123125783e-15	0.0114285714285731
amino acid transport system y+/metabolism	SLC9A1	0.6084573436328657	1	2.317797556156636e-07	1	1.0459804355988923e-07	0.0340886699507502
plant extracts/pharmacology	colorectal neoplasms/drug therapy	0.284910593826126	1	4.343116775309207e-15	2	9.992007221626409e-16	0.0003940886699507
plant extracts/pharmacology	proanthocyanidins/metabolism	0.6084573436328657	1	0.0	1	0.0	0.0114285714285725
plant extracts/pharmacology	antioxidants/pharmacology	0.6084573436328657	1	2.6572135541572487e-06	1	1.3308778997744852e-06	0.0453201970443339
plant extracts/pharmacology	carcinogenesis/drug effects	0.6084573436328657	1	8.548180777668468e-05	1	4.994819356363145e-05	0.0453201970443339
plant extracts/pharmacology	organoids/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0114285714285731
plant extracts/pharmacology	fluorouracil/pharmacology	0.6084573436328657	1	5.6498375940663524e-08	1	2.4553643118707672e-08	0.0227914614121535
plant extracts/pharmacology	antimetabolites antineoplastic/pharmacology	0.6084573436328657	1	9.866995513759769e-16	1	2.220446049250313e-16	0.0114285714285731
plant extracts/pharmacology	diterpenes/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0114285714285731
plant extracts/pharmacology	CASP9	0.6084573436328657	1	5.6498375940663524e-08	1	2.4553643118707672e-08	0.0227914614121535
plant extracts/pharmacology	CTNNB1	0.6084573436328657	1	9.866995513759769e-16	1	2.220446049250313e-16	0.0114285714285731
plant extracts/pharmacology	GCLC	0.284910593826126	1	0.0	2	0.0	0.0001970443349754
plant extracts/pharmacology	GCLM	0.284910593826126	1	0.0	2	0.0	6.568144499179738e-05
plant extracts/pharmacology	HMOX1	0.284910593826126	1	4.5675466341706034e-11	2	1.5661472119177233e-11	0.000656814449918
plant extracts/pharmacology	TCF7L2	0.6084573436328657	1	9.866995513759769e-16	1	2.220446049250313e-16	0.0114285714285731
carcinoma hepatocellular/diagnosis	antineoplastic agents/pharmacology	0.6084573436328657	1	0.0001506767435424	1	8.963334487654961e-05	0.0628571428571526
carcinoma hepatocellular/diagnosis	GPX4	0.6084573436328657	1	0.0040500281024709	1	0.0028629157928979	0.1257142857142942
carcinoma hepatocellular/diagnosis	phosphotransferases (alcohol group acceptor)/antagonists & inhibitors	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
carcinoma hepatocellular/diagnosis	PSTK	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
exosomes/drug effects	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
exosomes/drug effects	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
exosomes/drug effects	cell line tumor/transplantation	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
exosomes/drug effects	b7-h1 antigen/antagonists & inhibitors	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
exosomes/drug effects	immune checkpoint inhibitors/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
exosomes/drug effects	t-lymphocytes cytotoxic/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
exosomes/drug effects	tumor escape/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
exosomes/drug effects	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
cell line tumor/transplantation	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
cell line tumor/transplantation	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
cell line tumor/transplantation	b7-h1 antigen/antagonists & inhibitors	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
cell line tumor/transplantation	immune checkpoint inhibitors/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
cell line tumor/transplantation	t-lymphocytes cytotoxic/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
cell line tumor/transplantation	tumor escape/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
cell line tumor/transplantation	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
erbb receptors/metabolism	gene expression regulation neoplastic	0.6084573436328657	1	0.0003773023740318	1	0.0002349556161266	0.0400000000000054
erbb receptors/metabolism	tor serine-threonine kinases/antagonists & inhibitors	0.6084573436328657	1	4.0338616986000903e-10	1	1.4350731714074527e-10	0.0171428571428606
erbb receptors/metabolism	ovary/pathology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
erbb receptors/metabolism	EGFR	0.6084573436328657	1	7.751147680508629e-08	1	3.3833818080530875e-08	0.0171428571428606
erbb receptors/metabolism	GALNT14	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
erbb receptors/metabolism	MTOR	0.6084573436328657	1	4.0338616986000903e-10	1	1.4350731714074527e-10	0.0171428571428606
b7-h1 antigen/antagonists & inhibitors	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
b7-h1 antigen/antagonists & inhibitors	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
b7-h1 antigen/antagonists & inhibitors	immune checkpoint inhibitors/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
b7-h1 antigen/antagonists & inhibitors	t-lymphocytes cytotoxic/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
b7-h1 antigen/antagonists & inhibitors	tumor escape/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
b7-h1 antigen/antagonists & inhibitors	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
glutaredoxins/antagonists & inhibitors	iron/metabolism	0.6084573436328657	1	0.0023125975761977	1	0.0015666133605675	0.0971428571428722
glutaredoxins/antagonists & inhibitors	TF	0.6084573436328657	1	0.0001322303644447	1	7.823463694245358e-05	0.0457142857142905
glutaredoxins/antagonists & inhibitors	mitochondria/drug effects	0.6084573436328657	1	0.0030138925191287	1	0.0020829043020584	0.0685714285714393
glutaredoxins/antagonists & inhibitors	head and neck neoplasms/drug therapy	0.6084573436328657	1	8.104484268491023e-15	1	1.887379141862766e-15	0.0114285714285731
glutaredoxins/antagonists & inhibitors	mutation	0.6084573436328657	1	1.2091899162276088e-08	1	4.750432380795644e-09	0.0171428571428598
glutaredoxins/antagonists & inhibitors	sulfasalazine/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
glutaredoxins/antagonists & inhibitors	GLRX5	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	phenylthiohydantoin/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	carbolines/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	prostate/pathology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	nitriles/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	androgen antagonists/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	benzamides/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostatic neoplasms castration-resistant/diagnosis	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phenylthiohydantoin/pharmacology	benzamides/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phenylthiohydantoin/pharmacology	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phenylthiohydantoin/pharmacology	carbolines/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phenylthiohydantoin/pharmacology	prostate/pathology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phenylthiohydantoin/pharmacology	nitriles/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phenylthiohydantoin/pharmacology	androgen antagonists/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
carbolines/pharmacology	prostate/pathology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
carbolines/pharmacology	nitriles/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
carbolines/pharmacology	androgen antagonists/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
carbolines/pharmacology	benzamides/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
carbolines/pharmacology	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
ovary/pathology	gene expression regulation neoplastic	0.6084573436328657	1	0.0003773023740318	1	0.0002349556161266	0.0400000000000054
ovary/pathology	tor serine-threonine kinases/antagonists & inhibitors	0.6084573436328657	1	4.0338616986000903e-10	1	1.4350731714074527e-10	0.0171428571428598
ovary/pathology	EGFR	0.6084573436328657	1	7.751147680508629e-08	1	3.3833818080530875e-08	0.0171428571428606
ovary/pathology	GALNT14	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
ovary/pathology	MTOR	0.6084573436328657	1	4.0338616986000903e-10	1	1.4350731714074527e-10	0.0171428571428606
antimetabolites antineoplastic/pharmacology	colorectal neoplasms/drug therapy	0.6084573436328657	1	4.38892921551001e-08	1	1.891498302430961e-08	0.0228571428571464
antimetabolites antineoplastic/pharmacology	fluorouracil/pharmacology	0.6084573436328657	1	3.016712562813438e-14	1	7.771561172376096e-15	0.0114285714285731
antimetabolites antineoplastic/pharmacology	CASP9	0.6084573436328657	1	3.016712562813438e-14	1	7.771561172376096e-15	0.0114285714285725
antimetabolites antineoplastic/pharmacology	CTNNB1	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
antimetabolites antineoplastic/pharmacology	GCLC	0.6084573436328657	1	4.3611965564726494e-11	1	1.4945156223689082e-11	0.0171428571428606
antimetabolites antineoplastic/pharmacology	GCLM	0.6084573436328657	1	9.866995513759769e-16	1	2.220446049250313e-16	0.0114285714285725
antimetabolites antineoplastic/pharmacology	HMOX1	0.6084573436328657	1	4.177355533319658e-06	1	2.1518946603515943e-06	0.0285714285714342
antimetabolites antineoplastic/pharmacology	TCF7L2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostate/pathology	nitriles/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostate/pathology	androgen antagonists/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostate/pathology	benzamides/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
prostate/pathology	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
phosphotransferases (alcohol group acceptor)/antagonists & inhibitors	antineoplastic agents/pharmacology	0.6084573436328657	1	0.0001506767435424	1	8.963334487654961e-05	0.0628571428571526
phosphotransferases (alcohol group acceptor)/antagonists & inhibitors	GPX4	0.6084573436328657	1	0.0040500281024709	1	0.0028629157928979	0.1257142857142942
phosphotransferases (alcohol group acceptor)/antagonists & inhibitors	PSTK	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
immune checkpoint inhibitors/pharmacology	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
immune checkpoint inhibitors/pharmacology	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
immune checkpoint inhibitors/pharmacology	t-lymphocytes cytotoxic/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
immune checkpoint inhibitors/pharmacology	tumor escape/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
immune checkpoint inhibitors/pharmacology	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
nitriles/pharmacology	androgen antagonists/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
nitriles/pharmacology	benzamides/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
nitriles/pharmacology	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
t-lymphocytes cytotoxic/drug effects	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
t-lymphocytes cytotoxic/drug effects	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
t-lymphocytes cytotoxic/drug effects	tumor escape/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
t-lymphocytes cytotoxic/drug effects	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
tumor escape/drug effects	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
tumor escape/drug effects	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
tumor escape/drug effects	benzylidene compounds/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
sulfasalazine/pharmacology	iron/metabolism	0.6084573436328657	1	0.0023125975761977	1	0.0015666133605675	0.0971428571428722
sulfasalazine/pharmacology	TF	0.6084573436328657	1	0.0001322303644447	1	7.823463694245358e-05	0.0457142857142905
sulfasalazine/pharmacology	mitochondria/drug effects	0.6084573436328657	1	0.0030138925191287	1	0.0020829043020584	0.0685714285714393
sulfasalazine/pharmacology	head and neck neoplasms/drug therapy	0.6084573436328657	1	8.104484268491023e-15	1	1.887379141862766e-15	0.0114285714285731
sulfasalazine/pharmacology	mutation	0.6084573436328657	1	1.2091899162276088e-08	1	4.750432380795644e-09	0.0171428571428598
sulfasalazine/pharmacology	GLRX5	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
androgen antagonists/pharmacology	benzamides/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
androgen antagonists/pharmacology	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
benzamides/pharmacology	SLC3A2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
benzylidene compounds/pharmacology	CD274	0.6084573436328657	1	6.059584918185217e-06	1	3.1696290341276523e-06	0.0400000000000054
benzylidene compounds/pharmacology	tumor microenvironment/drug effects	0.6084573436328657	1	1.805933132009707e-06	1	8.887115885425345e-07	0.0342857142857195
CTNNB1	colorectal neoplasms/drug therapy	0.6084573436328657	1	4.38892921551001e-08	1	1.891498302430961e-08	0.0228571428571464
CTNNB1	fluorouracil/pharmacology	0.6084573436328657	1	3.016712562813438e-14	1	7.771561172376096e-15	0.0114285714285731
CTNNB1	CASP9	0.6084573436328657	1	3.016712562813438e-14	1	7.771561172376096e-15	0.0114285714285731
CTNNB1	GCLC	0.6084573436328657	1	4.3611965564726494e-11	1	1.4945156223689082e-11	0.0171428571428606
CTNNB1	GCLM	0.6084573436328657	1	9.866995513759769e-16	1	2.220446049250313e-16	0.0114285714285725
CTNNB1	HMOX1	0.6084573436328657	1	4.177355533319658e-06	1	2.1518946603515943e-06	0.0285714285714342
CTNNB1	TCF7L2	0.6084573436328657	1	0.0	1	0.0	0.0057142857142865
GALNT14	gene expression regulation neoplastic	0.6084573436328657	1	0.0003773023740318	1	0.0002349556161266	0.0400000000000063
GALNT14	tor serine-threonine kinases/antagonists & inhibitors	0.6084573436328657	1	4.0338616986000903e-10	1	1.4350731714074527e-10	0.0171428571428598
GALNT14	EGFR	0.6084573436328657	1	7.751147680508629e-08	1	3.3833818080530875e-08	0.0171428571428598
GALNT14	MTOR	0.6084573436328657	1	4.0338616986000903e-10	1	1.4350731714074527e-10	0.0171428571428606
GCLM	colorectal neoplasms/drug therapy	0.284910593826126	1	4.343116775309207e-15	2	9.992007221626409e-16	0.0003940886699507
GCLM	proanthocyanidins/metabolism	0.6084573436328657	1	0.0	1	0.0	0.0114285714285725
GCLM	antioxidants/pharmacology	0.6084573436328657	1	2.6572135541572487e-06	1	1.3308778997744852e-06	0.0453201970443339
GCLM	organoids/drug effects	0.6084573436328657	1	0.0	1	0.0	0.0114285714285725
GCLM	fluorouracil/pharmacology	0.6084573436328657	1	5.6498375940663524e-08	1	2.4553643118707672e-08	0.0227914614121535
GCLM	diterpenes/pharmacology	0.6084573436328657	1	0.0	1	0.0	0.0114285714285725
GCLM	CASP9	0.6084573436328657	1	5.6498375940663524e-08	1	2.4553643118707672e-08	0.0227914614121535
GCLM	GCLC	0.284910593826126	1	0.0	2	0.0	0.0001970443349753
GCLM	carcinogenesis/drug effects	0.6084573436328657	1	8.548180777668468e-05	1	4.994819356363145e-05	0.0453201970443339
GCLM	HMOX1	0.284910593826126	1	4.5675466341706034e-11	2	1.5661472119177233e-11	0.000656814449918
GCLM	TCF7L2	0.6084573436328657	1	9.866995513759769e-16	1	2.220446049250313e-16	0.0114285714285731
GLRX5	iron/metabolism	0.6084573436328657	1	0.0023125975761977	1	0.0015666133605675	0.0971428571428722
GLRX5	TF	0.6084573436328657	1	0.0001322303644447	1	7.823463694245358e-05	0.0457142857142905
GLRX5	mitochondria/drug effects	0.6084573436328657	1	0.0030138925191287	1	0.0020829043020584	0.0685714285714393
GLRX5	head and neck neoplasms/drug therapy	0.6084573436328657	1	8.104484268491023e-15	1	1.887379141862766e-15	0.0114285714285731
GLRX5	mutation	0.6084573436328657	1	1.2091899162276088e-08	1	4.750432380795644e-09	0.0171428571428598
PSTK	antineoplastic agents/pharmacology	0.6084573436328657	1	0.0001506767435424	1	8.963334487654961e-05	0.0628571428571526
PSTK	GPX4	0.6084573436328657	1	0.0040500281024709	1	0.0028629157928979	0.1257142857143055
TCF7L2	colorectal neoplasms/drug therapy	0.6084573436328657	1	4.38892921551001e-08	1	1.891498302430961e-08	0.0228571428571464
TCF7L2	fluorouracil/pharmacology	0.6084573436328657	1	3.016712562813438e-14	1	7.771561172376096e-15	0.0114285714285731
TCF7L2	CASP9	0.6084573436328657	1	3.016712562813438e-14	1	7.771561172376096e-15	0.0114285714285731
TCF7L2	GCLC	0.6084573436328657	1	4.3611965564726494e-11	1	1.4945156223689082e-11	0.0171428571428598
TCF7L2	HMOX1	0.6084573436328657	1	4.177355533319658e-06	1	2.1518946603515943e-06	0.028571428571433
histones/metabolism	ketoglutaric acids/metabolism	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285725
histones/metabolism	rna messenger/genetics	0.6084573436328657	1	3.437085421159563e-05	1	1.935066995784052e-05	0.0171428571428606
histones/metabolism	disease progression	0.6084573436328657	1	0.0003544389044292	1	0.0002195062053674	0.028571428571433
histones/metabolism	gene expression regulation neoplastic/drug effects	0.6084573436328657	1	0.0005623466982735	1	0.0003557853620449	0.028571428571433
histones/metabolism	glioblastoma/drug therapy	0.6084573436328657	1	2.738704039779791e-07	1	1.2436387575309737e-07	0.0171428571428598
histones/metabolism	neoplastic stem cells/drug effects	0.6084573436328657	1	0.0063624949488843	1	0.0046037721118322	0.0457142857142928
histones/metabolism	protein kinase inhibitors/pharmacology	0.6084573436328657	1	5.566518621467107e-05	1	3.206135612243699e-05	0.0171428571428598
histones/metabolism	erlotinib hydrochloride/pharmacology	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285731
histones/metabolism	cell proliferation/drug effects	0.6084573436328657	1	0.0014825890169099	1	0.0009836221552108	0.0400000000000063
histones/metabolism	BLVRB	0.6084573436328657	1	1.9950680502535243e-05	1	1.1045595459724389e-05	0.0171428571428598
histones/metabolism	mutation/genetics	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
histones/metabolism	isocitrate dehydrogenase/genetics	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
histones/metabolism	nadp/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
histones/metabolism	lipids/biosynthesis	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
histones/metabolism	forkhead transcription factors/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
mutation/genetics	ketoglutaric acids/metabolism	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285725
mutation/genetics	rna messenger/genetics	0.6084573436328657	1	3.437085421159563e-05	1	1.935066995784052e-05	0.0171428571428606
mutation/genetics	disease progression	0.6084573436328657	1	0.0003544389044292	1	0.0002195062053674	0.028571428571433
mutation/genetics	gene expression regulation neoplastic/drug effects	0.6084573436328657	1	0.0005623466982735	1	0.0003557853620449	0.028571428571433
mutation/genetics	glioblastoma/drug therapy	0.6084573436328657	1	2.738704039779791e-07	1	1.2436387575309737e-07	0.0171428571428598
mutation/genetics	neoplastic stem cells/drug effects	0.6084573436328657	1	0.0063624949488843	1	0.0046037721118322	0.0457142857142928
mutation/genetics	protein kinase inhibitors/pharmacology	0.6084573436328657	1	5.566518621467107e-05	1	3.206135612243699e-05	0.0171428571428598
mutation/genetics	erlotinib hydrochloride/pharmacology	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285731
mutation/genetics	cell proliferation/drug effects	0.6084573436328657	1	0.0014825890169099	1	0.0009836221552108	0.0400000000000063
mutation/genetics	BLVRB	0.6084573436328657	1	1.9950680502535243e-05	1	1.1045595459724389e-05	0.0171428571428598
mutation/genetics	isocitrate dehydrogenase/genetics	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
mutation/genetics	nadp/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
mutation/genetics	lipids/biosynthesis	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
mutation/genetics	forkhead transcription factors/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
isocitrate dehydrogenase/genetics	ketoglutaric acids/metabolism	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285725
isocitrate dehydrogenase/genetics	rna messenger/genetics	0.6084573436328657	1	3.437085421159563e-05	1	1.935066995784052e-05	0.0171428571428606
isocitrate dehydrogenase/genetics	disease progression	0.6084573436328657	1	0.0003544389044292	1	0.0002195062053674	0.028571428571433
isocitrate dehydrogenase/genetics	gene expression regulation neoplastic/drug effects	0.6084573436328657	1	0.0005623466982735	1	0.0003557853620449	0.028571428571433
isocitrate dehydrogenase/genetics	glioblastoma/drug therapy	0.6084573436328657	1	2.738704039779791e-07	1	1.2436387575309737e-07	0.0171428571428598
isocitrate dehydrogenase/genetics	neoplastic stem cells/drug effects	0.6084573436328657	1	0.0063624949488843	1	0.0046037721118322	0.0457142857142928
isocitrate dehydrogenase/genetics	protein kinase inhibitors/pharmacology	0.6084573436328657	1	5.566518621467107e-05	1	3.206135612243699e-05	0.0171428571428598
isocitrate dehydrogenase/genetics	erlotinib hydrochloride/pharmacology	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285731
isocitrate dehydrogenase/genetics	cell proliferation/drug effects	0.6084573436328657	1	0.0014825890169099	1	0.0009836221552108	0.0400000000000063
isocitrate dehydrogenase/genetics	BLVRB	0.6084573436328657	1	1.9950680502535243e-05	1	1.1045595459724389e-05	0.0171428571428598
isocitrate dehydrogenase/genetics	nadp/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
isocitrate dehydrogenase/genetics	lipids/biosynthesis	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
isocitrate dehydrogenase/genetics	forkhead transcription factors/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
nadp/metabolism	ketoglutaric acids/metabolism	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285725
nadp/metabolism	rna messenger/genetics	0.6084573436328657	1	3.437085421159563e-05	1	1.935066995784052e-05	0.0171428571428606
nadp/metabolism	disease progression	0.6084573436328657	1	0.0003544389044292	1	0.0002195062053674	0.028571428571433
nadp/metabolism	gene expression regulation neoplastic/drug effects	0.6084573436328657	1	0.0005623466982735	1	0.0003557853620449	0.028571428571433
nadp/metabolism	glioblastoma/drug therapy	0.6084573436328657	1	2.738704039779791e-07	1	1.2436387575309737e-07	0.0171428571428598
nadp/metabolism	neoplastic stem cells/drug effects	0.6084573436328657	1	0.0063624949488843	1	0.0046037721118322	0.0457142857142928
nadp/metabolism	protein kinase inhibitors/pharmacology	0.6084573436328657	1	5.566518621467107e-05	1	3.206135612243699e-05	0.0171428571428598
nadp/metabolism	erlotinib hydrochloride/pharmacology	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285731
nadp/metabolism	cell proliferation/drug effects	0.6084573436328657	1	0.0014825890169099	1	0.0009836221552108	0.0400000000000063
nadp/metabolism	BLVRB	0.6084573436328657	1	1.9950680502535243e-05	1	1.1045595459724389e-05	0.0171428571428598
nadp/metabolism	lipids/biosynthesis	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
nadp/metabolism	forkhead transcription factors/metabolism	0.6084573436328657	1	5.484366475487822e-12	1	1.765254609153999e-12	0.0057142857142865
lipids/biosynthesis	ketoglutaric acids/metabolism	0.6084573436328657	1	3.966877706144654e-07	1	1.8348554498004432e-07	0.0114285714285725
